iter 	 p
500 	 0.2783712 
1000 	 0.2923463 
1500 	 0.25676 
2000 	 0.2107788 
2500 	 0.2989496 
3000 	 0.3010068 
3500 	 0.2799764 
4000 	 0.3507722 
4500 	 0.2880668 
5000 	 0.1701677 
5500 	 0.1500182 
6000 	 0.2405825 
6500 	 0.351591 
7000 	 0.2591449 
7500 	 0.3727089 
8000 	 0.3942143 
8500 	 0.2585847 
9000 	 0.3042021 
9500 	 0.4829845 
10000 	 0.2472058 
10500 	 0.2964373 
11000 	 0.3905062 
11500 	 0.3060159 
12000 	 0.2339127 
12500 	 0.2219954 
13000 	 0.3081958 
13500 	 0.2721957 
14000 	 0.2991146 
14500 	 0.3007241 
15000 	 0.2182503 
15500 	 0.3788282 
16000 	 0.2608222 
16500 	 0.3128333 
17000 	 0.3883844 
17500 	 0.2043661 
18000 	 0.2391001 
18500 	 0.2959378 
19000 	 0.3583145 
19500 	 0.2828242 
20000 	 0.263792 
20500 	 0.265913 
21000 	 0.3329271 
21500 	 0.2816646 
22000 	 0.2330274 
22500 	 0.2360585 
23000 	 0.1927145 
23500 	 0.3137147 
24000 	 0.3039155 
24500 	 0.3443322 
25000 	 0.2318185 
25500 	 0.2728107 
26000 	 0.3137436 
26500 	 0.3960307 
27000 	 0.2051308 
27500 	 0.2996427 
28000 	 0.2474197 
28500 	 0.3108029 
29000 	 0.246978 
29500 	 0.2759913 
30000 	 0.1825881 
30500 	 0.2740065 
31000 	 0.2610998 
31500 	 0.3173421 
32000 	 0.2043608 
32500 	 0.4084466 
33000 	 0.189422 
33500 	 0.25863 
34000 	 0.3423526 
34500 	 0.2661968 
35000 	 0.2611964 
35500 	 0.1526026 
36000 	 0.1928458 
36500 	 0.3424671 
37000 	 0.3302643 
37500 	 0.3167777 
38000 	 0.3295554 
38500 	 0.2128025 
39000 	 0.3284034 
39500 	 0.2743456 
40000 	 0.2940244 
40500 	 0.3019768 
41000 	 0.2509559 
41500 	 0.2379067 
42000 	 0.299637 
42500 	 0.1987017 
43000 	 0.1820469 
43500 	 0.2576085 
44000 	 0.2955293 
44500 	 0.2053036 
45000 	 0.3995512 
45500 	 0.2090042 
46000 	 0.2362116 
46500 	 0.3417872 
47000 	 0.2123215 
47500 	 0.2727817 
48000 	 0.1460933 
48500 	 0.3254536 
49000 	 0.2309243 
49500 	 0.278564 
50000 	 0.2568281 
50500 	 0.2785845 
51000 	 0.3325166 
51500 	 0.1780686 
52000 	 0.3029712 
52500 	 0.1526233 
53000 	 0.3518958 
53500 	 0.3490886 
54000 	 0.1672639 
54500 	 0.3987929 
55000 	 0.3117447 
55500 	 0.294427 
56000 	 0.4301863 
56500 	 0.155579 
57000 	 0.3926983 
57500 	 0.2940488 
58000 	 0.1403531 
58500 	 0.2315715 
59000 	 0.2302475 
59500 	 0.2026612 
60000 	 0.4204108 
60500 	 0.3735419 
61000 	 0.2061348 
61500 	 0.2633481 
62000 	 0.2289839 
62500 	 0.3056938 
63000 	 0.3918126 
63500 	 0.1804822 
64000 	 0.3100816 
64500 	 0.1928392 
65000 	 0.2380964 
65500 	 0.2814825 
66000 	 0.3757502 
66500 	 0.3737711 
67000 	 0.3363493 
67500 	 0.2714022 
68000 	 0.2036107 
68500 	 0.2357422 
69000 	 0.451504 
69500 	 0.3040977 
70000 	 0.2279008 
70500 	 0.3303549 
71000 	 0.2924806 
71500 	 0.3067195 
72000 	 0.4166327 
72500 	 0.2722977 
73000 	 0.2859751 
73500 	 0.3197295 
74000 	 0.3564112 
74500 	 0.2560444 
75000 	 0.2151742 
75500 	 0.3242487 
76000 	 0.3433215 
76500 	 0.3003707 
77000 	 0.2483696 
77500 	 0.2274626 
78000 	 0.3018929 
78500 	 0.1667953 
79000 	 0.2899844 
79500 	 0.2889218 
80000 	 0.390573 
80500 	 0.2970235 
81000 	 0.2164539 
81500 	 0.3602969 
82000 	 0.2543741 
82500 	 0.2454329 
83000 	 0.2157182 
83500 	 0.2069754 
84000 	 0.3074441 
84500 	 0.4274178 
85000 	 0.2739827 
85500 	 0.2608285 
86000 	 0.4037716 
86500 	 0.2574264 
87000 	 0.2862973 
87500 	 0.3448249 
88000 	 0.1174543 
88500 	 0.2822144 
89000 	 0.2960367 
89500 	 0.1848518 
90000 	 0.2785867 
90500 	 0.3338736 
91000 	 0.1798275 
91500 	 0.2976337 
92000 	 0.2329762 
92500 	 0.3986367 
93000 	 0.2311349 
93500 	 0.1946151 
94000 	 0.1930508 
94500 	 0.1834844 
95000 	 0.2779261 
95500 	 0.2499792 
96000 	 0.3439698 
96500 	 0.2269206 
97000 	 0.3368088 
97500 	 0.3050594 
98000 	 0.3075102 
98500 	 0.4847018 
99000 	 0.4474109 
99500 	 0.1568809 
100000 	 0.1927993 
100500 	 0.2816203 
101000 	 0.3345401 
101500 	 0.2300834 
102000 	 0.2842912 
102500 	 0.2593003 
103000 	 0.3404041 
103500 	 0.2289677 
104000 	 0.2868668 
104500 	 0.2259535 
105000 	 0.1618643 
105500 	 0.3952939 
106000 	 0.2392898 
106500 	 0.2473702 
107000 	 0.1575364 
107500 	 0.3942873 
108000 	 0.1934355 
108500 	 0.2246194 
109000 	 0.2458666 
109500 	 0.3532742 
110000 	 0.3039609 
110500 	 0.2694684 
111000 	 0.3235432 
111500 	 0.2294991 
112000 	 0.4002486 
112500 	 0.3660394 
113000 	 0.3304646 
113500 	 0.2436018 
114000 	 0.3334148 
114500 	 0.3006447 
115000 	 0.3046163 
115500 	 0.2603307 
116000 	 0.2246797 
116500 	 0.2408486 
117000 	 0.1724196 
117500 	 0.2408389 
118000 	 0.2826191 
118500 	 0.2271964 
119000 	 0.1898498 
119500 	 0.3252111 
120000 	 0.2657039 
