iter 	 p
500 	 0.5943817 
1000 	 0.5370956 
1500 	 0.4796499 
2000 	 0.681033 
2500 	 0.4804891 
3000 	 0.5316961 
3500 	 0.5606895 
4000 	 0.4891296 
4500 	 0.5760553 
5000 	 0.6339328 
5500 	 0.4749062 
6000 	 0.5071099 
6500 	 0.5149234 
7000 	 0.5437401 
7500 	 0.5026418 
8000 	 0.5509854 
8500 	 0.5707987 
9000 	 0.4778548 
9500 	 0.6071866 
10000 	 0.504552 
10500 	 0.568153 
11000 	 0.4977215 
11500 	 0.6279322 
12000 	 0.5468678 
12500 	 0.5864656 
13000 	 0.596876 
13500 	 0.5485413 
14000 	 0.5211794 
14500 	 0.4781334 
15000 	 0.575835 
15500 	 0.5261034 
16000 	 0.5393199 
16500 	 0.5738071 
17000 	 0.5404834 
17500 	 0.6491469 
18000 	 0.5154171 
18500 	 0.5154884 
19000 	 0.610634 
19500 	 0.51749 
20000 	 0.6719297 
20500 	 0.5330071 
21000 	 0.5446296 
21500 	 0.5309768 
22000 	 0.6087245 
22500 	 0.5854002 
23000 	 0.518736 
23500 	 0.5379559 
24000 	 0.5587475 
24500 	 0.5843274 
25000 	 0.5413249 
25500 	 0.6039156 
26000 	 0.5202187 
26500 	 0.557619 
27000 	 0.5741151 
27500 	 0.5928229 
28000 	 0.501909 
28500 	 0.5637833 
29000 	 0.5265978 
29500 	 0.6114721 
30000 	 0.6306832 
30500 	 0.5554754 
31000 	 0.4959589 
31500 	 0.5276157 
32000 	 0.532316 
32500 	 0.4789671 
33000 	 0.5910964 
33500 	 0.5646216 
34000 	 0.5465555 
34500 	 0.5012444 
35000 	 0.5196207 
35500 	 0.6195266 
36000 	 0.5438111 
36500 	 0.5325143 
37000 	 0.5387055 
37500 	 0.5347059 
38000 	 0.5399729 
38500 	 0.4597413 
39000 	 0.5225906 
39500 	 0.5376727 
40000 	 0.565563 
40500 	 0.5625339 
41000 	 0.6047274 
41500 	 0.5653748 
42000 	 0.5847604 
42500 	 0.5466234 
43000 	 0.5270666 
43500 	 0.585951 
44000 	 0.5965821 
44500 	 0.5725302 
45000 	 0.504132 
45500 	 0.5886788 
46000 	 0.5831144 
46500 	 0.52808 
47000 	 0.4747309 
47500 	 0.506762 
48000 	 0.5286646 
48500 	 0.5457215 
