iter 	 p
500 	 0.09057577 
1000 	 0.06580007 
1500 	 0.2265916 
2000 	 0.06777997 
2500 	 0.1433747 
3000 	 0.05355491 
3500 	 0.1182391 
4000 	 0.06538577 
4500 	 0.1008916 
5000 	 0.09443438 
5500 	 0.07465379 
6000 	 0.07843264 
6500 	 0.07528576 
7000 	 0.09111255 
7500 	 0.1759729 
8000 	 0.05006145 
8500 	 0.05104808 
9000 	 0.1025234 
9500 	 0.1484496 
10000 	 0.08275679 
10500 	 0.05130422 
11000 	 0.06041285 
11500 	 0.04070594 
12000 	 0.1251108 
12500 	 0.04267848 
13000 	 0.1110415 
13500 	 0.129582 
14000 	 0.05270333 
14500 	 0.08987666 
15000 	 0.1282796 
15500 	 0.1146423 
16000 	 0.0337596 
16500 	 0.06881975 
17000 	 0.092458 
17500 	 0.10146 
18000 	 0.04778524 
18500 	 0.07819565 
19000 	 0.1743457 
19500 	 0.06613694 
20000 	 0.06380779 
20500 	 0.1378277 
21000 	 0.1370378 
21500 	 0.1141905 
22000 	 0.0813565 
22500 	 0.04663781 
23000 	 0.06999449 
23500 	 0.08375825 
24000 	 0.07136398 
24500 	 0.1070756 
25000 	 0.03985945 
25500 	 0.0613649 
26000 	 0.1226214 
26500 	 0.06737286 
27000 	 0.09372404 
27500 	 0.145482 
28000 	 0.03620019 
28500 	 0.03765112 
29000 	 0.09339739 
29500 	 0.05432726 
30000 	 0.07041926 
30500 	 0.1141558 
31000 	 0.03823715 
31500 	 0.1359028 
32000 	 0.1242259 
32500 	 0.09941237 
33000 	 0.09842862 
33500 	 0.04162237 
34000 	 0.05473359 
34500 	 0.1249052 
35000 	 0.1056887 
35500 	 0.1219114 
36000 	 0.06419783 
36500 	 0.09767035 
37000 	 0.09557654 
37500 	 0.1364896 
38000 	 0.08804184 
38500 	 0.09124511 
39000 	 0.08874383 
39500 	 0.0505029 
40000 	 0.04440635 
40500 	 0.08818754 
41000 	 0.06791621 
41500 	 0.09044487 
42000 	 0.0825991 
42500 	 0.1256689 
43000 	 0.0473029 
43500 	 0.06023428 
44000 	 0.05885374 
44500 	 0.06008355 
45000 	 0.08953355 
45500 	 0.1022874 
46000 	 0.0835406 
46500 	 0.04206827 
47000 	 0.1068534 
47500 	 0.03163901 
48000 	 0.1394762 
48500 	 0.09020119 
49000 	 0.1176979 
49500 	 0.1358996 
50000 	 0.0693147 
50500 	 0.1147002 
51000 	 0.08305384 
51500 	 0.1378237 
52000 	 0.06683562 
52500 	 0.06269236 
53000 	 0.06744764 
53500 	 0.09720653 
54000 	 0.06530476 
54500 	 0.09135874 
55000 	 0.135851 
55500 	 0.06502525 
56000 	 0.1163504 
56500 	 0.06503145 
57000 	 0.0287472 
57500 	 0.02432973 
58000 	 0.151946 
58500 	 0.05733455 
59000 	 0.1829255 
59500 	 0.04930073 
60000 	 0.0685875 
60500 	 0.1503059 
61000 	 0.040589 
61500 	 0.08066719 
62000 	 0.09474174 
62500 	 0.05921705 
63000 	 0.06518153 
63500 	 0.1154304 
64000 	 0.1017863 
64500 	 0.1346623 
65000 	 0.07288158 
65500 	 0.08862954 
66000 	 0.05979768 
66500 	 0.07066443 
67000 	 0.06872179 
67500 	 0.09014508 
68000 	 0.08265721 
68500 	 0.1232446 
69000 	 0.06158105 
69500 	 0.170381 
70000 	 0.0856061 
70500 	 0.09506058 
71000 	 0.04213598 
71500 	 0.08241465 
72000 	 0.1231901 
72500 	 0.07130029 
73000 	 0.08690792 
73500 	 0.0309966 
74000 	 0.06899354 
74500 	 0.08935555 
75000 	 0.1243207 
75500 	 0.106403 
76000 	 0.1850662 
76500 	 0.01952505 
77000 	 0.05423005 
77500 	 0.06251228 
78000 	 0.09412381 
78500 	 0.09994478 
79000 	 0.1295671 
79500 	 0.08208301 
80000 	 0.1427913 
80500 	 0.1796816 
81000 	 0.08053851 
81500 	 0.03876015 
82000 	 0.07628065 
82500 	 0.1037349 
83000 	 0.0510282 
83500 	 0.1359111 
84000 	 0.05785027 
84500 	 0.02951181 
85000 	 0.1535517 
85500 	 0.2239404 
86000 	 0.0998252 
86500 	 0.07054772 
87000 	 0.05864674 
87500 	 0.04730908 
88000 	 0.118322 
88500 	 0.02317533 
89000 	 0.0463546 
89500 	 0.1023668 
90000 	 0.1145289 
90500 	 0.09228783 
91000 	 0.04048055 
91500 	 0.07530086 
92000 	 0.09206177 
92500 	 0.0924146 
93000 	 0.08559004 
93500 	 0.05999632 
94000 	 0.07482947 
94500 	 0.125353 
95000 	 0.07902726 
95500 	 0.1326536 
96000 	 0.09354659 
96500 	 0.05751063 
97000 	 0.1075397 
97500 	 0.06137096 
98000 	 0.1765693 
98500 	 0.1022125 
99000 	 0.0602621 
99500 	 0.04299526 
100000 	 0.1544375 
100500 	 0.09391432 
101000 	 0.1165242 
101500 	 0.02863569 
102000 	 0.1133983 
102500 	 0.0461821 
103000 	 0.1257897 
103500 	 0.1495972 
104000 	 0.1099157 
104500 	 0.05744862 
105000 	 0.09209321 
105500 	 0.0661033 
106000 	 0.04103008 
106500 	 0.2264349 
107000 	 0.03587526 
