iter 	 p
500 	 0.3437249 
1000 	 0.2591816 
1500 	 0.3700561 
2000 	 0.3281935 
2500 	 0.3400607 
3000 	 0.3142354 
3500 	 0.4100568 
4000 	 0.4364798 
4500 	 0.4756711 
5000 	 0.3004686 
5500 	 0.4370367 
6000 	 0.2557782 
6500 	 0.2312317 
7000 	 0.4717382 
7500 	 0.3643576 
8000 	 0.348237 
8500 	 0.3150319 
9000 	 0.2342155 
9500 	 0.3774721 
10000 	 0.331399 
10500 	 0.4124199 
11000 	 0.3743883 
11500 	 0.3578822 
12000 	 0.4052634 
12500 	 0.371104 
13000 	 0.4419907 
13500 	 0.3794484 
14000 	 0.3851771 
14500 	 0.4382351 
15000 	 0.3634549 
15500 	 0.3556719 
16000 	 0.3015307 
16500 	 0.3982856 
17000 	 0.4673895 
17500 	 0.4522853 
18000 	 0.3856173 
18500 	 0.373899 
19000 	 0.4155534 
19500 	 0.2622511 
20000 	 0.4447287 
20500 	 0.3726737 
21000 	 0.3635333 
21500 	 0.4448039 
22000 	 0.3160717 
22500 	 0.3457182 
23000 	 0.2823601 
23500 	 0.3883289 
24000 	 0.2741076 
24500 	 0.3383505 
25000 	 0.3868185 
25500 	 0.3126207 
26000 	 0.3623541 
26500 	 0.3897519 
27000 	 0.4418848 
27500 	 0.3047337 
28000 	 0.3726702 
28500 	 0.2928257 
29000 	 0.339582 
29500 	 0.3296161 
30000 	 0.233696 
30500 	 0.3532859 
31000 	 0.3270359 
31500 	 0.3918974 
32000 	 0.3279607 
32500 	 0.2837803 
33000 	 0.3501357 
33500 	 0.2838084 
34000 	 0.4224283 
34500 	 0.3658441 
35000 	 0.3337789 
35500 	 0.3742455 
36000 	 0.4360862 
36500 	 0.3669928 
37000 	 0.4398091 
37500 	 0.4177127 
38000 	 0.3259596 
38500 	 0.2877303 
39000 	 0.368322 
39500 	 0.3591452 
40000 	 0.4761053 
40500 	 0.3535378 
41000 	 0.3444407 
41500 	 0.4442776 
42000 	 0.3744119 
42500 	 0.3588962 
43000 	 0.3782846 
43500 	 0.3541191 
44000 	 0.3113394 
44500 	 0.3020722 
45000 	 0.3287264 
45500 	 0.3508135 
46000 	 0.3693988 
46500 	 0.2607097 
47000 	 0.3763129 
47500 	 0.2055748 
48000 	 0.2169893 
48500 	 0.3858132 
49000 	 0.3371074 
49500 	 0.4143779 
50000 	 0.335438 
50500 	 0.3438061 
