iter 	 p
500 	 0.3285958 
1000 	 0.353779 
1500 	 0.3706404 
2000 	 0.2718219 
2500 	 0.5335696 
3000 	 0.3628989 
3500 	 0.3565562 
4000 	 0.3698798 
4500 	 0.4500888 
5000 	 0.4208646 
5500 	 0.3755794 
6000 	 0.2802206 
6500 	 0.2876842 
7000 	 0.2807258 
7500 	 0.2864638 
8000 	 0.3419992 
8500 	 0.3226388 
9000 	 0.2743204 
9500 	 0.2848031 
10000 	 0.3513929 
10500 	 0.3277521 
11000 	 0.3264264 
11500 	 0.324358 
12000 	 0.3652371 
12500 	 0.3251263 
13000 	 0.3838452 
13500 	 0.3142358 
14000 	 0.367436 
14500 	 0.2685741 
15000 	 0.345891 
15500 	 0.3071378 
16000 	 0.4122255 
16500 	 0.3093347 
17000 	 0.4269491 
17500 	 0.3782399 
18000 	 0.3382432 
18500 	 0.2620993 
19000 	 0.208129 
19500 	 0.2365589 
20000 	 0.3630459 
20500 	 0.3274956 
21000 	 0.3681983 
21500 	 0.3118916 
22000 	 0.4659431 
22500 	 0.381431 
23000 	 0.3700511 
23500 	 0.326256 
24000 	 0.2929873 
24500 	 0.3535021 
25000 	 0.3304624 
25500 	 0.2527867 
26000 	 0.2662032 
26500 	 0.3835935 
27000 	 0.2997196 
27500 	 0.2782389 
28000 	 0.3491945 
28500 	 0.4197558 
29000 	 0.3398159 
29500 	 0.3078703 
30000 	 0.2708616 
30500 	 0.3353152 
31000 	 0.3787309 
31500 	 0.2313585 
32000 	 0.3859446 
32500 	 0.3719886 
33000 	 0.2947371 
33500 	 0.4260386 
34000 	 0.4117491 
34500 	 0.3369089 
35000 	 0.3115287 
35500 	 0.326919 
36000 	 0.36655 
36500 	 0.3791446 
37000 	 0.4779187 
37500 	 0.3417764 
38000 	 0.2614779 
38500 	 0.3061506 
39000 	 0.3837176 
39500 	 0.3972067 
40000 	 0.2088536 
40500 	 0.2800655 
41000 	 0.3180809 
41500 	 0.3855561 
42000 	 0.2690999 
42500 	 0.347213 
43000 	 0.3753596 
43500 	 0.3416746 
44000 	 0.4124142 
44500 	 0.3319998 
45000 	 0.306123 
45500 	 0.3081873 
46000 	 0.3389465 
46500 	 0.3857381 
47000 	 0.2970004 
47500 	 0.3323173 
48000 	 0.3393423 
48500 	 0.3733031 
49000 	 0.3427467 
49500 	 0.3389023 
50000 	 0.4228871 
50500 	 0.302988 
51000 	 0.4363568 
51500 	 0.3708751 
52000 	 0.3891222 
52500 	 0.3180632 
53000 	 0.4229458 
53500 	 0.3819022 
54000 	 0.458411 
54500 	 0.3160909 
55000 	 0.3068273 
55500 	 0.3016294 
56000 	 0.3881127 
56500 	 0.4007877 
57000 	 0.323969 
57500 	 0.3370321 
58000 	 0.4280132 
58500 	 0.4094273 
59000 	 0.296895 
59500 	 0.2630095 
60000 	 0.4326854 
60500 	 0.2414113 
61000 	 0.3354719 
61500 	 0.4429886 
62000 	 0.4505395 
62500 	 0.2696619 
63000 	 0.3195251 
63500 	 0.4007596 
64000 	 0.3124629 
64500 	 0.3054823 
65000 	 0.2596913 
65500 	 0.4145624 
66000 	 0.2842055 
66500 	 0.375948 
67000 	 0.3358466 
67500 	 0.3130514 
68000 	 0.3120167 
68500 	 0.5034012 
69000 	 0.3226522 
