iter 	 p
500 	 0.6171909 
1000 	 0.6903319 
1500 	 0.7202054 
2000 	 0.6204719 
2500 	 0.6887284 
3000 	 0.6828321 
3500 	 0.694407 
4000 	 0.7328607 
4500 	 0.709975 
5000 	 0.6775328 
5500 	 0.7152512 
6000 	 0.7835124 
6500 	 0.6363404 
7000 	 0.7367686 
7500 	 0.6926446 
8000 	 0.7639757 
8500 	 0.7646307 
9000 	 0.6508773 
9500 	 0.6962246 
10000 	 0.7884061 
10500 	 0.795231 
11000 	 0.6592938 
11500 	 0.6963805 
12000 	 0.6023435 
12500 	 0.7627305 
13000 	 0.7557073 
13500 	 0.7231479 
14000 	 0.7441746 
14500 	 0.6440933 
15000 	 0.7466542 
15500 	 0.671153 
16000 	 0.681371 
16500 	 0.6766396 
17000 	 0.6837813 
17500 	 0.6726551 
18000 	 0.6748288 
18500 	 0.7493565 
19000 	 0.7141076 
19500 	 0.7178646 
20000 	 0.6448531 
20500 	 0.8140667 
21000 	 0.7562353 
21500 	 0.7217256 
22000 	 0.7274364 
22500 	 0.6968245 
23000 	 0.620943 
23500 	 0.6015994 
24000 	 0.7611622 
24500 	 0.717366 
25000 	 0.6409646 
25500 	 0.6498401 
26000 	 0.7516091 
26500 	 0.6559837 
27000 	 0.803009 
27500 	 0.6791824 
28000 	 0.8382507 
28500 	 0.6464186 
29000 	 0.7217494 
29500 	 0.7151537 
30000 	 0.6938688 
30500 	 0.7477188 
31000 	 0.6816317 
31500 	 0.7493582 
32000 	 0.7389266 
32500 	 0.6153532 
33000 	 0.7506642 
33500 	 0.66494 
34000 	 0.6529175 
34500 	 0.733795 
35000 	 0.6282113 
35500 	 0.764786 
36000 	 0.7531482 
36500 	 0.7436093 
37000 	 0.6892404 
37500 	 0.7669431 
38000 	 0.7469641 
38500 	 0.7779642 
39000 	 0.6702108 
39500 	 0.7202683 
40000 	 0.6449924 
40500 	 0.7217246 
41000 	 0.7337892 
41500 	 0.7407399 
42000 	 0.6630261 
42500 	 0.652591 
43000 	 0.737247 
43500 	 0.7489965 
44000 	 0.7492293 
44500 	 0.6727268 
45000 	 0.6969985 
45500 	 0.7117783 
46000 	 0.7317119 
46500 	 0.743999 
47000 	 0.7607721 
47500 	 0.6785068 
48000 	 0.6793241 
48500 	 0.5975318 
49000 	 0.6430505 
49500 	 0.6611916 
50000 	 0.8077943 
50500 	 0.850116 
51000 	 0.8190535 
51500 	 0.7229378 
52000 	 0.6900554 
52500 	 0.7448947 
53000 	 0.7352205 
53500 	 0.6547111 
54000 	 0.7162032 
54500 	 0.6495143 
55000 	 0.7155097 
55500 	 0.7274281 
56000 	 0.8461737 
56500 	 0.7058539 
57000 	 0.6778657 
57500 	 0.7021978 
58000 	 0.8083504 
58500 	 0.6635921 
59000 	 0.6522458 
59500 	 0.8144329 
60000 	 0.8037047 
60500 	 0.7346859 
61000 	 0.6258577 
61500 	 0.5953969 
62000 	 0.5861876 
62500 	 0.754291 
63000 	 0.7510488 
63500 	 0.7251532 
64000 	 0.6218443 
64500 	 0.610896 
65000 	 0.5191575 
65500 	 0.6541886 
66000 	 0.7107002 
66500 	 0.7517493 
67000 	 0.600232 
67500 	 0.6596847 
68000 	 0.7926863 
68500 	 0.7686136 
69000 	 0.6972288 
69500 	 0.71361 
70000 	 0.7719873 
70500 	 0.6335604 
71000 	 0.7048068 
71500 	 0.6791607 
72000 	 0.7869184 
72500 	 0.6531776 
73000 	 0.7729442 
73500 	 0.7197366 
74000 	 0.7750954 
74500 	 0.7688078 
75000 	 0.6698978 
75500 	 0.6904223 
76000 	 0.8042285 
76500 	 0.7304016 
77000 	 0.5660473 
77500 	 0.6031782 
78000 	 0.7301025 
78500 	 0.7718174 
79000 	 0.7628758 
79500 	 0.7351707 
80000 	 0.7933696 
80500 	 0.7252263 
81000 	 0.7135271 
81500 	 0.6993769 
82000 	 0.6230548 
82500 	 0.7734618 
83000 	 0.7020164 
83500 	 0.8191972 
84000 	 0.6856221 
84500 	 0.746024 
85000 	 0.7245545 
85500 	 0.5512203 
86000 	 0.7535574 
86500 	 0.7794844 
87000 	 0.7113939 
87500 	 0.6951636 
88000 	 0.6603885 
88500 	 0.726755 
89000 	 0.6252214 
89500 	 0.6474406 
90000 	 0.568184 
90500 	 0.731591 
91000 	 0.7232492 
91500 	 0.6358946 
92000 	 0.7800783 
92500 	 0.7027705 
93000 	 0.6644212 
93500 	 0.6585154 
94000 	 0.6478575 
94500 	 0.6553833 
95000 	 0.8251404 
95500 	 0.6768499 
96000 	 0.694126 
96500 	 0.7539391 
97000 	 0.7132266 
97500 	 0.7005432 
98000 	 0.7391432 
98500 	 0.8269393 
99000 	 0.7865971 
99500 	 0.6685095 
100000 	 0.76189 
100500 	 0.747616 
101000 	 0.6077318 
101500 	 0.7969809 
102000 	 0.7159068 
102500 	 0.6432791 
103000 	 0.6890444 
103500 	 0.6453225 
104000 	 0.6438951 
104500 	 0.6477065 
105000 	 0.7711416 
105500 	 0.7345676 
106000 	 0.6952103 
106500 	 0.6919512 
107000 	 0.5694118 
107500 	 0.7507467 
108000 	 0.6470295 
108500 	 0.6560719 
109000 	 0.7090045 
109500 	 0.63662 
110000 	 0.7816436 
110500 	 0.6000339 
111000 	 0.7220238 
111500 	 0.622864 
112000 	 0.7271319 
112500 	 0.7309034 
113000 	 0.7523751 
113500 	 0.7913356 
114000 	 0.7361306 
114500 	 0.6342628 
115000 	 0.7479061 
115500 	 0.8236899 
116000 	 0.6836379 
116500 	 0.6712776 
117000 	 0.7329527 
117500 	 0.7082551 
118000 	 0.743405 
118500 	 0.6603312 
119000 	 0.6675788 
119500 	 0.7173474 
120000 	 0.6482736 
120500 	 0.6783081 
121000 	 0.6927327 
121500 	 0.7196904 
122000 	 0.7417113 
122500 	 0.6350293 
123000 	 0.6402462 
123500 	 0.6654432 
124000 	 0.6759724 
124500 	 0.698676 
125000 	 0.7141222 
125500 	 0.7079154 
126000 	 0.5838277 
126500 	 0.7051565 
127000 	 0.7777055 
127500 	 0.7630568 
128000 	 0.8548503 
128500 	 0.7131493 
129000 	 0.6302046 
129500 	 0.6697946 
130000 	 0.718803 
130500 	 0.665302 
131000 	 0.7148165 
131500 	 0.7538806 
132000 	 0.7599747 
132500 	 0.7108869 
133000 	 0.6583162 
133500 	 0.6598966 
134000 	 0.5910599 
134500 	 0.7798306 
135000 	 0.7523232 
135500 	 0.7314326 
136000 	 0.6785725 
136500 	 0.688908 
137000 	 0.6573073 
137500 	 0.6268948 
138000 	 0.6487132 
138500 	 0.6999931 
139000 	 0.776028 
139500 	 0.8128183 
140000 	 0.6504519 
140500 	 0.7308845 
141000 	 0.7120187 
141500 	 0.6030022 
142000 	 0.7481496 
142500 	 0.7110109 
143000 	 0.5359937 
143500 	 0.7141688 
144000 	 0.6716759 
144500 	 0.6447492 
145000 	 0.7425207 
145500 	 0.6248901 
146000 	 0.7071208 
146500 	 0.7064516 
147000 	 0.72903 
147500 	 0.6887072 
148000 	 0.6283284 
148500 	 0.7444566 
149000 	 0.7726814 
149500 	 0.5451386 
150000 	 0.7417931 
150500 	 0.6604319 
151000 	 0.6734038 
151500 	 0.6383984 
152000 	 0.6032355 
152500 	 0.7411807 
153000 	 0.6951309 
153500 	 0.6364728 
154000 	 0.7372053 
154500 	 0.5914329 
155000 	 0.6611667 
155500 	 0.6827359 
156000 	 0.6071585 
156500 	 0.7102041 
