iter 	 p
500 	 0.4763563 
1000 	 0.6816907 
1500 	 0.6977583 
2000 	 0.6974947 
2500 	 0.5757019 
3000 	 0.5651835 
3500 	 0.6100921 
4000 	 0.6720056 
4500 	 0.6740475 
5000 	 0.6794502 
5500 	 0.6721329 
6000 	 0.5794499 
6500 	 0.5546243 
7000 	 0.6896062 
7500 	 0.68322 
8000 	 0.5099144 
8500 	 0.6321496 
9000 	 0.7841787 
9500 	 0.6823362 
10000 	 0.5641119 
10500 	 0.6283369 
11000 	 0.5031857 
11500 	 0.6484772 
12000 	 0.665651 
12500 	 0.6518532 
13000 	 0.6386025 
13500 	 0.5682247 
14000 	 0.5402327 
14500 	 0.6174977 
15000 	 0.7047476 
15500 	 0.6565725 
16000 	 0.552629 
16500 	 0.59603 
17000 	 0.5986708 
17500 	 0.6714503 
18000 	 0.6155359 
18500 	 0.5933752 
19000 	 0.5973128 
19500 	 0.7076462 
20000 	 0.6612049 
20500 	 0.7170512 
21000 	 0.5728861 
21500 	 0.6407216 
22000 	 0.5270894 
22500 	 0.5886969 
23000 	 0.6228783 
23500 	 0.6328576 
24000 	 0.6884275 
24500 	 0.626189 
25000 	 0.6384913 
25500 	 0.5423596 
26000 	 0.5417875 
26500 	 0.5757852 
27000 	 0.7389643 
27500 	 0.6990988 
28000 	 0.6467362 
28500 	 0.6420356 
29000 	 0.6384668 
29500 	 0.6453634 
30000 	 0.6378806 
30500 	 0.6699225 
31000 	 0.6317111 
31500 	 0.6797004 
32000 	 0.6250429 
32500 	 0.5197776 
33000 	 0.6531802 
33500 	 0.6057689 
34000 	 0.6055735 
34500 	 0.6545925 
35000 	 0.751277 
35500 	 0.5505383 
36000 	 0.6617872 
36500 	 0.6306461 
37000 	 0.6882219 
37500 	 0.704233 
38000 	 0.6001586 
38500 	 0.5443253 
39000 	 0.5588585 
39500 	 0.727055 
40000 	 0.5860901 
40500 	 0.5154121 
41000 	 0.6022772 
41500 	 0.6280845 
42000 	 0.6128531 
42500 	 0.6409988 
43000 	 0.6759775 
43500 	 0.6375221 
44000 	 0.5042593 
44500 	 0.5884907 
45000 	 0.643116 
45500 	 0.6446426 
46000 	 0.5292909 
46500 	 0.6381991 
47000 	 0.6950021 
47500 	 0.7038281 
48000 	 0.6122066 
48500 	 0.6656091 
49000 	 0.5867506 
49500 	 0.6979079 
50000 	 0.6750676 
50500 	 0.6985634 
51000 	 0.6765659 
51500 	 0.6474477 
52000 	 0.6635924 
52500 	 0.6952765 
53000 	 0.6176641 
53500 	 0.6055408 
54000 	 0.5581923 
54500 	 0.7035851 
55000 	 0.7690058 
55500 	 0.5502909 
56000 	 0.664541 
56500 	 0.608637 
57000 	 0.5552024 
57500 	 0.670475 
58000 	 0.6291753 
58500 	 0.7540912 
59000 	 0.6060074 
59500 	 0.6648313 
60000 	 0.7449798 
60500 	 0.7789479 
61000 	 0.6552036 
61500 	 0.7078493 
62000 	 0.6302262 
62500 	 0.6290511 
63000 	 0.6309198 
63500 	 0.6411693 
64000 	 0.6869284 
64500 	 0.6360728 
65000 	 0.6361098 
65500 	 0.7100528 
66000 	 0.5686098 
66500 	 0.6156503 
67000 	 0.6226262 
67500 	 0.5904717 
68000 	 0.6745437 
68500 	 0.6684959 
69000 	 0.5816225 
69500 	 0.6709339 
70000 	 0.7139812 
70500 	 0.5785055 
71000 	 0.5606251 
71500 	 0.6781249 
72000 	 0.6428917 
72500 	 0.7019217 
73000 	 0.618549 
73500 	 0.6074973 
74000 	 0.6793849 
74500 	 0.550875 
75000 	 0.6521402 
75500 	 0.6245234 
76000 	 0.6667194 
76500 	 0.5970003 
77000 	 0.6575782 
77500 	 0.6908055 
78000 	 0.7308568 
78500 	 0.5667986 
79000 	 0.6345653 
79500 	 0.6221328 
80000 	 0.5847154 
80500 	 0.6680534 
81000 	 0.6233303 
81500 	 0.6518153 
82000 	 0.581788 
82500 	 0.6767653 
83000 	 0.5714878 
83500 	 0.6735705 
84000 	 0.7290809 
84500 	 0.6082568 
85000 	 0.651918 
85500 	 0.6732403 
86000 	 0.659284 
86500 	 0.5878811 
87000 	 0.6185362 
87500 	 0.6751251 
88000 	 0.5862431 
88500 	 0.7468975 
89000 	 0.6044468 
89500 	 0.7152724 
90000 	 0.656697 
90500 	 0.5840602 
91000 	 0.7113261 
91500 	 0.6543487 
92000 	 0.5910008 
92500 	 0.6019278 
93000 	 0.604666 
93500 	 0.6762327 
94000 	 0.5741852 
94500 	 0.6408073 
95000 	 0.6191726 
95500 	 0.6914593 
96000 	 0.635696 
96500 	 0.560434 
97000 	 0.4881919 
97500 	 0.5298691 
98000 	 0.6408571 
98500 	 0.6251025 
99000 	 0.6969218 
99500 	 0.6424739 
100000 	 0.7248301 
100500 	 0.6054363 
101000 	 0.593086 
101500 	 0.7380855 
102000 	 0.4977083 
102500 	 0.5845194 
103000 	 0.6800694 
103500 	 0.5774086 
104000 	 0.6586584 
104500 	 0.5469402 
105000 	 0.5612703 
105500 	 0.628715 
106000 	 0.5767795 
106500 	 0.5986062 
107000 	 0.6059817 
107500 	 0.6648924 
108000 	 0.6046161 
108500 	 0.6428325 
109000 	 0.6925559 
109500 	 0.5601634 
110000 	 0.5561106 
110500 	 0.6708776 
111000 	 0.6890481 
111500 	 0.554165 
112000 	 0.6531184 
112500 	 0.3994066 
113000 	 0.6539675 
113500 	 0.7191733 
114000 	 0.6260497 
114500 	 0.6607181 
115000 	 0.6563382 
115500 	 0.6860978 
116000 	 0.6162573 
116500 	 0.5954323 
117000 	 0.5357137 
117500 	 0.69387 
118000 	 0.6487882 
118500 	 0.6897157 
119000 	 0.631417 
119500 	 0.588271 
120000 	 0.6740534 
120500 	 0.6749623 
121000 	 0.5964913 
121500 	 0.6957951 
122000 	 0.7408021 
122500 	 0.5231841 
123000 	 0.6292241 
123500 	 0.5886669 
124000 	 0.6718043 
124500 	 0.6715572 
125000 	 0.600442 
125500 	 0.6843144 
126000 	 0.589405 
126500 	 0.6975254 
127000 	 0.6337959 
127500 	 0.6424157 
128000 	 0.6668702 
128500 	 0.6360401 
129000 	 0.5641748 
129500 	 0.6887595 
130000 	 0.7021337 
130500 	 0.6853064 
131000 	 0.642906 
131500 	 0.5567892 
132000 	 0.6283072 
132500 	 0.6931415 
133000 	 0.6772057 
133500 	 0.649794 
134000 	 0.6078711 
134500 	 0.6493504 
135000 	 0.7016115 
135500 	 0.7611136 
136000 	 0.7527784 
136500 	 0.6726368 
137000 	 0.6365521 
137500 	 0.7516458 
138000 	 0.6893192 
138500 	 0.6592094 
139000 	 0.7214838 
139500 	 0.6556497 
140000 	 0.5561608 
140500 	 0.6235603 
141000 	 0.6357126 
141500 	 0.5990087 
142000 	 0.5845137 
142500 	 0.5977193 
143000 	 0.6152833 
143500 	 0.6598521 
144000 	 0.6632148 
144500 	 0.514412 
145000 	 0.622224 
145500 	 0.6370945 
146000 	 0.646856 
146500 	 0.6426389 
147000 	 0.6819665 
147500 	 0.607906 
148000 	 0.5695291 
148500 	 0.5531958 
149000 	 0.5842328 
149500 	 0.645435 
150000 	 0.6468361 
150500 	 0.5445862 
151000 	 0.6576495 
151500 	 0.6448276 
152000 	 0.6380899 
152500 	 0.6489339 
153000 	 0.6556595 
153500 	 0.6498567 
154000 	 0.5972366 
154500 	 0.63154 
155000 	 0.666281 
155500 	 0.7190074 
156000 	 0.7850769 
156500 	 0.5930467 
157000 	 0.6716853 
157500 	 0.6308272 
158000 	 0.6517745 
158500 	 0.6266886 
159000 	 0.6399293 
159500 	 0.5716728 
160000 	 0.6174541 
160500 	 0.6172537 
161000 	 0.6348861 
161500 	 0.6206837 
162000 	 0.6337865 
162500 	 0.5557509 
163000 	 0.5897975 
163500 	 0.7087383 
164000 	 0.6728716 
164500 	 0.6808366 
165000 	 0.7176147 
165500 	 0.6768464 
166000 	 0.6624903 
166500 	 0.6818772 
167000 	 0.5528998 
167500 	 0.5109584 
168000 	 0.6478731 
168500 	 0.5258685 
169000 	 0.6576998 
169500 	 0.6635537 
170000 	 0.6377954 
170500 	 0.6670966 
171000 	 0.6523925 
171500 	 0.572563 
172000 	 0.6340249 
172500 	 0.6585255 
173000 	 0.5892376 
173500 	 0.7053432 
174000 	 0.6438139 
174500 	 0.6169347 
175000 	 0.6651525 
175500 	 0.6427558 
176000 	 0.819593 
176500 	 0.562231 
177000 	 0.6387653 
177500 	 0.6646291 
178000 	 0.7381 
178500 	 0.6285572 
179000 	 0.6632018 
179500 	 0.6544818 
180000 	 0.5008369 
180500 	 0.6661381 
181000 	 0.6641487 
181500 	 0.6113346 
182000 	 0.5875866 
182500 	 0.6040804 
183000 	 0.5744269 
183500 	 0.6258919 
184000 	 0.7199791 
184500 	 0.6511248 
185000 	 0.5443436 
185500 	 0.7429688 
186000 	 0.6883779 
186500 	 0.6078863 
187000 	 0.624946 
187500 	 0.5889962 
188000 	 0.6381562 
188500 	 0.7042454 
189000 	 0.6593675 
189500 	 0.6320943 
190000 	 0.573825 
190500 	 0.6562366 
191000 	 0.6221602 
191500 	 0.6173554 
192000 	 0.711594 
192500 	 0.5648928 
193000 	 0.5329255 
193500 	 0.7308897 
194000 	 0.6101574 
194500 	 0.7460054 
195000 	 0.5965554 
195500 	 0.6750504 
196000 	 0.7586239 
196500 	 0.6280385 
197000 	 0.625824 
197500 	 0.6839566 
198000 	 0.6798787 
198500 	 0.5814075 
199000 	 0.6902524 
199500 	 0.7361934 
200000 	 0.5382409 
200500 	 0.7450973 
201000 	 0.6712781 
201500 	 0.5762025 
202000 	 0.7273985 
202500 	 0.5779156 
203000 	 0.6438676 
203500 	 0.5076526 
204000 	 0.6424009 
204500 	 0.7386225 
205000 	 0.6464811 
205500 	 0.5349005 
206000 	 0.4758034 
206500 	 0.6058613 
207000 	 0.6901961 
207500 	 0.5772387 
208000 	 0.6887374 
208500 	 0.7278056 
209000 	 0.6635264 
209500 	 0.5996579 
210000 	 0.7967085 
210500 	 0.6112687 
211000 	 0.5467676 
211500 	 0.6891941 
212000 	 0.6265656 
212500 	 0.5836268 
213000 	 0.6379434 
213500 	 0.5662775 
214000 	 0.5445182 
214500 	 0.6739636 
215000 	 0.6311165 
215500 	 0.6983095 
216000 	 0.6084031 
216500 	 0.6711386 
217000 	 0.610034 
217500 	 0.6563577 
218000 	 0.4965983 
218500 	 0.5469046 
219000 	 0.6322901 
219500 	 0.6639801 
220000 	 0.6245184 
220500 	 0.6118054 
221000 	 0.6579327 
221500 	 0.6346241 
222000 	 0.64114 
222500 	 0.642576 
223000 	 0.6411965 
223500 	 0.6233495 
224000 	 0.5504336 
224500 	 0.6441109 
225000 	 0.6990978 
225500 	 0.6614444 
226000 	 0.6913013 
226500 	 0.6658522 
227000 	 0.7126442 
227500 	 0.6592336 
228000 	 0.6599643 
228500 	 0.6622029 
229000 	 0.6331753 
229500 	 0.6692096 
230000 	 0.5737072 
230500 	 0.7101277 
231000 	 0.5903133 
231500 	 0.5573053 
232000 	 0.6638294 
232500 	 0.6527556 
233000 	 0.6425241 
233500 	 0.5894007 
234000 	 0.5790429 
234500 	 0.6184698 
235000 	 0.6807034 
235500 	 0.5888878 
236000 	 0.7931674 
236500 	 0.5938326 
237000 	 0.5796335 
237500 	 0.667944 
238000 	 0.6302273 
238500 	 0.6669475 
239000 	 0.5083397 
239500 	 0.6262363 
240000 	 0.571798 
240500 	 0.6095819 
241000 	 0.633618 
241500 	 0.6198922 
242000 	 0.6186974 
242500 	 0.6362284 
243000 	 0.6443785 
243500 	 0.6918126 
244000 	 0.7185739 
244500 	 0.591868 
245000 	 0.6701325 
245500 	 0.6329149 
246000 	 0.4469442 
246500 	 0.5715044 
247000 	 0.6615768 
247500 	 0.7133408 
248000 	 0.6007571 
248500 	 0.6760747 
249000 	 0.6367372 
249500 	 0.5975184 
250000 	 0.4963431 
250500 	 0.5410105 
251000 	 0.5753527 
251500 	 0.6885648 
252000 	 0.6809469 
252500 	 0.6615547 
253000 	 0.7204812 
253500 	 0.4892783 
254000 	 0.6364662 
254500 	 0.7546579 
255000 	 0.590729 
255500 	 0.6083618 
256000 	 0.5609718 
256500 	 0.6601188 
257000 	 0.642995 
257500 	 0.6702367 
258000 	 0.7091551 
258500 	 0.6454839 
259000 	 0.6732152 
259500 	 0.6178165 
260000 	 0.6312132 
260500 	 0.6097173 
261000 	 0.6578211 
261500 	 0.7309064 
262000 	 0.6553379 
262500 	 0.5516984 
263000 	 0.5649889 
263500 	 0.6442538 
264000 	 0.5896277 
264500 	 0.7393732 
265000 	 0.6505657 
265500 	 0.6062879 
266000 	 0.5705952 
266500 	 0.6250651 
267000 	 0.6118063 
267500 	 0.6524675 
268000 	 0.6570886 
268500 	 0.6867368 
269000 	 0.7197155 
269500 	 0.6370609 
270000 	 0.6670108 
270500 	 0.6105935 
271000 	 0.5232629 
271500 	 0.5393549 
272000 	 0.6440097 
272500 	 0.6877937 
273000 	 0.6173316 
273500 	 0.5341443 
274000 	 0.7176257 
274500 	 0.5661636 
275000 	 0.6175922 
275500 	 0.6314064 
276000 	 0.6763745 
276500 	 0.6268908 
277000 	 0.6910561 
277500 	 0.5153707 
278000 	 0.6219845 
278500 	 0.7041937 
279000 	 0.6531158 
279500 	 0.6647641 
280000 	 0.6625064 
280500 	 0.6222132 
281000 	 0.6529739 
281500 	 0.6628954 
282000 	 0.5975318 
282500 	 0.5540222 
283000 	 0.6515769 
283500 	 0.6087459 
284000 	 0.6464004 
284500 	 0.7452928 
285000 	 0.7258119 
285500 	 0.6587905 
286000 	 0.5243593 
286500 	 0.6888879 
287000 	 0.6671222 
287500 	 0.712514 
288000 	 0.4903664 
288500 	 0.6385217 
289000 	 0.6544571 
289500 	 0.5561622 
290000 	 0.6108427 
290500 	 0.5775672 
291000 	 0.5300525 
291500 	 0.7446444 
292000 	 0.6109786 
292500 	 0.688378 
293000 	 0.6625066 
293500 	 0.6634376 
294000 	 0.5858196 
294500 	 0.6025359 
295000 	 0.642027 
295500 	 0.6824216 
296000 	 0.5523933 
296500 	 0.6331408 
297000 	 0.6553187 
297500 	 0.6502548 
298000 	 0.6261101 
298500 	 0.6943197 
299000 	 0.6640837 
299500 	 0.5359638 
300000 	 0.7217835 
300500 	 0.7356585 
301000 	 0.6638025 
301500 	 0.5811728 
302000 	 0.6063332 
302500 	 0.6277901 
303000 	 0.6953407 
303500 	 0.590622 
304000 	 0.6811868 
304500 	 0.6603581 
305000 	 0.6047969 
305500 	 0.6051692 
306000 	 0.6017328 
306500 	 0.7149987 
307000 	 0.6434162 
