iter 	 p
500 	 0.7765108 
1000 	 0.8314726 
1500 	 0.6629429 
2000 	 0.7092211 
2500 	 0.7550976 
3000 	 0.7278303 
3500 	 0.7923047 
4000 	 0.8327802 
4500 	 0.7040689 
5000 	 0.8371413 
5500 	 0.7701641 
6000 	 0.8385485 
6500 	 0.8949347 
7000 	 0.8292565 
7500 	 0.7333114 
8000 	 0.8199267 
8500 	 0.670885 
9000 	 0.8584573 
9500 	 0.8742806 
10000 	 0.8040525 
10500 	 0.7271402 
11000 	 0.7348525 
11500 	 0.8253262 
12000 	 0.7354256 
12500 	 0.8657314 
13000 	 0.7608472 
13500 	 0.8003654 
14000 	 0.8392992 
14500 	 0.8514817 
15000 	 0.7342074 
15500 	 0.7258573 
16000 	 0.7354218 
16500 	 0.6600437 
17000 	 0.7292853 
17500 	 0.643632 
18000 	 0.7139284 
18500 	 0.6959772 
19000 	 0.8294387 
19500 	 0.7210356 
20000 	 0.725337 
20500 	 0.7356489 
21000 	 0.7944338 
21500 	 0.8226055 
22000 	 0.7514044 
22500 	 0.7425391 
23000 	 0.6631704 
23500 	 0.8733252 
24000 	 0.7575838 
24500 	 0.8689819 
25000 	 0.8032703 
25500 	 0.8339115 
26000 	 0.7978539 
26500 	 0.7057728 
27000 	 0.808082 
27500 	 0.8437306 
28000 	 0.857859 
28500 	 0.8795596 
29000 	 0.8044382 
29500 	 0.8073286 
30000 	 0.7923239 
30500 	 0.7808801 
31000 	 0.798068 
31500 	 0.6711966 
32000 	 0.7662256 
32500 	 0.716952 
33000 	 0.7602472 
33500 	 0.7263264 
34000 	 0.7932631 
34500 	 0.761305 
35000 	 0.7471759 
35500 	 0.7344162 
36000 	 0.8063555 
36500 	 0.8263849 
37000 	 0.8247829 
37500 	 0.8644449 
38000 	 0.7010987 
38500 	 0.8330015 
39000 	 0.6683722 
39500 	 0.7822708 
40000 	 0.8628569 
40500 	 0.8438176 
41000 	 0.7694012 
41500 	 0.6640485 
42000 	 0.802253 
42500 	 0.8484344 
43000 	 0.8190939 
43500 	 0.7313086 
44000 	 0.7030441 
44500 	 0.806044 
45000 	 0.8138162 
45500 	 0.8457703 
46000 	 0.7278349 
46500 	 0.7692579 
47000 	 0.7519846 
47500 	 0.8106852 
48000 	 0.6901609 
48500 	 0.8404269 
49000 	 0.7328574 
49500 	 0.8557747 
50000 	 0.7832329 
50500 	 0.8182922 
51000 	 0.7673439 
51500 	 0.7110092 
52000 	 0.8477487 
52500 	 0.7481435 
53000 	 0.6365447 
53500 	 0.7067496 
54000 	 0.8486334 
54500 	 0.8625434 
55000 	 0.6713514 
55500 	 0.8724166 
56000 	 0.8072666 
56500 	 0.7169185 
57000 	 0.7932582 
57500 	 0.707887 
58000 	 0.7324058 
58500 	 0.7436346 
59000 	 0.8098805 
59500 	 0.711718 
60000 	 0.7354354 
60500 	 0.8790177 
61000 	 0.777461 
61500 	 0.9132841 
62000 	 0.8279477 
62500 	 0.6839419 
63000 	 0.7259031 
63500 	 0.6811892 
64000 	 0.7669517 
64500 	 0.8664185 
65000 	 0.7895911 
65500 	 0.8280583 
66000 	 0.7170072 
66500 	 0.7846982 
67000 	 0.7372679 
67500 	 0.8545601 
68000 	 0.7664772 
68500 	 0.7494406 
69000 	 0.7174457 
69500 	 0.679532 
70000 	 0.6380926 
70500 	 0.7729651 
71000 	 0.7366238 
71500 	 0.7824754 
72000 	 0.8387076 
72500 	 0.7875844 
73000 	 0.8765734 
73500 	 0.7926243 
74000 	 0.7311813 
74500 	 0.8428896 
75000 	 0.7305592 
75500 	 0.7115985 
76000 	 0.7415679 
76500 	 0.8756508 
77000 	 0.8332837 
77500 	 0.7287509 
78000 	 0.634549 
78500 	 0.7485588 
79000 	 0.7638116 
79500 	 0.8684035 
80000 	 0.6699024 
80500 	 0.7960039 
81000 	 0.8552769 
81500 	 0.8156285 
82000 	 0.7393176 
82500 	 0.7072635 
83000 	 0.7331293 
83500 	 0.7068078 
84000 	 0.8965817 
84500 	 0.7839565 
85000 	 0.8373142 
85500 	 0.7726626 
86000 	 0.8222991 
86500 	 0.7846603 
87000 	 0.729448 
87500 	 0.7779547 
88000 	 0.858204 
88500 	 0.8400271 
89000 	 0.6944879 
89500 	 0.8572193 
90000 	 0.7291 
90500 	 0.6642554 
91000 	 0.8013172 
91500 	 0.7577238 
92000 	 0.704491 
92500 	 0.7850463 
93000 	 0.8186925 
93500 	 0.6194923 
94000 	 0.7994266 
94500 	 0.6647394 
95000 	 0.8014235 
95500 	 0.6624012 
96000 	 0.7828011 
96500 	 0.8100315 
97000 	 0.7503551 
97500 	 0.7507145 
98000 	 0.7360493 
98500 	 0.8518303 
99000 	 0.7296429 
99500 	 0.8974826 
100000 	 0.7907851 
100500 	 0.6398649 
101000 	 0.7895214 
101500 	 0.8948602 
102000 	 0.6442281 
102500 	 0.8144649 
103000 	 0.7675035 
103500 	 0.8292059 
104000 	 0.804296 
104500 	 0.7236036 
105000 	 0.8123582 
105500 	 0.8808972 
106000 	 0.7708177 
106500 	 0.8617783 
107000 	 0.8511638 
107500 	 0.6929563 
108000 	 0.8366632 
108500 	 0.8394334 
109000 	 0.7375888 
109500 	 0.7876086 
110000 	 0.718817 
110500 	 0.7963274 
111000 	 0.8009786 
111500 	 0.8868416 
112000 	 0.7871265 
112500 	 0.7612095 
113000 	 0.8408511 
113500 	 0.7011116 
114000 	 0.8881859 
114500 	 0.7590331 
115000 	 0.7573365 
115500 	 0.863289 
116000 	 0.8061181 
116500 	 0.8440236 
117000 	 0.913099 
117500 	 0.8840097 
118000 	 0.8093792 
118500 	 0.9092506 
119000 	 0.6872928 
119500 	 0.7727208 
120000 	 0.721033 
120500 	 0.7312257 
121000 	 0.8348693 
121500 	 0.774346 
122000 	 0.7727438 
122500 	 0.788676 
123000 	 0.8447459 
123500 	 0.8122153 
124000 	 0.8575004 
124500 	 0.8132874 
125000 	 0.8201297 
125500 	 0.6872319 
126000 	 0.8513729 
126500 	 0.7728061 
127000 	 0.7589829 
127500 	 0.7826789 
128000 	 0.753498 
128500 	 0.7853435 
129000 	 0.7661887 
129500 	 0.7537174 
130000 	 0.8167653 
130500 	 0.8257659 
131000 	 0.8096457 
131500 	 0.8467106 
132000 	 0.8112426 
132500 	 0.7365944 
133000 	 0.6126357 
133500 	 0.9163222 
134000 	 0.8178602 
134500 	 0.8669609 
135000 	 0.8666789 
135500 	 0.7844513 
136000 	 0.7836058 
136500 	 0.8108005 
137000 	 0.7685861 
137500 	 0.5786679 
138000 	 0.8047632 
138500 	 0.626354 
139000 	 0.8234904 
139500 	 0.7540773 
140000 	 0.836567 
140500 	 0.6812058 
141000 	 0.7560111 
141500 	 0.852474 
142000 	 0.6837008 
142500 	 0.6547046 
143000 	 0.7800124 
143500 	 0.8314137 
144000 	 0.7855755 
144500 	 0.8346047 
145000 	 0.7353863 
145500 	 0.762663 
146000 	 0.8213972 
146500 	 0.8158283 
147000 	 0.683475 
147500 	 0.7760794 
148000 	 0.846532 
148500 	 0.778787 
149000 	 0.8048119 
149500 	 0.9339808 
150000 	 0.7500842 
150500 	 0.7684837 
151000 	 0.7320102 
151500 	 0.7526858 
152000 	 0.7245347 
152500 	 0.7384238 
153000 	 0.8822404 
153500 	 0.871482 
154000 	 0.6881932 
154500 	 0.836021 
155000 	 0.7150674 
155500 	 0.7346335 
156000 	 0.7886342 
156500 	 0.7675887 
157000 	 0.6304677 
157500 	 0.8187515 
158000 	 0.7817688 
158500 	 0.7833837 
159000 	 0.8590007 
159500 	 0.73686 
160000 	 0.6300085 
160500 	 0.7132109 
161000 	 0.8425688 
161500 	 0.7360909 
162000 	 0.8490103 
162500 	 0.7411074 
163000 	 0.7827251 
163500 	 0.8334758 
164000 	 0.8067058 
164500 	 0.7930812 
165000 	 0.7997132 
165500 	 0.7935528 
166000 	 0.7355366 
166500 	 0.7954822 
