iter 	 p
500 	 0.2241574 
1000 	 0.2843908 
1500 	 0.2154946 
2000 	 0.1496014 
2500 	 0.186299 
3000 	 0.1237208 
3500 	 0.1051854 
4000 	 0.1216614 
4500 	 0.2480779 
5000 	 0.2409159 
5500 	 0.2272326 
6000 	 0.1550667 
6500 	 0.2143784 
7000 	 0.1925481 
7500 	 0.1515219 
8000 	 0.2156712 
8500 	 0.1701402 
9000 	 0.1845505 
9500 	 0.2778919 
10000 	 0.1620669 
10500 	 0.227195 
11000 	 0.1874374 
11500 	 0.1608639 
12000 	 0.1488823 
12500 	 0.2744934 
13000 	 0.1434853 
13500 	 0.2280205 
14000 	 0.2754527 
14500 	 0.1761278 
15000 	 0.1689341 
15500 	 0.22679 
16000 	 0.2379654 
16500 	 0.2227858 
17000 	 0.2357146 
17500 	 0.2624012 
18000 	 0.2522224 
18500 	 0.2227454 
19000 	 0.1358961 
19500 	 0.1897709 
20000 	 0.1399366 
20500 	 0.1881108 
21000 	 0.2293434 
21500 	 0.1839503 
22000 	 0.1951906 
22500 	 0.2326665 
23000 	 0.214832 
23500 	 0.215104 
24000 	 0.1578184 
24500 	 0.3090737 
25000 	 0.2228107 
25500 	 0.2257771 
26000 	 0.1325721 
26500 	 0.1376589 
27000 	 0.2100872 
27500 	 0.236126 
28000 	 0.2744058 
28500 	 0.2045535 
29000 	 0.1385634 
29500 	 0.1561555 
30000 	 0.1860521 
30500 	 0.2616696 
31000 	 0.1509039 
31500 	 0.1891749 
32000 	 0.1864005 
32500 	 0.1820949 
33000 	 0.2455289 
33500 	 0.2897862 
34000 	 0.2172911 
34500 	 0.3058256 
35000 	 0.1927806 
35500 	 0.1782321 
36000 	 0.2822596 
36500 	 0.2127822 
37000 	 0.1771191 
37500 	 0.2489387 
38000 	 0.1983236 
38500 	 0.1598944 
39000 	 0.2268617 
39500 	 0.2073929 
40000 	 0.2092546 
40500 	 0.1468025 
41000 	 0.1670881 
41500 	 0.2792902 
42000 	 0.1640411 
42500 	 0.2277287 
43000 	 0.1437082 
43500 	 0.2248457 
44000 	 0.2467003 
44500 	 0.2212288 
45000 	 0.157354 
45500 	 0.2403912 
46000 	 0.233293 
46500 	 0.1696019 
47000 	 0.1900593 
47500 	 0.2297204 
48000 	 0.2345098 
48500 	 0.2220577 
49000 	 0.2202082 
49500 	 0.2727297 
50000 	 0.1801278 
50500 	 0.1481666 
51000 	 0.1927874 
51500 	 0.2353817 
52000 	 0.2263835 
52500 	 0.211895 
53000 	 0.1699285 
53500 	 0.2395523 
54000 	 0.1746589 
