iter 	 p
500 	 0.9213046 
1000 	 0.7665397 
1500 	 0.8416939 
2000 	 0.9228864 
2500 	 0.851881 
3000 	 0.8075407 
3500 	 0.7497458 
4000 	 0.7360867 
4500 	 0.8066376 
5000 	 0.9340337 
5500 	 0.7032334 
6000 	 0.8218036 
6500 	 0.8743382 
7000 	 0.9051386 
7500 	 0.9485835 
8000 	 0.7699504 
8500 	 0.8923111 
9000 	 0.9640205 
9500 	 0.8259817 
10000 	 0.8552408 
10500 	 0.8327717 
11000 	 0.9555601 
11500 	 0.9633294 
12000 	 0.8357264 
12500 	 0.8232364 
13000 	 0.8971138 
13500 	 0.8483378 
14000 	 0.8438056 
14500 	 0.7838311 
15000 	 0.8307451 
15500 	 0.8571136 
16000 	 0.8645462 
16500 	 0.7369231 
17000 	 0.8009996 
17500 	 0.7571637 
18000 	 0.7755829 
18500 	 0.8512272 
19000 	 0.7434404 
19500 	 0.798724 
20000 	 0.8437908 
20500 	 0.9074803 
21000 	 0.9448264 
21500 	 0.8412179 
22000 	 0.7818602 
22500 	 0.8513353 
23000 	 0.8648661 
23500 	 0.6738834 
24000 	 0.6038185 
24500 	 0.8635665 
25000 	 0.7425556 
25500 	 0.9577848 
26000 	 0.7856148 
26500 	 0.8938378 
27000 	 0.8720187 
27500 	 0.8913549 
28000 	 0.8676283 
28500 	 0.6754966 
29000 	 0.7924038 
29500 	 0.8069603 
30000 	 0.8000155 
30500 	 0.8124304 
31000 	 0.6680931 
31500 	 0.9379517 
32000 	 0.7573861 
32500 	 0.8027204 
33000 	 0.7209948 
33500 	 0.8235279 
34000 	 0.8141972 
34500 	 0.856228 
35000 	 0.8571644 
35500 	 0.8303184 
36000 	 0.7237418 
36500 	 0.8021536 
37000 	 0.8498803 
37500 	 0.8902775 
38000 	 0.8204234 
38500 	 0.9279578 
39000 	 0.8660745 
39500 	 0.8299578 
40000 	 0.8085865 
40500 	 0.6569876 
41000 	 0.8574278 
41500 	 0.8417134 
42000 	 0.8236879 
42500 	 0.9134674 
43000 	 0.7865717 
43500 	 0.7870855 
44000 	 0.8504149 
44500 	 0.8958488 
45000 	 0.8382482 
45500 	 0.8185187 
46000 	 0.8976886 
46500 	 0.8066209 
47000 	 0.8920708 
47500 	 0.8674671 
48000 	 0.8055064 
48500 	 0.8237561 
49000 	 0.7923616 
49500 	 0.8725378 
50000 	 0.8852805 
50500 	 0.8753032 
51000 	 0.7457582 
51500 	 0.9079022 
52000 	 0.7633929 
52500 	 0.9252895 
53000 	 0.7271019 
53500 	 0.937118 
54000 	 0.7085067 
54500 	 0.9248295 
55000 	 0.7766188 
55500 	 0.8696903 
56000 	 0.7822248 
56500 	 0.8102536 
57000 	 0.9035897 
57500 	 0.7993095 
58000 	 0.7974241 
58500 	 0.8791002 
59000 	 0.8503848 
59500 	 0.7363446 
60000 	 0.7661862 
60500 	 0.9043907 
61000 	 0.7590169 
61500 	 0.8503112 
62000 	 0.8593642 
62500 	 0.8590229 
63000 	 0.8990722 
63500 	 0.8169927 
64000 	 0.9151224 
64500 	 0.9292037 
65000 	 0.8525788 
65500 	 0.86614 
66000 	 0.8476756 
66500 	 0.8979675 
67000 	 0.7878957 
67500 	 0.8697269 
68000 	 0.8297616 
68500 	 0.7749024 
69000 	 0.9522322 
69500 	 0.770933 
70000 	 0.7834578 
70500 	 0.8716382 
71000 	 0.8182423 
71500 	 0.8033826 
72000 	 0.7075981 
72500 	 0.9410544 
73000 	 0.851907 
73500 	 0.7312816 
74000 	 0.9397584 
74500 	 0.772861 
75000 	 0.8114606 
75500 	 0.8932764 
76000 	 0.8258818 
76500 	 0.9631316 
77000 	 0.7980765 
77500 	 0.9042774 
78000 	 0.7688796 
78500 	 0.8265925 
79000 	 0.9489765 
79500 	 0.838773 
80000 	 0.8887621 
80500 	 0.926181 
81000 	 0.8149973 
81500 	 0.8273161 
82000 	 0.7305253 
82500 	 0.8112749 
83000 	 0.9469585 
83500 	 0.8240042 
84000 	 0.7621603 
84500 	 0.9479692 
85000 	 0.7257003 
85500 	 0.8627766 
86000 	 0.7737764 
86500 	 0.8918137 
87000 	 0.7890906 
87500 	 0.8622405 
88000 	 0.9293617 
88500 	 0.9227489 
89000 	 0.8334205 
89500 	 0.8901321 
90000 	 0.8706586 
90500 	 0.8517079 
91000 	 0.7965445 
91500 	 0.8825585 
92000 	 0.9129107 
92500 	 0.8973404 
93000 	 0.810278 
93500 	 0.8199556 
94000 	 0.786412 
94500 	 0.9082576 
95000 	 0.9062088 
95500 	 0.8689374 
96000 	 0.792475 
96500 	 0.9483896 
97000 	 0.7490095 
97500 	 0.8078367 
98000 	 0.8620539 
98500 	 0.8638682 
99000 	 0.7616798 
99500 	 0.8313591 
100000 	 0.671743 
100500 	 0.8557099 
101000 	 0.6894595 
101500 	 0.804624 
102000 	 0.7916955 
102500 	 0.9356316 
103000 	 0.7236662 
103500 	 0.8111171 
104000 	 0.6774796 
104500 	 0.8011193 
105000 	 0.9134332 
105500 	 0.8569624 
106000 	 0.7937683 
106500 	 0.9330441 
107000 	 0.8165118 
107500 	 0.9086828 
108000 	 0.8381444 
108500 	 0.9516193 
109000 	 0.8576177 
109500 	 0.8744555 
110000 	 0.8530914 
110500 	 0.7767989 
111000 	 0.9078898 
111500 	 0.7919331 
112000 	 0.7538391 
112500 	 0.7412162 
113000 	 0.8550885 
113500 	 0.7210895 
114000 	 0.8327382 
114500 	 0.7939475 
115000 	 0.8708569 
115500 	 0.8532288 
116000 	 0.8256845 
116500 	 0.9472339 
117000 	 0.8060449 
117500 	 0.7432329 
118000 	 0.9232747 
118500 	 0.8052594 
119000 	 0.9579015 
119500 	 0.8602931 
