iter 	 p
500 	 0.6886949 
1000 	 0.7774018 
1500 	 0.7327576 
2000 	 0.6969926 
2500 	 0.8205008 
3000 	 0.6840317 
3500 	 0.580787 
4000 	 0.8322451 
4500 	 0.7310288 
5000 	 0.7483281 
5500 	 0.7924455 
6000 	 0.7000155 
6500 	 0.5850847 
7000 	 0.7130536 
7500 	 0.730845 
8000 	 0.7312808 
8500 	 0.6045494 
9000 	 0.740678 
9500 	 0.6513784 
10000 	 0.8210867 
10500 	 0.7582092 
11000 	 0.7244238 
11500 	 0.6630644 
12000 	 0.821847 
12500 	 0.8980803 
13000 	 0.6084361 
13500 	 0.5707974 
14000 	 0.7853024 
14500 	 0.8307559 
15000 	 0.8099143 
15500 	 0.6203536 
16000 	 0.6793935 
16500 	 0.7034197 
17000 	 0.7507409 
17500 	 0.6304637 
18000 	 0.7141045 
18500 	 0.6522585 
19000 	 0.7065513 
19500 	 0.6209183 
20000 	 0.5724416 
20500 	 0.7308838 
21000 	 0.6790279 
21500 	 0.7225429 
22000 	 0.6190338 
22500 	 0.7070767 
23000 	 0.7815323 
23500 	 0.8167121 
24000 	 0.6810916 
24500 	 0.788885 
25000 	 0.6899624 
25500 	 0.7539887 
26000 	 0.7017684 
26500 	 0.6579481 
27000 	 0.7533295 
27500 	 0.6596713 
28000 	 0.7615268 
28500 	 0.7721118 
29000 	 0.7115869 
29500 	 0.5499903 
30000 	 0.6811452 
30500 	 0.559736 
31000 	 0.7829232 
31500 	 0.7849648 
32000 	 0.7932301 
32500 	 0.7974975 
33000 	 0.5355894 
33500 	 0.7112416 
34000 	 0.7338573 
34500 	 0.8174736 
35000 	 0.8106292 
35500 	 0.6274903 
36000 	 0.7839849 
36500 	 0.7776841 
37000 	 0.7095801 
37500 	 0.8179843 
38000 	 0.7344079 
38500 	 0.8302163 
39000 	 0.5934917 
39500 	 0.7470812 
40000 	 0.6335078 
40500 	 0.6426213 
41000 	 0.8010147 
41500 	 0.7937286 
42000 	 0.7419226 
42500 	 0.8041341 
43000 	 0.6688929 
43500 	 0.7097179 
44000 	 0.7194627 
44500 	 0.603512 
45000 	 0.568716 
45500 	 0.4588256 
46000 	 0.77537 
46500 	 0.8515475 
47000 	 0.6717088 
47500 	 0.7266596 
48000 	 0.7160944 
48500 	 0.6584743 
49000 	 0.7118744 
49500 	 0.6465892 
50000 	 0.715642 
50500 	 0.571722 
51000 	 0.7421776 
51500 	 0.8417551 
52000 	 0.8049822 
52500 	 0.7427594 
53000 	 0.7690146 
53500 	 0.7535566 
54000 	 0.6423682 
54500 	 0.7263041 
55000 	 0.6140364 
55500 	 0.810243 
56000 	 0.6627749 
56500 	 0.5636881 
57000 	 0.7972203 
57500 	 0.8216264 
58000 	 0.7712467 
58500 	 0.7931862 
59000 	 0.7630698 
59500 	 0.6932125 
60000 	 0.7792037 
60500 	 0.4331641 
61000 	 0.6676909 
61500 	 0.7164801 
62000 	 0.7153617 
62500 	 0.8210905 
63000 	 0.7930284 
63500 	 0.8289691 
64000 	 0.795571 
64500 	 0.8733387 
65000 	 0.7017063 
65500 	 0.7258045 
66000 	 0.7230704 
66500 	 0.7064664 
67000 	 0.7042679 
67500 	 0.6320259 
68000 	 0.8321116 
68500 	 0.6018465 
69000 	 0.7309735 
69500 	 0.7058114 
70000 	 0.6692986 
70500 	 0.7057636 
71000 	 0.7791271 
71500 	 0.6914942 
72000 	 0.6683029 
72500 	 0.6124321 
73000 	 0.7656449 
73500 	 0.6796097 
74000 	 0.6676907 
74500 	 0.7902173 
75000 	 0.5649461 
75500 	 0.6942256 
76000 	 0.5917031 
76500 	 0.8533089 
77000 	 0.8244135 
77500 	 0.7447636 
78000 	 0.7412891 
78500 	 0.4945728 
79000 	 0.6728974 
79500 	 0.7237922 
80000 	 0.7640293 
80500 	 0.5955271 
81000 	 0.6733046 
81500 	 0.7182827 
82000 	 0.690958 
82500 	 0.6853201 
83000 	 0.8050152 
83500 	 0.7642914 
84000 	 0.6801726 
84500 	 0.8450724 
85000 	 0.6350712 
85500 	 0.8784491 
86000 	 0.7910062 
86500 	 0.6967021 
87000 	 0.8480439 
87500 	 0.7267679 
88000 	 0.7051993 
88500 	 0.5615291 
89000 	 0.8288421 
89500 	 0.7749263 
90000 	 0.7524787 
90500 	 0.7444646 
91000 	 0.6106977 
91500 	 0.7745971 
92000 	 0.7856956 
92500 	 0.7986281 
93000 	 0.5976034 
93500 	 0.7066189 
94000 	 0.7220756 
94500 	 0.7535317 
95000 	 0.694917 
95500 	 0.7975126 
96000 	 0.6732364 
96500 	 0.6718223 
97000 	 0.6554942 
97500 	 0.586425 
98000 	 0.795678 
98500 	 0.6234507 
99000 	 0.7142794 
99500 	 0.6632511 
100000 	 0.5853987 
100500 	 0.799466 
101000 	 0.7181984 
101500 	 0.5529254 
102000 	 0.6328604 
102500 	 0.8199255 
103000 	 0.6404387 
103500 	 0.7651524 
104000 	 0.7400974 
104500 	 0.5908868 
105000 	 0.7006317 
105500 	 0.7841217 
106000 	 0.6652562 
106500 	 0.8765746 
107000 	 0.8021238 
107500 	 0.8515333 
108000 	 0.8636606 
108500 	 0.6895076 
109000 	 0.7483244 
109500 	 0.5359445 
110000 	 0.713473 
110500 	 0.746591 
111000 	 0.8888701 
111500 	 0.7531372 
112000 	 0.6787166 
112500 	 0.5117371 
113000 	 0.6999906 
113500 	 0.694173 
114000 	 0.5887534 
114500 	 0.7489115 
115000 	 0.6656141 
115500 	 0.7682222 
116000 	 0.7291988 
116500 	 0.7382651 
117000 	 0.67958 
117500 	 0.5942308 
118000 	 0.6019939 
118500 	 0.6647729 
119000 	 0.6828591 
119500 	 0.5448242 
120000 	 0.8201263 
120500 	 0.7263283 
121000 	 0.7566774 
121500 	 0.705115 
122000 	 0.7918036 
122500 	 0.5423928 
123000 	 0.8261303 
123500 	 0.5655328 
124000 	 0.7153644 
124500 	 0.8218236 
125000 	 0.7430075 
125500 	 0.6697902 
126000 	 0.6739128 
126500 	 0.7913872 
127000 	 0.7031433 
127500 	 0.7617768 
128000 	 0.6695593 
128500 	 0.6708002 
129000 	 0.8176597 
129500 	 0.6234233 
130000 	 0.761992 
130500 	 0.8243126 
131000 	 0.5253934 
131500 	 0.7482445 
132000 	 0.6223679 
132500 	 0.4718838 
133000 	 0.7525279 
133500 	 0.6497859 
134000 	 0.7334027 
134500 	 0.7144258 
135000 	 0.7204674 
135500 	 0.7800628 
136000 	 0.6552319 
136500 	 0.6311991 
137000 	 0.6915612 
137500 	 0.8074215 
138000 	 0.5114793 
138500 	 0.7531397 
139000 	 0.7322385 
139500 	 0.8023573 
140000 	 0.7718974 
140500 	 0.7015264 
141000 	 0.7580022 
141500 	 0.781746 
142000 	 0.5766022 
142500 	 0.7617128 
143000 	 0.6486605 
143500 	 0.8118242 
144000 	 0.8221334 
144500 	 0.6083259 
145000 	 0.6950668 
145500 	 0.7104815 
146000 	 0.8115698 
146500 	 0.631072 
147000 	 0.768133 
147500 	 0.6491134 
148000 	 0.7599865 
148500 	 0.8040664 
149000 	 0.7709057 
149500 	 0.7695908 
150000 	 0.6811155 
150500 	 0.8274584 
151000 	 0.7600655 
151500 	 0.6884752 
152000 	 0.7295126 
152500 	 0.8243882 
153000 	 0.8447565 
153500 	 0.7100632 
154000 	 0.615302 
154500 	 0.8696277 
155000 	 0.8125635 
155500 	 0.6804163 
156000 	 0.7392595 
156500 	 0.6759399 
157000 	 0.6333854 
157500 	 0.7237546 
158000 	 0.7708165 
158500 	 0.8238678 
159000 	 0.500422 
159500 	 0.602252 
160000 	 0.7872764 
160500 	 0.8701096 
161000 	 0.8088187 
161500 	 0.7161459 
162000 	 0.6860377 
162500 	 0.7797881 
163000 	 0.6231542 
163500 	 0.6445394 
