iter 	 p
500 	 0.7471616 
1000 	 0.6987867 
1500 	 0.6978063 
2000 	 0.7237609 
2500 	 0.6872515 
3000 	 0.6714424 
3500 	 0.6694296 
4000 	 0.7211613 
4500 	 0.7252522 
5000 	 0.7817832 
5500 	 0.7609553 
6000 	 0.7100392 
6500 	 0.6937424 
7000 	 0.6339771 
7500 	 0.6740566 
8000 	 0.7256115 
8500 	 0.6683076 
9000 	 0.7394631 
9500 	 0.7264626 
10000 	 0.7313147 
10500 	 0.791265 
11000 	 0.7041637 
11500 	 0.6821749 
12000 	 0.7798376 
12500 	 0.7080013 
13000 	 0.6331818 
13500 	 0.6889583 
14000 	 0.6433996 
14500 	 0.7598391 
15000 	 0.6874012 
15500 	 0.6672058 
16000 	 0.6805456 
16500 	 0.7522437 
17000 	 0.6810979 
17500 	 0.7779751 
18000 	 0.7527673 
18500 	 0.7168397 
19000 	 0.7662692 
19500 	 0.668201 
20000 	 0.6812567 
20500 	 0.7501459 
21000 	 0.6992303 
21500 	 0.6897771 
22000 	 0.7060699 
22500 	 0.6946523 
23000 	 0.7553484 
23500 	 0.6880454 
24000 	 0.6455708 
24500 	 0.6949877 
25000 	 0.7503593 
25500 	 0.6856053 
26000 	 0.6682985 
26500 	 0.6873752 
27000 	 0.6427652 
27500 	 0.7841462 
28000 	 0.708096 
28500 	 0.7994351 
29000 	 0.7322706 
29500 	 0.6496198 
30000 	 0.7228599 
30500 	 0.7359213 
31000 	 0.6730971 
31500 	 0.7284887 
32000 	 0.7101006 
32500 	 0.6473659 
33000 	 0.760712 
33500 	 0.7164961 
34000 	 0.7029249 
34500 	 0.7132391 
35000 	 0.8013533 
35500 	 0.6437391 
36000 	 0.6375526 
36500 	 0.5561296 
37000 	 0.7078864 
37500 	 0.7674509 
38000 	 0.7164688 
38500 	 0.7302938 
39000 	 0.767071 
39500 	 0.8024403 
40000 	 0.7460088 
40500 	 0.71538 
41000 	 0.7347079 
41500 	 0.6202664 
42000 	 0.7015136 
42500 	 0.7048844 
43000 	 0.7838903 
43500 	 0.8212641 
44000 	 0.719368 
44500 	 0.6778167 
45000 	 0.7259751 
45500 	 0.7035923 
46000 	 0.6891831 
46500 	 0.7172789 
47000 	 0.6879653 
47500 	 0.7044005 
48000 	 0.7687744 
48500 	 0.7469894 
49000 	 0.7411539 
49500 	 0.6815899 
50000 	 0.6519161 
50500 	 0.7177069 
51000 	 0.7068101 
51500 	 0.6615881 
52000 	 0.7298241 
52500 	 0.7782363 
53000 	 0.6236545 
53500 	 0.6617533 
54000 	 0.683917 
54500 	 0.6532081 
55000 	 0.7186154 
55500 	 0.5957881 
56000 	 0.6783131 
56500 	 0.6819454 
57000 	 0.7336151 
57500 	 0.6544879 
58000 	 0.7013807 
58500 	 0.7093684 
59000 	 0.6812782 
59500 	 0.7669335 
60000 	 0.7154304 
60500 	 0.6878559 
61000 	 0.6846695 
61500 	 0.7386372 
62000 	 0.6769178 
62500 	 0.7330637 
63000 	 0.7401589 
63500 	 0.5883698 
64000 	 0.7138603 
64500 	 0.7359377 
65000 	 0.7356877 
65500 	 0.6847235 
66000 	 0.6899668 
66500 	 0.6399317 
67000 	 0.7474148 
67500 	 0.660469 
68000 	 0.7495567 
68500 	 0.790649 
69000 	 0.6971593 
69500 	 0.6579721 
70000 	 0.727773 
70500 	 0.5851642 
71000 	 0.715359 
71500 	 0.689375 
72000 	 0.6680572 
72500 	 0.8109525 
73000 	 0.7138922 
73500 	 0.7235588 
74000 	 0.7569403 
74500 	 0.6291602 
75000 	 0.7132219 
75500 	 0.6708634 
76000 	 0.7802819 
76500 	 0.6549978 
77000 	 0.780997 
77500 	 0.8018874 
78000 	 0.6915413 
78500 	 0.6943223 
79000 	 0.7013553 
79500 	 0.8166971 
80000 	 0.7115017 
80500 	 0.6567481 
81000 	 0.7342935 
81500 	 0.7310925 
82000 	 0.6688606 
82500 	 0.7886177 
83000 	 0.7633072 
83500 	 0.8320801 
84000 	 0.6531421 
84500 	 0.7250617 
85000 	 0.7316988 
85500 	 0.7571294 
86000 	 0.6823353 
86500 	 0.6504739 
87000 	 0.6620536 
87500 	 0.7196291 
88000 	 0.675731 
88500 	 0.703145 
89000 	 0.6818529 
89500 	 0.6722806 
90000 	 0.6910696 
90500 	 0.6344268 
91000 	 0.7824995 
91500 	 0.7562099 
92000 	 0.7022055 
92500 	 0.7443247 
93000 	 0.7281617 
93500 	 0.7064682 
94000 	 0.8033199 
94500 	 0.7439942 
95000 	 0.7303012 
95500 	 0.7055855 
96000 	 0.7037577 
96500 	 0.6323568 
97000 	 0.7550136 
97500 	 0.6693497 
98000 	 0.7391218 
98500 	 0.6471561 
99000 	 0.7060661 
99500 	 0.7042584 
100000 	 0.6485228 
100500 	 0.6548766 
101000 	 0.7381253 
101500 	 0.7105776 
102000 	 0.6253233 
102500 	 0.6886264 
103000 	 0.7041281 
103500 	 0.6499015 
104000 	 0.7291979 
104500 	 0.6359595 
105000 	 0.735973 
105500 	 0.705969 
106000 	 0.6343666 
106500 	 0.8127071 
107000 	 0.6533444 
107500 	 0.7155286 
108000 	 0.6949311 
108500 	 0.7088956 
109000 	 0.6952688 
109500 	 0.7534251 
110000 	 0.6455393 
110500 	 0.6689945 
111000 	 0.7199756 
111500 	 0.647451 
112000 	 0.6832177 
112500 	 0.6237912 
113000 	 0.7093801 
113500 	 0.6910088 
114000 	 0.7005881 
114500 	 0.7650015 
115000 	 0.6167945 
115500 	 0.5959091 
116000 	 0.6463343 
116500 	 0.7617397 
117000 	 0.7720241 
117500 	 0.8271734 
118000 	 0.6731207 
118500 	 0.7304923 
119000 	 0.6093689 
119500 	 0.6994548 
120000 	 0.7664034 
120500 	 0.7721203 
121000 	 0.7497391 
121500 	 0.7319474 
122000 	 0.8080805 
122500 	 0.667769 
123000 	 0.704308 
123500 	 0.7039386 
124000 	 0.7784852 
124500 	 0.6744222 
125000 	 0.6923497 
125500 	 0.7117251 
126000 	 0.6479611 
126500 	 0.7261858 
127000 	 0.6452853 
127500 	 0.6970366 
128000 	 0.6419891 
128500 	 0.6556539 
129000 	 0.7089888 
129500 	 0.6659709 
130000 	 0.705524 
130500 	 0.6924482 
131000 	 0.7627426 
131500 	 0.7312212 
132000 	 0.7240882 
132500 	 0.6901694 
133000 	 0.6991027 
133500 	 0.6952291 
134000 	 0.6822674 
134500 	 0.7558202 
135000 	 0.5895268 
135500 	 0.7192636 
136000 	 0.6465777 
136500 	 0.7002804 
137000 	 0.623117 
137500 	 0.7130818 
138000 	 0.6826134 
138500 	 0.6404994 
139000 	 0.7746661 
139500 	 0.7403309 
140000 	 0.7368029 
140500 	 0.7442776 
141000 	 0.6583393 
141500 	 0.7371941 
142000 	 0.7530983 
142500 	 0.7107055 
143000 	 0.7595885 
143500 	 0.6450547 
144000 	 0.671022 
144500 	 0.7197037 
145000 	 0.7796896 
145500 	 0.6906467 
146000 	 0.7430092 
146500 	 0.7095728 
147000 	 0.7347235 
147500 	 0.7640148 
148000 	 0.7190426 
148500 	 0.7304371 
149000 	 0.6823862 
149500 	 0.6986306 
150000 	 0.7159766 
150500 	 0.7899026 
151000 	 0.739302 
151500 	 0.6603386 
152000 	 0.7799971 
152500 	 0.8058507 
153000 	 0.7738583 
153500 	 0.6831872 
154000 	 0.6559295 
