iter 	 p
500 	 0.7174638 
1000 	 0.6674013 
1500 	 0.6692682 
2000 	 0.7900192 
2500 	 0.7835252 
3000 	 0.6194915 
3500 	 0.7092694 
4000 	 0.779355 
4500 	 0.8106262 
5000 	 0.7758704 
5500 	 0.8324784 
6000 	 0.6939384 
6500 	 0.6860389 
7000 	 0.7653406 
7500 	 0.7587567 
8000 	 0.781212 
8500 	 0.7323946 
9000 	 0.6832844 
9500 	 0.6241987 
10000 	 0.7981027 
10500 	 0.6978181 
11000 	 0.744199 
11500 	 0.8105778 
12000 	 0.7020114 
12500 	 0.654547 
13000 	 0.725385 
13500 	 0.7793928 
14000 	 0.7597837 
14500 	 0.6425686 
15000 	 0.7881404 
15500 	 0.7342431 
16000 	 0.7229012 
16500 	 0.7911529 
17000 	 0.7392468 
17500 	 0.735825 
18000 	 0.7120104 
18500 	 0.7786837 
19000 	 0.7112209 
19500 	 0.7707323 
20000 	 0.7677283 
20500 	 0.6477942 
21000 	 0.7223901 
21500 	 0.7052544 
22000 	 0.7747319 
22500 	 0.830796 
23000 	 0.8016452 
23500 	 0.7527196 
24000 	 0.7325287 
24500 	 0.7500182 
25000 	 0.7386382 
25500 	 0.7867923 
26000 	 0.6856958 
26500 	 0.8116015 
27000 	 0.7656479 
27500 	 0.7514252 
28000 	 0.6684397 
28500 	 0.7137312 
29000 	 0.7569355 
29500 	 0.7675084 
30000 	 0.7064521 
30500 	 0.7456359 
31000 	 0.740575 
31500 	 0.7848213 
32000 	 0.7432489 
32500 	 0.6546496 
33000 	 0.7139961 
33500 	 0.8070685 
34000 	 0.6737203 
34500 	 0.777953 
35000 	 0.7590414 
35500 	 0.6693619 
36000 	 0.800592 
36500 	 0.8792143 
37000 	 0.646672 
37500 	 0.8114152 
38000 	 0.6868708 
38500 	 0.74292 
39000 	 0.6086866 
39500 	 0.7521004 
40000 	 0.8136485 
40500 	 0.5701036 
41000 	 0.792405 
41500 	 0.7579968 
42000 	 0.6704535 
42500 	 0.7723058 
43000 	 0.665377 
43500 	 0.6613342 
44000 	 0.7502591 
44500 	 0.8062742 
45000 	 0.7378119 
45500 	 0.7717241 
46000 	 0.7626694 
46500 	 0.7257984 
47000 	 0.7427311 
47500 	 0.7773064 
48000 	 0.7220239 
48500 	 0.7463941 
49000 	 0.7840907 
49500 	 0.6763995 
50000 	 0.8132813 
50500 	 0.8172106 
51000 	 0.7788166 
51500 	 0.7397319 
52000 	 0.7514513 
52500 	 0.7501434 
53000 	 0.672441 
53500 	 0.7971788 
54000 	 0.8373429 
54500 	 0.7550456 
55000 	 0.7505234 
55500 	 0.7178198 
56000 	 0.7287017 
56500 	 0.7718403 
57000 	 0.6709253 
57500 	 0.7058003 
58000 	 0.758363 
58500 	 0.675904 
59000 	 0.7476489 
59500 	 0.6733012 
60000 	 0.7740878 
60500 	 0.8353732 
61000 	 0.5990702 
61500 	 0.6939263 
62000 	 0.7637771 
62500 	 0.6732812 
63000 	 0.6701495 
63500 	 0.7090906 
64000 	 0.7520784 
64500 	 0.6887311 
65000 	 0.7564195 
65500 	 0.7081061 
66000 	 0.8092051 
66500 	 0.7208876 
67000 	 0.8143781 
67500 	 0.7638187 
68000 	 0.7303901 
68500 	 0.6683157 
69000 	 0.7580011 
69500 	 0.7327198 
70000 	 0.6290613 
70500 	 0.7433725 
71000 	 0.7287018 
71500 	 0.7729803 
72000 	 0.7705267 
72500 	 0.8014359 
