iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.04626384	0.01515558	0.185126	0.1178194	0.1635518	0.1454331	0.1643389	0.1220863	0.1210183	0.2829127	0.02488235	0.2130395	0.1327071	0.08538087	0.1165437	0.2393248	0.1451236	0.1792885	0.09418814	0.1636892	0.07190604	0.09993326	0.2643244	0.1795679	0.2159148	0.0582171	0.09641032	0.07894864	0.226595	0.1076583	0.1908015	0.2216978	0.1264631	0.04747094	0.0207185	0.05283472	0.04187184	0.05774215	0.1670074	0.09843744	0.07381457	0.1331209	0.1253888	0.09487407	0.03220586	0.134591	0.1971024	0.05260728	0.07623873	0.01320041	0.03864495	0.1356778	0.1249181	0.1545224	0.1360661	0.1015881	0.1336718	0.1755396	0.006707673	0.02109102	0.1032934	0.1205081	0.242826	0.069496	0.134966	0.1422281	0.1397338	0.07179006	0.1851826	0.08385156	0.2859553	0.1268354	0.1884935	0.153119	0.206979	0.05919005	0.1442929	0.1753779	0.1083487	0.001540453	0.269803	0.06859375	0.1506849	0.1418589	0.06537066	0.09463491	0.1693785	0.2140386	0.160159	0.08725406	0.03678989	0.09000443	0.2510289	0.01782395	0.135062	0.07967985	0.05361525	0.07796828	0.2755358	0.1018492
200	0.0471208	0.01733473	0.1162335	0.03683627	0.2984326	0.08200321	0.177543	0.1134056	0.09885705	0.2284873	0.0228444	0.0976769	0.06508555	0.04459684	0.115851	0.2095841	0.04152392	0.07891136	0.1682132	0.09001396	0.08870855	0.08559515	0.1988717	0.1214627	0.09929907	0.02860973	0.1196645	0.1550949	0.1042141	0.2120661	0.1098694	0.09102927	0.1526531	0.07856772	0.01442901	0.09108921	0.06778472	0.02446752	0.08494411	0.1639841	0.1329341	0.09161011	0.1717642	0.07537647	0.04032814	0.1470662	0.2319234	0.1181798	0.0863331	0.03731794	0.01542738	0.2164456	0.1868661	0.009297028	0.2135851	0.05137402	0.1198655	0.02163157	0.08562933	0.04991866	0.04398644	0.07191351	0.1187844	0.03828106	0.1345943	0.1721772	0.0892095	0.05678825	0.2232519	0.1490519	0.2349255	0.09049681	0.2621987	0.1874208	0.1219422	0.1059604	0.1106714	0.1566987	0.1556001	0.02975492	0.1735104	0.02638074	0.1156584	0.07397065	0.1568193	0.151381	0.1312087	0.1986427	0.04244603	0.05861715	0.05201874	0.04429752	0.160478	0.02388522	0.1263296	0.08976953	0.09810698	0.1191633	0.1627549	0.1181274
300	0.131045	0.01805387	0.1399908	0.09488507	0.1552866	0.05214069	0.267973	0.111141	0.08395158	0.1612072	0.04575212	0.1503196	0.3140529	0.1631144	0.1622064	0.1959525	0.1304436	0.07202152	0.1830172	0.1316352	0.0688768	0.07569436	0.1676629	0.1640632	0.0804766	0.06963205	0.1683976	0.03638393	0.194316	0.1835522	0.1209602	0.09935049	0.1575431	0.07359968	0.0276723	0.051531	0.1181908	0.01773863	0.1142035	0.03564326	0.1571237	0.03105234	0.09530822	0.1097911	0.03324376	0.1291695	0.2441725	0.08761106	0.01964928	0.004680099	0.05227019	0.08139403	0.1430393	0.03964581	0.256537	0.1126557	0.08997852	0.1101343	0.007127613	0.08621989	0.06095801	0.1299433	0.06472151	0.05569899	0.1344122	0.1647914	0.1095738	0.04028128	0.2186229	0.1018429	0.3097586	0.09192955	0.2383154	0.1293178	0.1055671	0.08573516	0.1571311	0.1535164	0.09728357	0.06700809	0.2223179	0.003645643	0.1483835	0.1100374	0.06957221	0.1108115	0.08422102	0.1622976	0.1162094	0.05736124	0.07097049	0.08634195	0.1736675	0.02406234	0.04349224	0.1080642	0.07870489	0.0284907	0.1938964	0.1065708
400	0.113109	0.04463059	0.3809657	0.1382066	0.1619366	0.1989265	0.1470716	0.1054515	0.1006027	0.2556855	0.08863369	0.1094759	0.1661225	0.123987	0.1591895	0.2076951	0.07769257	0.08796945	0.08014781	0.1590031	0.09753663	0.09800077	0.1895825	0.1325539	0.1466386	0.04456243	0.1433982	0.09419846	0.07842168	0.09642306	0.2355709	0.06534662	0.1092898	0.05933498	0.05493295	0.1133815	0.06967556	0.02603945	0.08708858	0.05097367	0.07897903	0.1731588	0.1891638	0.1194861	0.0973447	0.1578115	0.2237329	0.08813226	0.05792697	0.0653615	0.03374736	0.1706935	0.2579708	0.04396077	0.116813	0.1195998	0.04252546	0.122865	0.05473612	0.08659044	0.04193338	0.1089145	0.04983594	0.1175065	0.09327696	0.238827	0.0468303	0.06995514	0.2516074	0.3264292	0.1694089	0.09391548	0.2626522	0.1673508	0.07467826	0.04898104	0.1655028	0.1801617	0.1521316	0.04595663	0.1498076	0.01822626	0.1365944	0.05719445	0.09828679	0.2034237	0.06191879	0.2047744	0.09118034	0.08759286	0.07581532	0.1070278	0.1038879	0.0202336	0.04152644	0.07796527	0.1352176	0.06324021	0.1518952	0.04926198
500	0.1228464	0.003991926	0.2031768	0.04535696	0.06533077	0.1014133	0.2055696	0.1061461	0.06637852	0.1088384	0.02897937	0.2391989	0.09489546	0.09667704	0.09687248	0.1310702	0.118947	0.1381041	0.1759735	0.131193	0.0103863	0.08961494	0.1378804	0.0636295	0.08688545	0.09717201	0.1003643	0.04663733	0.1600229	0.1075212	0.07537604	0.0489818	0.2050204	0.09835832	0.006049053	0.07472772	0.0534709	0.0299291	0.1415686	0.0804287	0.1487438	0.1173872	0.2121153	0.07305569	0.03037462	0.09536644	0.201835	0.09992585	0.04124627	0.0523563	0.07333471	0.2184848	0.1592705	0.1008685	0.1084657	0.08911654	0.08260874	0.1160528	0.04299354	0.0544122	0.1181063	0.1825351	0.1382276	0.03364333	0.1337667	0.1451638	0.02811899	0.084185	0.2479667	0.1933436	0.2444379	0.1583874	0.2990219	0.2018498	0.1953172	0.1531009	0.1729496	0.1130915	0.1195318	0.0381517	0.1942839	0.008932032	0.1224559	0.1326579	0.1724791	0.1444764	0.1699445	0.2083279	0.1826601	0.2044202	0.08601506	0.08752057	0.1656796	0.05128211	0.09355882	0.1207245	0.02451712	0.03461244	0.1414311	0.09423761
600	0.1012566	0.02761614	0.1206008	0.07424033	0.1474694	0.1476746	0.2821095	0.1805529	0.05452769	0.1979173	0.03728451	0.09646561	0.1549048	0.1509179	0.03038867	0.1932723	0.1000446	0.1467012	0.121806	0.1767389	0.0735962	0.01492425	0.2342256	0.1275429	0.1445251	0.1149042	0.1594138	0.06678379	0.09427756	0.2023539	0.1659477	0.06927137	0.119005	0.05794136	0.08086931	0.08470807	0.04581471	0.005792885	0.1401958	0.025778	0.1105633	0.06204651	0.08353002	0.0720019	0.08374973	0.07411734	0.2153782	0.1222419	0.07384916	0.007818265	0.175473	0.1605472	0.1444082	0.05423408	0.2293362	0.07869543	0.1625986	0.1342972	0.04867607	0.0347373	0.0600985	0.1543071	0.112614	0.07894897	0.1402713	0.1738554	0.09390328	0.06535043	0.1633168	0.2345051	0.2518645	0.1473081	0.3077121	0.16485	0.1072193	0.08184245	0.1700541	0.1764679	0.1130048	0.01166628	0.1840792	0.02220542	0.1423024	0.1344946	0.07356692	0.1027122	0.2030755	0.1331655	0.1056719	0.0944258	0.06732011	0.1283301	0.2464058	0.05631538	0.1948203	0.06915515	0.05833861	0.1194835	0.2519247	0.1053721
700	0.03736026	0.02882882	0.197097	0.07972447	0.05687354	0.0714648	0.2215251	0.08824463	0.1193567	0.166135	0.187538	0.1162275	0.06914154	0.2089102	0.04282028	0.1508973	0.1523145	0.08224464	0.193468	0.189177	0.06852904	0.05562812	0.1703799	0.07802925	0.1842163	0.04963204	0.1166388	0.103006	0.03177258	0.09393143	0.1239305	0.08342149	0.1258319	0.04807317	0.06481085	0.1336224	0.06170042	0.1010212	0.1373886	0.05073161	0.09166367	0.09428015	0.138669	0.10933	0.02866982	0.1030998	0.3168516	0.07483231	0.02907362	0.02556678	0.1142176	0.1316143	0.1276934	0.1655361	0.1494283	0.15401	0.1177885	0.193021	0.03707389	0.07176658	0.09587783	0.2420505	0.07504771	0.08052293	0.09359489	0.161484	0.08987919	0.04714521	0.126298	0.08549701	0.1628962	0.1711768	0.305544	0.1470228	0.1601943	0.05884131	0.1078656	0.1546831	0.1354622	0.04523701	0.1471843	0.03089247	0.2468737	0.1426396	0.05631452	0.153509	0.08593445	0.1278556	0.1465746	0.09409793	0.07590784	0.06542234	0.1486071	0.03779495	0.1307102	0.0980262	0.1232526	0.1069898	0.1657672	0.1560579
800	0.05341231	0.03743025	0.1853537	0.08435628	0.1568508	0.0888557	0.1545286	0.1286778	0.1347451	0.2132547	0.04710207	0.1176621	0.1536225	0.05593289	0.1002318	0.1196322	0.09653221	0.2020536	0.1228287	0.2747157	0.05006132	0.08398548	0.164869	0.1153033	0.1215832	0.05949591	0.1898935	0.09831687	0.1469788	0.1978458	0.2022413	0.1297968	0.2078961	0.1058508	0.06175797	0.09086638	0.09442802	0.09998514	0.07663308	0.04092623	0.08308918	0.08459839	0.15368	0.1334722	0.1078927	0.1065313	0.1846726	0.1784021	0.08369491	0.007386499	0.08161687	0.1795746	0.1432514	0.173141	0.2578916	0.1700778	0.1295383	0.03211198	0.02913302	0.09071735	0.05208333	0.03733048	0.08090141	0.02789154	0.08253546	0.2428437	0.1336081	0.1183808	0.2460863	0.1869209	0.1906922	0.1709029	0.1092674	0.1233624	0.1026302	0.1489928	0.1647282	0.1911121	0.09615333	0.08257698	0.1345453	0.00123671	0.07121013	0.1599289	0.0856362	0.0770821	0.1695097	0.2345643	0.07755685	0.03362893	0.06642874	0.1085876	0.1842607	0.03501755	0.08880845	0.1394138	0.07995871	0.1018706	0.3063658	0.05798083
900	0.05530008	0.08394925	0.1002702	0.03859821	0.2422054	0.05544459	0.1977136	0.08122689	0.1621638	0.1731624	0.1140561	0.2623923	0.1682088	0.09597579	0.1913119	0.1556544	0.1034707	0.1072913	0.08932464	0.2069037	0.02767244	0.1420333	0.1197634	0.03479001	0.1605061	0.1816095	0.03967344	0.1416818	0.1026766	0.1521312	0.1820115	0.08394017	0.1453476	0.08487024	0.02886872	0.04728001	0.02744954	0.02499637	0.08924203	0.04292728	0.06657152	0.09269711	0.0853099	0.04630587	0.04620031	0.1803151	0.1163007	0.1080472	0.04958867	0.01518807	0.05098567	0.1573451	0.1134631	0.0968259	0.197938	0.09995569	0.1164235	0.05620872	0.04756993	0.07298809	0.1022814	0.06348605	0.1917949	0.02221643	0.100808	0.1688697	0.09428762	0.05321048	0.197343	0.1679612	0.19732	0.1645385	0.2403607	0.1990475	0.1145147	0.1124981	0.1807282	0.217135	0.2171687	0.04636641	0.2912973	0.001706128	0.1753883	0.1988393	0.04856366	0.05086508	0.08172611	0.1457918	0.1342558	0.1125844	0.1095981	0.06570924	0.1592495	0.01726053	0.1938478	0.04000729	0.06758096	0.04442962	0.1381373	0.104671
1000	0.03167397	0.0186296	0.156316	0.02351159	0.1523428	0.08565917	0.1436436	0.1197994	0.1090897	0.2171094	0.1981064	0.2094764	0.1047088	0.1254079	0.08477385	0.2277764	0.06932151	0.07300537	0.2273164	0.1341804	0.01602981	0.09797792	0.3560184	0.08389725	0.1746149	0.1123481	0.1052359	0.124118	0.1406203	0.2595482	0.2110622	0.08027463	0.2991749	0.08127583	0.05553289	0.04462912	0.03444077	0.01327675	0.1084754	0.04458839	0.1296152	0.14399	0.2243391	0.1016533	0.1071736	0.1760817	0.09536721	0.1278149	0.1067837	0.01907363	0.04958031	0.09513168	0.09222055	0.1157415	0.282339	0.1869529	0.144875	0.1698023	0.1163661	0.0355531	0.05232373	0.07885172	0.1249308	0.05477342	0.08152256	0.1897741	0.1698145	0.08641197	0.213855	0.2304857	0.2184419	0.2676599	0.2295993	0.1725063	0.2540893	0.07561192	0.09229638	0.1695948	0.1089065	0.03225231	0.3012039	0.03053415	0.1618161	0.1172271	0.08389603	0.1151795	0.1417877	0.1612802	0.2596251	0.06772197	0.02898374	0.109968	0.1767822	0.03658858	0.121534	0.1364759	0.07599276	0.0905777	0.2155543	0.06855634
