iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.3397975	0.1787585	0.2869814	0.07422277	0.2697707	0.1246875	0.1497626	0.1270538	0.2744512	0.1859804	0.1408597	0.316397	0.08671153	0.0544218	0.2620345	0.3234563	0.1047783	0.2169533	0.4560562	0.1407147	0.1438384	0.1112506	0.2998918	0.427313	0.3791956	0.1903808	0.171663	0.3335355	0.2312243	0.102674	0.3058181	0.1491672	0.06880219	0.08018626	0.3145518	0.1909661	0.1130729	0.07668341	0.4392137	0.1509861	0.01608899	0.2404929	0.221737	0.349098	0.2972625	0.3795552	0.1844412	0.2246193	0.2991091	0.4889305	0.1664423	0.1993046	0.3694865	0.07961006	0.2452762	0.1571249	0.2336726	0.3533132	0.3110584	0.5002422	0.02729325	0.2541988	0.4375146	0.1237685	0.237147	0.1397077	0.2411045	0.03302278	0.212832	0.4017408	0.2204951	0.008690436	0.1469831	0.1400931	0.4106769	0.1554427	0.1243421	0.1795152	0.2805278	0.2119705	0.05001964	0.1329672	0.1071439	0.3230738	0.04679604	0.4116565	0.2405866	0.1025644	0.2798021	0.132003	0.2638074	0.2635893	0.3377971	0.06735411	0.2754945	0.1898931	0.3509321	0.03353487	0.1847859	0.3813615
200	0.08928341	0.2673665	0.1154432	0.2532642	0.1599251	0.1733532	0.05146702	0.08097723	0.4151139	0.3127078	0.3455312	0.3927349	0.06629665	0.08970078	0.2961126	0.2728727	0.1878852	0.3529924	0.3091392	0.1919277	0.06444747	0.06650387	0.2016752	0.3776545	0.1435025	0.5197469	0.213793	0.3337729	0.3745355	0.1853058	0.1209603	0.09628995	0.1599668	0.208026	0.2258657	0.1700695	0.1578134	0.1798951	0.3594962	0.145626	0.01428718	0.2619857	0.2374943	0.4270314	0.379426	0.4725514	0.3652642	0.2006165	0.2316206	0.3295342	0.1418343	0.1632556	0.1060983	0.1291906	0.1503046	0.3678183	0.2165131	0.1611284	0.4413753	0.2400117	0.08517563	0.2250653	0.3699859	0.1181577	0.3991516	0.179305	0.2100161	0.05612839	0.3213995	0.5315344	0.0748677	0.04447686	0.04122093	0.1699647	0.2457811	0.08624167	0.07039172	0.396534	0.4817193	0.3244005	0.1633703	0.08111096	0.04371714	0.1856734	0.3520336	0.4043477	0.2152764	0.1748093	0.01473532	0.1458934	0.2875	0.302311	0.4774494	0.1364246	0.1743402	0.1680792	0.2627427	0.1128477	0.2444124	0.3643723
300	0.1535498	0.1158793	0.2878116	0.2422481	0.1343919	0.1027358	0.1107708	0.1386788	0.3906413	0.3347772	0.1352571	0.3790341	0.1148058	0.1722223	0.2083159	0.1420718	0.2705778	0.3785623	0.21559	0.2820658	0.2316653	0.02642326	0.2403916	0.3794882	0.2455971	0.3514431	0.3112477	0.1094936	0.3391936	0.1184684	0.2772008	0.3808839	0.2591043	0.2698997	0.275547	0.2144694	0.2407434	0.3720179	0.1427824	0.3061772	0.07240171	0.3183283	0.366582	0.3907511	0.4726909	0.3011841	0.3528357	0.2629853	0.2380868	0.2122723	0.247694	0.1914512	0.05249087	0.0560954	0.1654575	0.3193268	0.1136709	0.4404763	0.2905203	0.445538	0.2392022	0.1698951	0.3724095	0.2197554	0.3307633	0.2989266	0.08415274	0.09068309	0.1263746	0.3189644	0.1338354	0.230422	0.04078725	0.105127	0.08655865	0.1438277	0.05793969	0.2902004	0.1676341	0.1700845	0.05564433	0.03767417	0.07047249	0.4662683	0.1594905	0.3294699	0.1351381	0.1228478	0.1235095	0.03555549	0.3783287	0.3987827	0.4301936	0.06086738	0.1337674	0.1918592	0.152551	0.1180945	0.3739153	0.4435522
400	0.2881177	0.2292753	0.1301978	0.09086605	0.04895864	0.02612602	0.1857993	0.08903032	0.4446671	0.2953701	0.2278863	0.1954297	0.08452447	0.07179379	0.08809326	0.1116431	0.05013969	0.2245448	0.3629337	0.3301064	0.171273	0.03710979	0.391367	0.4416011	0.1812256	0.2507232	0.3556931	0.1518621	0.4619861	0.1559882	0.1907373	0.1956037	0.2332999	0.1666738	0.2107107	0.1532404	0.2238446	0.1340493	0.09903949	0.2783128	0.04178943	0.2340853	0.3201905	0.4056829	0.216143	0.2790163	0.227387	0.3126144	0.2374918	0.1342174	0.1087784	0.2949714	0.1105207	0.05626445	0.2800555	0.4611047	0.158058	0.2763206	0.3372021	0.2831717	0.2011004	0.1785884	0.4732067	0.1371025	0.2688871	0.3316787	0.1319176	0.150497	0.3471596	0.3392855	0.1327534	0.1292257	0.177024	0.1499435	0.3286439	0.1051471	0.09540549	0.2456606	0.2711598	0.179273	0.1548663	0.09907745	0.1698445	0.09551192	0.4352177	0.224672	0.1012658	0.2373492	0.297077	0.1666245	0.4389714	0.4045171	0.3000501	0.1976198	0.1946644	0.1036676	0.1106612	0.003518199	0.2736445	0.4568416
500	0.1675837	0.1961328	0.09066501	0.4221379	0.1592467	0.1741302	0.1195124	0.09766829	0.2955346	0.06592962	0.1429939	0.2571526	0.1500374	0.1547293	0.1636473	0.3046275	0.02872494	0.2693909	0.3277779	0.3426322	0.3331945	0.02768786	0.3884454	0.5564381	0.1016743	0.1998447	0.3745898	0.1017876	0.2229167	0.05459502	0.2598806	0.2910515	0.1196138	0.2284111	0.3417532	0.2556374	0.2209527	0.1020185	0.2468135	0.1583156	0.1653356	0.2304645	0.3736298	0.2901352	0.1955383	0.3849531	0.0691071	0.1380381	0.2056151	0.1184052	0.4366922	0.1889588	0.3935621	0.1577357	0.2265033	0.4465506	0.1939373	0.3383773	0.4072565	0.4331257	0.2165727	0.1084314	0.427013	0.2215797	0.5193759	0.4322292	0.1061614	0.1483304	0.3199239	0.4004157	0.3464749	0.008925786	0.161024	0.1335797	0.2840545	0.08746915	0.3582749	0.3687887	0.3851006	0.2624933	0.2408608	0.1388293	0.0673952	0.3956765	0.2505267	0.3000371	0.1737115	0.1838014	0.07602052	0.2140417	0.2784661	0.1794465	0.3436704	0.2313075	0.3734355	0.2679627	0.321993	0.01050359	0.3024296	0.6998071
600	0.370306	0.2127155	0.1375433	0.1111194	0.3673754	0.1963286	0.109548	0.09840513	0.2081162	0.2301803	0.1722485	0.2418753	0.2866328	0.2021778	0.2089808	0.06048472	0.09096205	0.3509539	0.4508759	0.282109	0.3430286	0.1502267	0.2710914	0.4614637	0.1240682	0.3822235	0.2860004	0.1840673	0.06259761	0.1220236	0.2412688	0.1549142	0.3623584	0.04194919	0.2360013	0.05508451	0.08925553	0.1041568	0.374677	0.1866261	0.1632697	0.1953667	0.1771193	0.6416167	0.1166395	0.4212674	0.203678	0.0426171	0.1115542	0.1868464	0.3666608	0.3157597	0.3074139	0.1588443	0.2900423	0.256818	0.1555234	0.2987687	0.4177743	0.3234778	0.0397147	0.3336842	0.488313	0.1619918	0.3358857	0.229072	0.08210236	0.1790401	0.2154969	0.261483	0.123332	0.04735195	0.03538165	0.116664	0.3048861	0.1543874	0.1615509	0.2826491	0.1334375	0.3510296	0.03867769	0.09129679	0.1488131	0.2015823	0.3363893	0.4534329	0.09345293	0.1539227	0.1656989	0.2221573	0.3107243	0.1880034	0.6687254	0.284317	0.1270465	0.1130756	0.2861747	0.01211408	0.3016098	0.3248638
700	0.1362363	0.2198534	0.4603974	0.14971	0.1698493	0.3770971	0.1651434	0.1428613	0.1914535	0.08321637	0.2187077	0.2342241	0.09444471	0.2194809	0.1285961	0.17668	0.04982702	0.3314146	0.3863964	0.4605835	0.0762006	0.1708325	0.3480931	0.4366226	0.1641539	0.4032257	0.3956589	0.1901967	0.1674874	0.2341104	0.3688146	0.1644266	0.1768149	0.1857227	0.326181	0.3070423	0.08632504	0.08423419	0.3565767	0.260135	0.1599529	0.215054	0.1668898	0.3004985	0.1632887	0.4214735	0.1819642	0.09152543	0.1099207	0.1653636	0.1989827	0.3151831	0.2916697	0.1140154	0.3344703	0.2983927	0.1161199	0.2606867	0.4235143	0.1441229	0.1433078	0.1697555	0.2875391	0.1164597	0.3344287	0.2539079	0.08127871	0.07110667	0.2806552	0.1292835	0.1319488	0.05118885	0.09177644	0.1187492	0.3075016	0.0444113	0.08274247	0.1795303	0.1966251	0.1749507	0.1635128	0.3155964	0.07595224	0.3621671	0.102236	0.4035817	0.226633	0.1351114	0.06392765	0.2020176	0.2089625	0.3819762	0.3922703	0.2142074	0.232763	0.2377943	0.1145074	0.002031347	0.15109	0.5093315
800	0.2238072	0.2954712	0.3025503	0.188375	0.1382801	0.1530312	0.04779427	0.1983672	0.2548464	0.2402786	0.3009817	0.3198357	0.2689208	0.2557663	0.1477509	0.08943172	0.2978923	0.2292565	0.2889771	0.2527271	0.1429674	0.1166937	0.402048	0.3562995	0.1851948	0.1812187	0.09240837	0.06797778	0.2640835	0.1395049	0.3745916	0.1824049	0.3023546	0.126272	0.2678333	0.2643187	0.2045526	0.1586575	0.1539632	0.2448884	0.06516384	0.3816155	0.5266516	0.3944844	0.25447	0.4790595	0.198273	0.1557484	0.2019887	0.1009926	0.121993	0.151633	0.3162436	0.4009719	0.2917268	0.2419844	0.2085419	0.1285566	0.3534189	0.4278104	0.1417334	0.1222241	0.2217682	0.08271765	0.1180258	0.223206	0.04463887	0.04515798	0.1586185	0.354422	0.1892375	0.1569923	0.08659701	0.1929329	0.4801976	0.02784364	0.08781222	0.2703093	0.2398501	0.1021685	0.1658664	0.0712971	0.1217225	0.1598467	0.4351239	0.1919206	0.221188	0.1050847	0.2201705	0.08426716	0.41621	0.5901327	0.5930623	0.1994982	0.2082516	0.1231714	0.2900239	0.008386892	0.2007539	0.5473362
900	0.298445	0.2815818	0.1306221	0.100941	0.08089759	0.3112885	0.1937243	0.1896988	0.3573817	0.1497497	0.2069891	0.3248229	0.1236514	0.1922982	0.09843686	0.3083069	0.07314075	0.4135453	0.3628727	0.2498917	0.1198409	0.1298037	0.2482557	0.3682967	0.3300156	0.4523829	0.3985274	0.1546496	0.1827081	0.2307654	0.3927368	0.2439823	0.1481384	0.1398472	0.1975891	0.1394567	0.08462719	0.2608055	0.3009339	0.1107307	0.02399767	0.3714013	0.3247658	0.4811619	0.4008848	0.5725414	0.2204999	0.095248	0.08612314	0.1937483	0.1831057	0.07610996	0.3528195	0.3276592	0.3325287	0.2886906	0.2216891	0.3454999	0.4194281	0.3662768	0.2470852	0.1212075	0.3867397	0.4065658	0.4634974	0.2524322	0.07957682	0.09393796	0.209235	0.3384357	0.2243669	0.01824152	0.03932837	0.1544197	0.2334314	0.2384805	0.1555654	0.476524	0.2323028	0.223441	0.02676621	0.1274388	0.1152214	0.4620809	0.2577232	0.4140044	0.1991509	0.2620203	0.07163926	0.1812903	0.4289085	0.4303248	0.2011952	0.1030555	0.1192213	0.3386215	0.1880154	4.291152e-05	0.4785922	0.5172613
1000	0.2434694	0.3475811	0.1344235	0.2925507	0.1625099	0.1139014	0.1725931	0.0749113	0.2432717	0.2298589	0.1854302	0.2310303	0.1002351	0.1730987	0.2269925	0.2362281	0.158935	0.5157452	0.3811828	0.2833348	0.1084422	0.07712411	0.4031429	0.4309413	0.258447	0.3775726	0.4599855	0.2116541	0.2983649	0.07712747	0.1292368	0.1906717	0.1318964	0.4173112	0.2471734	0.1165783	0.2637591	0.1424297	0.2772389	0.07525415	0.02212938	0.1839103	0.3266279	0.4046761	0.1960441	0.1665263	0.3252475	0.05099711	0.1822903	0.1963864	0.227163	0.09292612	0.2486889	0.06615642	0.3477275	0.2083545	0.1366596	0.327632	0.4064124	0.4931771	0.2100912	0.1775758	0.5671814	0.1857761	0.2874467	0.2315461	0.1279331	0.03514083	0.1499237	0.3557562	0.06202436	0.05801021	0.04626848	0.1674046	0.3335003	0.2857406	0.1580214	0.1720929	0.1021628	0.3197251	0.2009922	0.03514827	0.1667174	0.135208	0.2063777	0.3520008	0.1734158	0.1948718	0.3823624	0.0969422	0.4617142	0.5246294	0.393664	0.1086376	0.08663516	0.1119256	0.09905333	0.08292764	0.1636388	0.5830253
