iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.1415643	0.1146257	0.3590931	0.1790927	0.07311792	0.1853804	0.1749155	0.2192097	0.2614133	0.2415487	0.1728716	0.1613507	0.1256321	0.09930029	0.1666363	0.2022923	0.3470455	0.1707905	0.2899518	0.1888315	0.1874586	0.1173512	0.1567069	0.1634939	0.2247249	0.1657936	0.1913068	0.2558652	0.09314839	0.1051402	0.1733891	0.1882044	0.1063357	0.168568	0.2435886	0.1605891	0.2062103	0.1642921	0.1050039	0.2137287	0.1522729	0.08996476	0.1437391	0.255308	0.2324833	0.1780783	0.1591388	0.2964443	0.1684328	0.2557862	0.3680396	0.07915755	0.2614734	0.165165	0.193287	0.1806125	0.3070965	0.1903677	0.2829367	0.1911452	0.1537142	0.108757	0.1836526	0.1424174	0.2415303	0.05884897	0.2798677	0.1715065	0.2131175	0.1443228	0.1347704	0.1199469	0.311261	0.08894948	0.2078516	0.2437077	0.1155327	0.1249581	0.2419756	0.1623041	0.1784051	0.1873603	0.1800585	0.1078164	0.2466226	0.2432922	0.193941	0.3155954	0.3018291	0.1366887	0.2156644	0.3055958	0.3502517	0.1810184	0.3208419	0.3068436	0.1791332	0.2571965	0.4381283	0.1454515
200	0.1242666	0.1327911	0.276218	0.1841385	0.1069551	0.2034818	0.1646452	0.2194167	0.1820697	0.1945841	0.1470415	0.209099	0.1923653	0.1527293	0.1432511	0.158024	0.3043355	0.1164012	0.2741785	0.2477517	0.2107461	0.1218587	0.1296708	0.1170649	0.2173198	0.1502352	0.2225405	0.2607682	0.08684705	0.2297934	0.2180592	0.1320754	0.2685779	0.3425432	0.188212	0.169963	0.169971	0.1876354	0.2193036	0.2486366	0.1629083	0.2790234	0.1761537	0.2799266	0.2941457	0.1151801	0.1384394	0.2102153	0.1605297	0.332461	0.3865915	0.1319587	0.2592462	0.2053272	0.2994949	0.2235636	0.246785	0.1826898	0.2063134	0.2951	0.1641181	0.1708995	0.1883976	0.1292598	0.1611831	0.1137182	0.2162637	0.1187176	0.274049	0.2225157	0.1896706	0.1654343	0.2760023	0.1469046	0.2118901	0.09663065	0.1237345	0.3017749	0.2490102	0.1385316	0.2015062	0.2824317	0.2282664	0.08863	0.147027	0.2946132	0.2503879	0.32154	0.3663348	0.1040612	0.3381867	0.2043793	0.2014786	0.3322261	0.2022831	0.1976855	0.266235	0.3488384	0.2411174	0.1539654
300	0.1012	0.1605135	0.2665503	0.1752071	0.05504919	0.143786	0.1585591	0.1808395	0.1660175	0.2124752	0.1782874	0.2049524	0.1174389	0.169643	0.2344556	0.185158	0.3690582	0.1673343	0.4462371	0.2252931	0.1934529	0.1044686	0.2225268	0.1792867	0.139491	0.1627051	0.19375	0.3011667	0.1156832	0.1841993	0.2321417	0.2307096	0.2758162	0.2763842	0.2161754	0.1092541	0.1769483	0.1571538	0.1551476	0.3506893	0.1080648	0.2529032	0.1812027	0.2462135	0.2247885	0.265927	0.1930125	0.256724	0.08236664	0.2134475	0.210384	0.1644226	0.1099024	0.1404644	0.2916974	0.1327833	0.2995735	0.2115468	0.2875657	0.2538709	0.169748	0.11224	0.2432424	0.137903	0.2752207	0.143361	0.2920761	0.1088786	0.1968812	0.1917138	0.1150896	0.1796307	0.2942659	0.1258128	0.2433903	0.1548002	0.1391792	0.1819217	0.2476981	0.1349634	0.1808971	0.2723008	0.2644131	0.09420192	0.1936042	0.2372221	0.2766223	0.1152975	0.2638568	0.20513	0.4182125	0.2333915	0.2498093	0.1383669	0.2616475	0.3203268	0.2372238	0.3102546	0.3381811	0.08346141
400	0.1397788	0.1514443	0.1933434	0.1109628	0.13032	0.1036587	0.2722431	0.2026813	0.117899	0.1659088	0.1660635	0.2535291	0.1292968	0.132912	0.2532241	0.1835707	0.4297353	0.1893331	0.3508409	0.1695142	0.2403094	0.1357046	0.16663	0.1496426	0.1756518	0.137926	0.1597803	0.2485565	0.1133872	0.1647962	0.1696281	0.2108556	0.3164896	0.3275329	0.1290199	0.07233791	0.2131539	0.1436137	0.1934647	0.2605878	0.1158034	0.3217085	0.1689356	0.2577138	0.2442374	0.134973	0.2267781	0.3056258	0.1647938	0.1308512	0.3339587	0.2332209	0.1915125	0.1042686	0.2321924	0.3347392	0.1563335	0.1630749	0.2981774	0.2606868	0.2092018	0.1699221	0.2637633	0.07628125	0.2103576	0.1205573	0.2852411	0.1160991	0.1796963	0.306115	0.217149	0.1327932	0.1237048	0.1455983	0.3397246	0.2914449	0.238228	0.2500366	0.3038185	0.1633324	0.1919534	0.3639753	0.1638398	0.09677633	0.1289938	0.2337503	0.2538032	0.2800016	0.3587485	0.1352386	0.2346361	0.2488444	0.2740499	0.2271474	0.166077	0.3170426	0.4165456	0.2169146	0.3787529	0.09090031
500	0.2041924	0.3170724	0.3041239	0.2255643	0.1255029	0.1792373	0.2200102	0.1900139	0.1132799	0.2105779	0.1296828	0.2193967	0.2404677	0.1619867	0.1847692	0.1644935	0.4123418	0.1406189	0.2936857	0.2010554	0.262425	0.1865001	0.2043873	0.1390537	0.2095887	0.2034496	0.1514227	0.2613662	0.1983859	0.2642547	0.2311026	0.197017	0.1517413	0.252291	0.2490028	0.09645588	0.2925967	0.1112138	0.1563936	0.3672309	0.06985693	0.1959658	0.2388725	0.2463693	0.2056872	0.2025373	0.2883504	0.2910228	0.1429841	0.2629853	0.2092378	0.1666132	0.20183	0.2141741	0.1701451	0.3047353	0.3444835	0.2413932	0.2568044	0.1993142	0.1452994	0.3070845	0.1671383	0.1019551	0.3655714	0.06686724	0.1985154	0.1048875	0.1639248	0.1525122	0.2048412	0.1018807	0.221726	0.132749	0.2291581	0.1827388	0.2390084	0.2529196	0.2830736	0.2155526	0.1465563	0.3155334	0.2963702	0.08282709	0.1266237	0.1783349	0.1638014	0.3128892	0.2247379	0.1606077	0.2598184	0.239023	0.3428719	0.2079556	0.239651	0.3016239	0.3113552	0.3287861	0.3938636	0.1008504
600	0.09930425	0.1501687	0.1640938	0.1758288	0.1674573	0.2355053	0.1819946	0.2563876	0.116855	0.1982533	0.1446572	0.2027682	0.07077345	0.1737624	0.2064716	0.1587925	0.3183011	0.1037403	0.3542132	0.2176952	0.132189	0.2125759	0.3231908	0.1047347	0.1464155	0.1578114	0.1917977	0.2517928	0.2176555	0.142095	0.2472063	0.1393114	0.2618134	0.2412048	0.2283272	0.1008463	0.1840259	0.1503477	0.1389365	0.2798908	0.1236706	0.249375	0.153228	0.2502332	0.2071153	0.2166399	0.2334276	0.3333708	0.2022631	0.2999882	0.2690378	0.2210462	0.302479	0.184455	0.2892753	0.1837231	0.2077957	0.1833172	0.2470993	0.1300845	0.1924869	0.07859192	0.1281057	0.1211979	0.3399919	0.0923432	0.2608957	0.1164117	0.1747319	0.2523881	0.2738617	0.1139196	0.2388847	0.2097022	0.3315202	0.2253316	0.1959909	0.1981945	0.2544067	0.2311268	0.1265375	0.1750082	0.1770419	0.09094681	0.1805922	0.3061024	0.2551454	0.346512	0.2080548	0.1252903	0.2604688	0.1311241	0.2606967	0.2657334	0.2058637	0.3031336	0.3192073	0.2653703	0.3651267	0.1094174
700	0.1155421	0.1663141	0.2056758	0.1294255	0.1987191	0.1029556	0.1498251	0.2324427	0.1247026	0.2234107	0.1139529	0.2794808	0.1117241	0.1462109	0.1388612	0.1573244	0.2277916	0.1389917	0.2450845	0.1321192	0.1755021	0.1661171	0.2210963	0.1897601	0.1670917	0.1296416	0.1986866	0.3129249	0.154985	0.1400972	0.3454373	0.1522912	0.1066348	0.1747938	0.07852341	0.2590837	0.1667365	0.1995102	0.1762164	0.2397309	0.1586052	0.1508547	0.2760942	0.1814214	0.1660374	0.1863864	0.335409	0.2276431	0.181906	0.2685811	0.2980884	0.2262976	0.2402124	0.1949886	0.1743904	0.1590814	0.2072563	0.2021248	0.258493	0.2176422	0.2006683	0.1417539	0.2471317	0.1578376	0.2470988	0.1412727	0.4302443	0.2048704	0.1420836	0.1812113	0.2271936	0.1765752	0.1769662	0.1210529	0.2997884	0.1643037	0.1317464	0.1628644	0.3541997	0.229352	0.2200248	0.2802254	0.1324923	0.08158855	0.1740453	0.2901947	0.2357807	0.2856125	0.2088318	0.2319162	0.3304134	0.2274803	0.275861	0.1545854	0.195188	0.2926197	0.202422	0.2148939	0.2339441	0.189823
800	0.1144457	0.1906473	0.3089635	0.1854131	0.1221185	0.1327072	0.210293	0.1915795	0.1422525	0.3164524	0.1240617	0.1462636	0.2169016	0.17056	0.2711549	0.1679167	0.2976107	0.1006283	0.4371159	0.1834386	0.1785565	0.2063365	0.3102926	0.1358131	0.07104158	0.2043505	0.1933634	0.2038431	0.1652207	0.1536713	0.1587969	0.1447119	0.1943793	0.2739252	0.2565158	0.1033079	0.1870529	0.2240446	0.1511106	0.1735797	0.1606416	0.1935709	0.2549965	0.2375805	0.1241175	0.1629301	0.1562151	0.2299895	0.1612525	0.24608	0.2632448	0.05896245	0.1870766	0.2786167	0.300435	0.1827608	0.2740806	0.1970543	0.2812291	0.2235328	0.1636946	0.2277427	0.1924711	0.05418988	0.1872612	0.06937321	0.2759982	0.1366601	0.2065323	0.2245576	0.1117691	0.1506596	0.2448484	0.1266235	0.2167743	0.1397853	0.1259923	0.2104588	0.2738349	0.2502244	0.2013436	0.2292418	0.1437413	0.06645545	0.1092642	0.3169125	0.1668978	0.2719101	0.1728659	0.1331731	0.3553947	0.1970275	0.2490095	0.2240536	0.2561801	0.4068578	0.3567545	0.3046352	0.2625584	0.1341285
900	0.0736737	0.1841969	0.1847553	0.2229053	0.1937293	0.1475766	0.1594557	0.210218	0.1344112	0.2128402	0.247923	0.1676208	0.1280932	0.1447193	0.2093543	0.1197116	0.2124606	0.2027437	0.3013856	0.1542645	0.2009858	0.247304	0.2383355	0.1920026	0.1526172	0.1746467	0.3795406	0.2924453	0.07170635	0.1653015	0.2637443	0.2346857	0.2021217	0.3302313	0.1374762	0.07227915	0.1964799	0.1831563	0.1168784	0.2999879	0.1235228	0.1810336	0.1977531	0.1785899	0.2646494	0.196703	0.1740551	0.2352147	0.1399709	0.2576795	0.2521049	0.2154504	0.1510696	0.1805286	0.1845549	0.2149107	0.226205	0.235553	0.2387791	0.2297604	0.1560882	0.2196906	0.2037508	0.05160276	0.3243309	0.08688082	0.2245112	0.07879818	0.1993925	0.2148664	0.2015426	0.1919141	0.1680618	0.106544	0.1964127	0.182384	0.1919072	0.3040786	0.2848261	0.1308353	0.1640659	0.3740733	0.1624228	0.03774284	0.1801111	0.3186866	0.1991758	0.2489628	0.2282997	0.1465493	0.2348058	0.2257284	0.2967542	0.2121019	0.3207223	0.2330741	0.2774682	0.2960737	0.3027311	0.1276934
1000	0.07933415	0.1104804	0.144268	0.1581502	0.1874851	0.1113247	0.1958991	0.2084027	0.09488902	0.3212023	0.1952334	0.2790965	0.1680409	0.1184594	0.2269738	0.1582891	0.221725	0.07618916	0.2261804	0.1368753	0.09882083	0.1925228	0.3339937	0.1416308	0.12061	0.09379703	0.2235564	0.3373635	0.1376467	0.117384	0.2823318	0.1621499	0.2525538	0.1659652	0.1047596	0.1672685	0.123715	0.1018087	0.2018845	0.2046625	0.1763952	0.2300074	0.1463587	0.1807027	0.2410365	0.2087229	0.1224646	0.290738	0.1801608	0.1547262	0.1838201	0.2191651	0.1956239	0.1262622	0.2688945	0.1933245	0.2614996	0.2545261	0.2116184	0.2424711	0.09334622	0.1429986	0.2104346	0.08025609	0.2298016	0.1522658	0.2676475	0.133877	0.3374981	0.2678836	0.163785	0.1992625	0.2337602	0.1606508	0.2307676	0.1390022	0.1490149	0.2309131	0.3064409	0.1900391	0.1989981	0.2490092	0.200914	0.05988474	0.127714	0.1866783	0.1455634	0.1712576	0.2968411	0.08336888	0.1897326	0.2279896	0.5088531	0.2586725	0.2601169	0.3524296	0.2153185	0.3206726	0.2177195	0.1480096
