iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.4178814	0.2737723	0.3672718	0.356649	0.4013064	0.3653825	0.349911	0.4199584	0.4006039	0.3952351	0.4099787	0.3290503	0.4917705	0.4263318	0.4585482	0.3796309	0.3867208	0.3649058	0.4152972	0.3637681	0.3149496	0.4290866	0.3985797	0.3180788	0.3448431	0.3879328	0.4817537	0.3535359	0.385209	0.3644825	0.2702247	0.404865	0.421213	0.3665146	0.3988261	0.3573217	0.4341307	0.3697909	0.4325353	0.4302686	0.4686307	0.387287	0.4233513	0.5021044	0.3619962	0.3913732	0.3441857	0.4854539	0.3710259	0.2562183	0.5186916	0.4731418	0.4201159	0.3155646	0.3914939	0.4023823	0.4516372	0.423664	0.330768	0.3363307	0.4361451	0.3712999	0.3455818	0.26288	0.3529663	0.3707259	0.3869841	0.3739332	0.3714218	0.3388496	0.3340656	0.416082	0.4601779	0.4418517	0.4020034	0.3620224	0.3984305	0.3916607	0.4141044	0.3898594	0.430064	0.3599379	0.429498	0.3336726	0.3726708	0.4013049	0.3957347	0.4555231	0.4185783	0.388602	0.4535447	0.405189	0.4158866	0.4184269	0.3680164	0.4075227	0.4542403	0.4371818	0.5292274	0.3894564
200	0.3940258	0.3541976	0.4220523	0.3382653	0.3526204	0.3785972	0.3399317	0.4144931	0.423418	0.452269	0.4053752	0.3685782	0.4321664	0.3625684	0.4220023	0.4374156	0.3132277	0.430433	0.4244023	0.3536185	0.4410853	0.4363101	0.3043407	0.3149104	0.3998668	0.4308539	0.3878369	0.3770072	0.3724498	0.3861395	0.3889759	0.4007525	0.3689587	0.4333526	0.348464	0.348967	0.4691641	0.4055751	0.4229991	0.4172061	0.4382517	0.3912266	0.4661343	0.5137083	0.4224429	0.4186448	0.4507165	0.4205649	0.4794033	0.4034248	0.5003099	0.4444582	0.3803224	0.3090361	0.3580846	0.3778564	0.4099226	0.3846464	0.3638279	0.3946161	0.4767711	0.3225194	0.4160329	0.2447616	0.4584811	0.3623616	0.359148	0.3867198	0.4259165	0.3873006	0.3794033	0.4421955	0.4184932	0.5035042	0.4931111	0.4919565	0.4201157	0.3746741	0.4573283	0.4097188	0.4074428	0.3841607	0.4183458	0.3359334	0.3948092	0.3446892	0.3894454	0.4610181	0.3591562	0.392062	0.3706054	0.4220757	0.3769223	0.4358042	0.360198	0.3542409	0.4214089	0.4319477	0.4611067	0.4874416
300	0.4702918	0.3723694	0.4013565	0.3285264	0.3265908	0.4060191	0.3627389	0.3982057	0.4010523	0.4204782	0.4151559	0.2985598	0.3420505	0.3080616	0.4053663	0.3587963	0.372352	0.4606969	0.4065461	0.3701225	0.420858	0.432607	0.3589239	0.3021289	0.3538237	0.370417	0.4327896	0.4519295	0.3791591	0.3578642	0.4281309	0.3510021	0.3500041	0.4104375	0.4620013	0.359663	0.4578802	0.3594253	0.4108677	0.4031153	0.3620228	0.407626	0.4577785	0.5141563	0.4091481	0.4340842	0.3794075	0.4294113	0.4830298	0.3396633	0.410394	0.4363282	0.4458472	0.3049172	0.4225719	0.3557645	0.445265	0.3950576	0.394165	0.4012846	0.3666795	0.3904788	0.4565254	0.296253	0.4609057	0.4053453	0.3485569	0.380311	0.3966395	0.3245073	0.3699184	0.3823956	0.4507967	0.4101013	0.4086045	0.4633499	0.3617879	0.3889578	0.4711988	0.4779643	0.3692411	0.3740598	0.405758	0.3507597	0.3337923	0.3879106	0.3677732	0.3914654	0.3712998	0.4674803	0.4113502	0.4069161	0.4827653	0.3291368	0.3869065	0.345058	0.3605455	0.4579594	0.4336221	0.4001428
400	0.3644008	0.400958	0.4236902	0.3815714	0.3610022	0.4040202	0.3493694	0.36609	0.353652	0.3704274	0.4506754	0.3601862	0.449989	0.3869912	0.4053954	0.4542433	0.3273594	0.3584172	0.3381532	0.3937252	0.4249393	0.3591973	0.4241902	0.2857172	0.3118058	0.3434475	0.3546168	0.4243487	0.3750025	0.3573012	0.4113656	0.3903306	0.4387492	0.4195973	0.3807879	0.3651628	0.4104269	0.3429419	0.3484867	0.4374282	0.475745	0.4028725	0.4926876	0.4676834	0.398553	0.3864299	0.3499768	0.4391736	0.4692368	0.3960649	0.4476567	0.4626518	0.4117703	0.3076865	0.389502	0.3332483	0.4403623	0.342996	0.3877046	0.449942	0.2958548	0.3657647	0.3473761	0.3267722	0.4496323	0.3425133	0.3673225	0.4114728	0.4278364	0.3568009	0.3428144	0.3211881	0.462037	0.389007	0.3987425	0.4743214	0.4649986	0.4230845	0.4256991	0.3575631	0.4147543	0.3641815	0.4465264	0.3521195	0.4051717	0.4101463	0.4079543	0.3566601	0.3539509	0.4424491	0.4715373	0.4526755	0.4489026	0.3163013	0.384034	0.3723251	0.435134	0.475298	0.4220184	0.3980669
500	0.4879654	0.3260781	0.4121026	0.3702299	0.3715434	0.3944887	0.3962401	0.3867508	0.3579029	0.3634857	0.4554617	0.2716263	0.5139625	0.3923446	0.4061644	0.4130305	0.3191242	0.3950561	0.4490223	0.3440853	0.2941763	0.4185858	0.3958973	0.3189322	0.3014906	0.4078629	0.3282344	0.4302673	0.4298879	0.3629294	0.3234436	0.4274349	0.4181433	0.4007023	0.4170389	0.3203603	0.4472145	0.3714755	0.4184071	0.4689106	0.4233858	0.4531778	0.4064668	0.4279293	0.3714285	0.3583389	0.2806872	0.3327964	0.4067737	0.3358364	0.473218	0.4046147	0.4364888	0.3389423	0.3496445	0.3811609	0.3800468	0.396646	0.4277378	0.324315	0.3853224	0.3174625	0.4092319	0.2765412	0.4242173	0.3663901	0.3443199	0.3986803	0.3945165	0.3751369	0.2978556	0.4042086	0.4423855	0.5235924	0.3949907	0.4136953	0.4295323	0.3589837	0.4346322	0.4733477	0.4585667	0.3716444	0.3784432	0.3140016	0.3771645	0.4062005	0.4221242	0.4398151	0.4207489	0.4002172	0.3405944	0.4412625	0.4235104	0.4349779	0.4409935	0.3827352	0.3461514	0.4659372	0.4648756	0.3632168
600	0.3661866	0.335238	0.328376	0.4659544	0.4179328	0.3762406	0.3922359	0.3874537	0.3538688	0.4683693	0.4375017	0.2961367	0.4738333	0.3436215	0.4059077	0.3044691	0.3765236	0.384141	0.4489685	0.410265	0.3465147	0.4154228	0.4105337	0.3709574	0.3446342	0.3435993	0.3823226	0.4881392	0.3427099	0.3791378	0.4497249	0.3996838	0.4177884	0.4211819	0.4289637	0.3931795	0.4684169	0.3782249	0.4189852	0.3572069	0.4132577	0.390963	0.4252877	0.5351474	0.3825549	0.4102406	0.3499632	0.4193609	0.4304688	0.4279316	0.4095856	0.2978631	0.4063267	0.3312493	0.410828	0.3906963	0.4151845	0.4134996	0.4014832	0.373625	0.4324315	0.3561622	0.3684835	0.2764907	0.4751681	0.4885624	0.4107791	0.3568299	0.3301986	0.3790846	0.4062639	0.4196416	0.467605	0.4719489	0.4668908	0.4454415	0.4083189	0.3744667	0.4070332	0.5073185	0.4421242	0.3919318	0.3996465	0.3338861	0.3934255	0.4984779	0.4236528	0.4737617	0.3799575	0.4243903	0.4587619	0.4826003	0.407449	0.3727087	0.3624872	0.2986879	0.3740573	0.3607908	0.4981082	0.4159733
700	0.4158289	0.4144212	0.417975	0.4115077	0.3682886	0.3430905	0.3131792	0.3992352	0.4385149	0.4012556	0.3777227	0.2934257	0.4242714	0.3995317	0.4532066	0.3492129	0.4032023	0.3680161	0.4297876	0.3807612	0.3603936	0.4122888	0.4143176	0.3173402	0.2991734	0.4392758	0.3861476	0.4331226	0.3976509	0.354987	0.4404912	0.4238648	0.4357729	0.3700112	0.4112498	0.3698154	0.4745423	0.3146028	0.4316302	0.4049064	0.4588462	0.358272	0.4828025	0.5326134	0.338958	0.350468	0.315148	0.4307976	0.4115442	0.3694774	0.4488344	0.427604	0.3758146	0.3020567	0.3832786	0.3793536	0.429113	0.3993616	0.4342865	0.3784128	0.4457838	0.3196692	0.4174344	0.316332	0.4015713	0.3596185	0.3989054	0.4350688	0.4440251	0.3855011	0.3084677	0.4071185	0.3976002	0.3798886	0.358383	0.4984522	0.3223153	0.3291509	0.4073088	0.4752941	0.4364429	0.4183889	0.4563254	0.3134774	0.3881822	0.4071158	0.4272924	0.4217492	0.3661354	0.3877756	0.4071341	0.4296135	0.4379848	0.4028054	0.4370789	0.3438355	0.4663757	0.4276493	0.4193156	0.3839103
800	0.438607	0.3412646	0.3393586	0.4097267	0.3933228	0.4248357	0.3521465	0.4362649	0.4476782	0.3620889	0.4183699	0.2785139	0.3913056	0.3885915	0.4127946	0.3533348	0.3553139	0.4181792	0.4659937	0.4114736	0.2556173	0.3639595	0.3713139	0.3423779	0.2620976	0.4263372	0.430692	0.4787102	0.404968	0.3344356	0.3780025	0.4467394	0.349996	0.4926788	0.5050548	0.3955299	0.4451089	0.4005214	0.4905199	0.3971556	0.4300629	0.3557642	0.4292373	0.4854289	0.3638659	0.4002336	0.3546433	0.3614787	0.4267141	0.3487042	0.4919151	0.482991	0.3832201	0.3160948	0.4140753	0.3037793	0.406687	0.4018139	0.440334	0.3745983	0.4262119	0.4175433	0.3454928	0.2672611	0.4618126	0.3551193	0.3671351	0.3784305	0.3538174	0.3676069	0.36693	0.3839915	0.4973268	0.4665458	0.405327	0.4332633	0.4273784	0.369565	0.4551461	0.4853451	0.3873626	0.3827108	0.4598311	0.364585	0.3563537	0.3657664	0.3907234	0.4144179	0.3667552	0.4143184	0.4195048	0.4390275	0.4717937	0.3954165	0.3780591	0.3486208	0.4170875	0.4441421	0.4613405	0.4083014
900	0.4420894	0.374621	0.387797	0.3846214	0.3466021	0.364019	0.3038154	0.361641	0.4152493	0.3462326	0.4427914	0.3780972	0.4912795	0.4040814	0.4474643	0.4255015	0.3230034	0.3572062	0.3623172	0.4078404	0.3574799	0.3616378	0.427808	0.3605019	0.3403015	0.5019728	0.3957202	0.456597	0.2958899	0.358746	0.4009579	0.447531	0.3158852	0.4464097	0.4194813	0.3819677	0.4804011	0.378642	0.4222503	0.4001037	0.4057142	0.3546405	0.4083345	0.4080465	0.3562301	0.3461459	0.39512	0.3437197	0.4632447	0.2962456	0.4932878	0.4119408	0.3852431	0.3849498	0.3957435	0.4375547	0.428601	0.3909795	0.3653312	0.360403	0.380883	0.3797308	0.3869559	0.2988015	0.4756467	0.3965641	0.4081217	0.4242	0.4090264	0.3883909	0.3323934	0.3972692	0.4079912	0.4020216	0.3905228	0.4319946	0.415657	0.3620053	0.4009527	0.4273875	0.3505083	0.3334985	0.3861375	0.3798512	0.4181162	0.3344513	0.4578807	0.4202727	0.4193192	0.3280568	0.4023242	0.3710014	0.4849562	0.3672055	0.4219727	0.3350579	0.4004227	0.4183376	0.440586	0.3482121
1000	0.4080151	0.4089689	0.4388573	0.3952089	0.4433605	0.4488892	0.3754474	0.3661564	0.4439518	0.4145472	0.4378525	0.2916768	0.4789031	0.3250345	0.4575715	0.4641013	0.3845694	0.3622336	0.3930858	0.3816	0.3070874	0.4022168	0.3149098	0.3365155	0.318939	0.4300572	0.3796843	0.3508938	0.3752937	0.3965976	0.4460617	0.4687839	0.4139552	0.3956699	0.3976527	0.3965747	0.478119	0.373648	0.3960113	0.3675807	0.3989667	0.4585523	0.5013628	0.5007622	0.3781521	0.3919276	0.3426358	0.3819959	0.491475	0.2988847	0.4608603	0.404024	0.4015296	0.3135596	0.3388837	0.3131421	0.369341	0.3131429	0.4187433	0.3817987	0.4453817	0.340673	0.4064885	0.2891231	0.3519582	0.4169813	0.4548501	0.3655414	0.3593804	0.3683586	0.3648781	0.4731886	0.500866	0.4391603	0.3935692	0.5082581	0.3875354	0.3540135	0.3792687	0.4662184	0.4136378	0.4619343	0.3855596	0.2973437	0.3506126	0.4270967	0.3911986	0.3946673	0.386442	0.3937782	0.4482606	0.5051608	0.4103256	0.3822431	0.438363	0.2851309	0.3507621	0.417097	0.4807968	0.4150474
