iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.5112905	0.3219544	0.396161	0.3317072	0.3638553	0.3909144	0.3293652	0.4258635	0.4624438	0.3583741	0.4454191	0.4134195	0.2933893	0.3918871	0.4336299	0.4572109	0.443069	0.4094417	0.3956914	0.5402665	0.3002606	0.4267347	0.3938208	0.3284388	0.4275093	0.3688538	0.5477533	0.421732	0.421853	0.2895959	0.3637837	0.5437422	0.3361588	0.2943643	0.3439779	0.4586212	0.3515096	0.4208829	0.3838519	0.3610983	0.3713261	0.5025918	0.5207968	0.3916888	0.3728124	0.2972114	0.3980906	0.3550861	0.3896608	0.4459387	0.4032093	0.3761502	0.5901719	0.2330938	0.3670913	0.4390005	0.3705148	0.4009035	0.4811386	0.4369776	0.3863915	0.4241379	0.4836876	0.4235275	0.3869817	0.4677165	0.4347218	0.4124041	0.3012682	0.278105	0.4659034	0.4304179	0.4551735	0.4980029	0.4923146	0.3219758	0.4605882	0.3135613	0.3626933	0.3476406	0.5235469	0.4074776	0.4380364	0.5111481	0.4783776	0.435937	0.368881	0.237632	0.3678997	0.3103583	0.5385011	0.3665341	0.4100381	0.2484842	0.4237566	0.3683767	0.3043959	0.373122	0.3947817	0.4710222
200	0.516557	0.3812497	0.5039476	0.3513686	0.4808287	0.3768187	0.3564637	0.401079	0.6055108	0.3327535	0.3447331	0.2296924	0.280165	0.4403064	0.4548514	0.4738641	0.366833	0.3146503	0.3539625	0.3640277	0.4344444	0.3918401	0.5193423	0.2888377	0.4720418	0.4192604	0.5019259	0.5717639	0.3907566	0.418034	0.4000399	0.4754982	0.4333253	0.3959239	0.2562459	0.4974552	0.3063689	0.4533466	0.3813293	0.3413119	0.4067694	0.5336878	0.4033237	0.3015203	0.4429196	0.3387346	0.3742558	0.4603787	0.4663775	0.562794	0.5399231	0.3121784	0.4981661	0.2719693	0.3264561	0.4865009	0.4139325	0.5130676	0.3431546	0.483747	0.3991033	0.4354553	0.4680654	0.4737119	0.3982328	0.4372193	0.4321257	0.3418502	0.3001032	0.3935045	0.390664	0.370596	0.4692542	0.4349551	0.3869982	0.3755818	0.4271436	0.450721	0.3993984	0.4223914	0.5263833	0.3418293	0.4543625	0.4657015	0.5022544	0.317609	0.2974089	0.3410796	0.3763948	0.4255808	0.640765	0.4174656	0.3060214	0.4948947	0.3902384	0.394097	0.4477929	0.440754	0.4934969	0.4528626
300	0.4776196	0.3234433	0.5040708	0.3115558	0.4779053	0.5151559	0.3362587	0.4013646	0.5416285	0.3554702	0.3983429	0.245183	0.3303325	0.4003961	0.5942934	0.5074326	0.3920521	0.3649421	0.3551899	0.4467391	0.3966045	0.4006273	0.4962672	0.2871536	0.3296705	0.3155313	0.4503472	0.5191862	0.4117374	0.2891816	0.3877837	0.5084953	0.4900595	0.3242354	0.325466	0.4638369	0.4733239	0.4702415	0.3803371	0.3128702	0.4080924	0.4212577	0.4945547	0.3242877	0.4036913	0.4078069	0.4534037	0.4795597	0.4051997	0.4572125	0.4592066	0.313129	0.5582005	0.3130379	0.467853	0.4190144	0.3823707	0.4007423	0.3180114	0.43851	0.339889	0.4124342	0.4299902	0.5802627	0.2287396	0.4475505	0.3109138	0.3039992	0.3838402	0.3505748	0.3338933	0.3566918	0.4396031	0.3590167	0.4830138	0.3699075	0.3705694	0.3526061	0.3837367	0.4111256	0.5016098	0.4656651	0.5429085	0.3465359	0.4280961	0.3367073	0.2428928	0.3179208	0.4010197	0.4155233	0.5453134	0.5248582	0.2872721	0.4188956	0.5472031	0.3152951	0.4439702	0.2919533	0.5539185	0.4062053
400	0.4399519	0.4203419	0.5480566	0.3977214	0.4491968	0.3586904	0.3181953	0.3787931	0.5084865	0.4201112	0.4534462	0.2480014	0.3617478	0.3225543	0.4848983	0.4519185	0.4014236	0.3268779	0.2836316	0.3205308	0.436431	0.3409795	0.4463098	0.312724	0.4070727	0.3260504	0.5596279	0.5039786	0.4269603	0.3708255	0.3678222	0.5389957	0.4310763	0.3043614	0.2665527	0.4522981	0.3436984	0.5460567	0.3825635	0.4711793	0.3427339	0.4519499	0.3694353	0.3208068	0.3781058	0.3425418	0.3280573	0.3782739	0.3861536	0.4465108	0.4126735	0.3523908	0.5584606	0.2291316	0.4866903	0.4723559	0.3724705	0.3838481	0.3845797	0.4444702	0.3900212	0.3625107	0.4105562	0.520903	0.2952995	0.5118918	0.4094561	0.2950041	0.2908198	0.3445054	0.3884465	0.3496366	0.2977972	0.3910935	0.5333998	0.4205851	0.4466175	0.3716604	0.4189811	0.4361591	0.4615947	0.461614	0.5743334	0.4831538	0.4160987	0.382422	0.2492232	0.3643912	0.4159095	0.2835408	0.5184648	0.4080405	0.3571329	0.44244	0.4672738	0.3315095	0.3073336	0.3170923	0.5234865	0.3266394
500	0.5541359	0.3583208	0.4658304	0.4579167	0.5888535	0.3423856	0.3286104	0.3910359	0.4199849	0.3483058	0.400938	0.3688545	0.2860362	0.4083402	0.4641311	0.3966227	0.3722973	0.3096293	0.3762156	0.4075033	0.3041022	0.3208808	0.4593083	0.233836	0.4314307	0.3379114	0.5805835	0.547177	0.4785004	0.2595678	0.429292	0.4323072	0.5647676	0.381738	0.349707	0.3755848	0.3464551	0.4974709	0.4517157	0.3764811	0.3034889	0.5380932	0.3994235	0.3689876	0.3851713	0.4512081	0.374485	0.4864742	0.3896347	0.4445104	0.4049442	0.2607038	0.5878953	0.2858768	0.4532837	0.4601499	0.5111902	0.3072536	0.3342652	0.4024078	0.350959	0.4542591	0.5449016	0.4751064	0.3745405	0.449819	0.390194	0.3074681	0.3257467	0.2980373	0.3231959	0.2677868	0.385033	0.4720981	0.6022082	0.4393414	0.4348698	0.4728464	0.4081643	0.4784376	0.5574691	0.2686885	0.5397823	0.4761931	0.4101928	0.474708	0.2844425	0.3800515	0.3737246	0.2997897	0.5850495	0.3721679	0.3021366	0.2539025	0.4439334	0.3646047	0.2868079	0.3697569	0.4436287	0.4237137
600	0.3822125	0.389522	0.4949209	0.3903885	0.49511	0.3768967	0.3053671	0.462815	0.5812667	0.4043049	0.4360638	0.2996155	0.3972052	0.3675285	0.378892	0.3991213	0.3627591	0.4111926	0.3472642	0.4148947	0.4622174	0.3267157	0.5329281	0.4037522	0.432994	0.2656125	0.501869	0.4407972	0.4676957	0.2016018	0.3722694	0.6350684	0.4184421	0.3012885	0.3174231	0.3845819	0.4750403	0.424892	0.3041464	0.4183253	0.3990112	0.396709	0.4710294	0.4244473	0.4223038	0.4410757	0.3719496	0.5041122	0.3961657	0.420284	0.451804	0.3193348	0.5928917	0.2617375	0.3995031	0.3580059	0.4140107	0.3859412	0.3726694	0.5019062	0.43206	0.4466097	0.5007316	0.5018894	0.4759087	0.3062863	0.3500999	0.3923721	0.246342	0.3046244	0.37773	0.376679	0.4782217	0.3865447	0.529608	0.3662417	0.4871337	0.377528	0.4249764	0.4193781	0.4693464	0.419535	0.4115853	0.4297401	0.4375108	0.2895049	0.2340546	0.4431918	0.4412117	0.3373299	0.4994313	0.4615895	0.3265311	0.3992388	0.4841924	0.3755382	0.3698023	0.3533767	0.4782788	0.3936363
700	0.4224876	0.375491	0.4784001	0.4827162	0.500875	0.2968119	0.4130424	0.5327795	0.5505669	0.4291198	0.3756851	0.2790547	0.3514597	0.3890738	0.5370857	0.4350671	0.4745438	0.3199689	0.3016351	0.3794082	0.4395053	0.3444773	0.4711026	0.235985	0.5415629	0.2423054	0.4573877	0.5969177	0.4623058	0.3727875	0.5259731	0.4288273	0.4486719	0.382944	0.3254426	0.4195502	0.4103785	0.4790302	0.4242305	0.2604599	0.4012146	0.3647887	0.4776234	0.2563737	0.4484194	0.3878573	0.263522	0.4975964	0.4325239	0.421028	0.4196969	0.3343125	0.5799492	0.2376442	0.4063489	0.3244917	0.4520743	0.4752436	0.4520189	0.5505224	0.4180933	0.4483358	0.3714193	0.4624301	0.3613938	0.4434216	0.2645133	0.346399	0.3911066	0.3507042	0.3355852	0.3502769	0.3730959	0.446834	0.4434185	0.419968	0.4258694	0.434784	0.3272112	0.4090103	0.4204104	0.3420302	0.5532895	0.3994016	0.4109553	0.4338998	0.3108576	0.2958205	0.4644086	0.3151478	0.5780062	0.4837249	0.3219762	0.3345733	0.4057324	0.397945	0.3273794	0.3612514	0.4472228	0.4567992
800	0.50428	0.3899938	0.4804952	0.3831574	0.531143	0.3660009	0.3420024	0.3818156	0.4804076	0.313719	0.4872779	0.4055863	0.3067402	0.4364071	0.4992539	0.4499091	0.4033791	0.3397109	0.3821724	0.363002	0.3694599	0.4224497	0.4672719	0.3622005	0.4573475	0.4405421	0.5459387	0.5879735	0.365998	0.2835293	0.4909916	0.3956847	0.3914381	0.4428494	0.2973547	0.3761822	0.4704938	0.5523027	0.3537006	0.2562912	0.2698553	0.5194352	0.4076853	0.3282574	0.3456167	0.4415351	0.3104959	0.5636694	0.3217182	0.3940427	0.5212139	0.3981276	0.6612269	0.3678774	0.5092768	0.3396176	0.429212	0.4315593	0.2985048	0.4025671	0.4841323	0.4004355	0.4590405	0.537926	0.3147971	0.3994659	0.3783851	0.3181146	0.3199466	0.3839783	0.3538217	0.2909328	0.3462188	0.4411607	0.4481764	0.3945961	0.4668012	0.4881546	0.3715819	0.3464352	0.4357937	0.3784276	0.4373906	0.4765853	0.4791169	0.433142	0.2731872	0.3220173	0.4203998	0.37085	0.4729517	0.4157445	0.3443954	0.5011386	0.3837179	0.3257533	0.3447907	0.385725	0.472321	0.379296
900	0.355398	0.4156217	0.3499962	0.3052185	0.5119306	0.3040709	0.3107254	0.3122075	0.5074086	0.4356297	0.3923418	0.3085909	0.2879728	0.3846511	0.5088002	0.4803697	0.3053773	0.3737569	0.3598366	0.3588526	0.5026962	0.361706	0.4562783	0.2653313	0.4341233	0.3917514	0.5387614	0.4191986	0.3525201	0.3064942	0.3522942	0.5619115	0.3452522	0.3347174	0.4052772	0.4340544	0.3674462	0.4954435	0.4044667	0.3660561	0.352459	0.4833191	0.4373214	0.386559	0.3222814	0.3880548	0.4093143	0.4528457	0.4445715	0.3873507	0.3808234	0.314258	0.5754614	0.3327144	0.3824573	0.36626	0.3911077	0.4336708	0.4437119	0.4875663	0.3897651	0.3206926	0.3930751	0.4235536	0.3251856	0.3432432	0.3461953	0.3833617	0.3518663	0.2803758	0.3713013	0.3822589	0.4156839	0.4555208	0.5607528	0.3840794	0.5427291	0.5065242	0.3793362	0.4020854	0.5683757	0.4626506	0.5162388	0.5347708	0.3791163	0.3980039	0.2831783	0.3455828	0.343367	0.3684485	0.5592186	0.4164764	0.3162406	0.3620521	0.3520645	0.396878	0.4093401	0.4167019	0.4634191	0.4235561
1000	0.4715392	0.37794	0.5075716	0.3492706	0.5057695	0.310751	0.3807238	0.385425	0.3945305	0.2727697	0.4586911	0.2817988	0.3729189	0.4299752	0.4658856	0.4143488	0.3000482	0.3023032	0.4235799	0.3475145	0.4142351	0.3552408	0.5078825	0.2897074	0.3929344	0.484809	0.4173756	0.5785138	0.4429592	0.239633	0.3861236	0.516654	0.5193062	0.3536022	0.2796276	0.3690562	0.3302975	0.3379971	0.3215511	0.3640428	0.3595121	0.4616564	0.3279721	0.4650506	0.3590664	0.4134321	0.3896355	0.5253743	0.4080915	0.4507846	0.415305	0.3952649	0.5417354	0.3223622	0.4599391	0.3446992	0.4634456	0.3334503	0.3293274	0.4164622	0.4433539	0.4168639	0.4749364	0.4111933	0.3125872	0.4602077	0.2727709	0.3647748	0.3732804	0.3364785	0.3879485	0.4589738	0.5063562	0.4357542	0.6340299	0.447683	0.3575185	0.4690276	0.3682155	0.4577236	0.5402017	0.4392513	0.4660498	0.4783231	0.4260187	0.3494423	0.382624	0.2953498	0.379176	0.3066667	0.5874648	0.425466	0.3776301	0.3901204	0.4526376	0.3715365	0.3596829	0.3718278	0.5203026	0.4171039
1100	0.446461	0.5041279	0.4796701	0.4438575	0.4819202	0.3437752	0.2816188	0.3682995	0.5217553	0.42782	0.4672274	0.3097102	0.3223213	0.3622403	0.542938	0.4490701	0.3418005	0.3050999	0.3642157	0.4273489	0.4033092	0.4068402	0.4969406	0.2962046	0.4169617	0.3475559	0.5348043	0.453135	0.4464123	0.229519	0.4606094	0.4978838	0.5042152	0.3903869	0.2923764	0.514691	0.259661	0.345016	0.331517	0.3697285	0.4067102	0.4769784	0.4381271	0.2705816	0.2750308	0.4605942	0.3895708	0.3403988	0.4151305	0.5745708	0.4649412	0.3436624	0.5132222	0.3126081	0.3979404	0.2965667	0.4387204	0.4178023	0.3256018	0.4835498	0.4615194	0.3726438	0.4505967	0.5452925	0.3742265	0.4968503	0.3733766	0.3126594	0.2375183	0.3110754	0.2783106	0.3157599	0.3921218	0.5887303	0.5997388	0.4930056	0.455588	0.3006146	0.4359393	0.4229654	0.4636052	0.4515471	0.5003911	0.4213047	0.4103671	0.2952513	0.3010698	0.3242281	0.419028	0.3426397	0.4827707	0.5005019	0.4058167	0.3046009	0.2983334	0.3169809	0.3667818	0.3953714	0.4774605	0.4006872
1200	0.3543732	0.4660362	0.5654064	0.3632426	0.4660591	0.287506	0.343326	0.4073021	0.573199	0.4076782	0.3452789	0.2844422	0.3143395	0.2936811	0.4609183	0.4691382	0.2835525	0.346826	0.399972	0.4063926	0.4321665	0.3819882	0.4439325	0.3140083	0.4091319	0.4048713	0.5080089	0.4954042	0.4037087	0.2830966	0.4316119	0.4885956	0.3300743	0.385253	0.370773	0.3473865	0.3694423	0.3067706	0.3620252	0.296415	0.3196454	0.5454177	0.4465732	0.346659	0.3507734	0.4449096	0.4229433	0.4782152	0.3853044	0.4705557	0.3533972	0.3576701	0.5378414	0.3316894	0.5249806	0.3599153	0.4426042	0.4653465	0.3320955	0.4430577	0.3806286	0.3342765	0.4463355	0.5996425	0.4200411	0.3710528	0.3844653	0.2998173	0.3023624	0.3788428	0.2580299	0.2855382	0.4653841	0.3843675	0.4237683	0.3802557	0.3868434	0.4147467	0.2964955	0.4318626	0.4095128	0.381337	0.4788	0.350258	0.3622421	0.3334091	0.3208003	0.3578362	0.5444253	0.3976477	0.4909781	0.531095	0.3211438	0.3566644	0.4383997	0.3578321	0.2629338	0.3455457	0.3538568	0.3430748
