iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.03271316	0.01470296	0.06362553	0.07910625	0.0869525	0.04397206	0.06699873	0.07557021	0.07748695	0.09330993	0.04486172	0.09067223	0.07103358	0.02588887	0.1371122	0.06180629	0.06669661	0.01122137	0.04431433	0.0727462	0.08501699	0.155165	0.03128338	0.01620272	0.05673471	0.066542	0.04906587	0.02390546	0.107167	0.04659731	0.04482224	0.02344688	0.06278271	0.00425199	0.04656191	0.1097088	0.03247514	0.07891203	0.003764077	0.04761036	0.03502601	0.04720502	0.06180297	0.04977033	0.03908916	0.05697947	0.03766551	0.1185861	0.02362437	0.04107451	0.08108163	0.0213366	0.03665183	0.0875044	0.04678011	0.08478646	0.03418368	0.03728414	0.03670023	0.05735958	0.01626507	0.1217593	0.050009	0.04900701	0.05602064	0.08940876	0.05428128	0.05477942	0.07729687	0.06393344	0.03132954	0.02309199	0.09875854	0.03715084	0.00947838	0.05865241	0.12337	0.03295153	0.0378054	0.03368379	0.007105757	0.08872098	0.05908369	0.05285885	0.07951394	0.007399958	0.07285084	0.1029599	0.04713433	0.05969546	0.05814621	0.06826536	0.06673138	0.03250827	0.08972715	0.02681389	0.08746235	0.05828518	0.07348996	0.09778112
200	0.006811352	0.009732337	0.1059701	0.09003028	0.08350394	0.05738993	0.0763265	0.08275396	0.0793013	0.09789659	0.04065366	0.04164936	0.07471102	0.1173721	0.1318763	0.07486206	0.07491188	0.08171668	0.02487121	0.06779898	0.06527312	0.1374804	0.03501497	0.05708858	0.08244386	0.05043996	0.03671373	0.1074784	0.03651313	0.1008897	0.02917414	0.04065677	0.07539607	0.0518829	0.08182472	0.06754027	0.03053855	0.04958475	0.0315498	0.1289579	0.08012865	0.01842234	0.03609755	0.07157455	0.05277512	0.0415755	0.0759128	0.07848866	0.04694737	0.09374805	0.05215472	0.04022907	0.09963569	0.02175716	0.04196901	0.01937069	0.05012882	0.04950291	0.05026058	0.06937347	0.008829618	0.07402915	0.05871904	0.0761657	0.009441452	0.06438362	0.03538492	0.07330645	0.05327516	0.06222762	0.04577085	0.1016278	0.07219043	0.03551927	0.00511392	0.07737251	0.1174748	0.02428843	0.06204165	0.06991563	0.03537825	0.07250147	0.05825439	0.0778311	0.07727619	0.06963864	0.04386068	0.1469885	0.01739305	0.06318009	0.08801324	0.05395752	0.02181346	0.06377945	0.07523807	0.06925578	0.08895113	0.02522987	0.0681302	0.0570759
300	0.04339009	0.03027455	0.1037275	0.1360412	0.07736904	0.05613293	0.06272397	0.06034785	0.05012447	0.1113627	0.0179467	0.02400041	0.08002286	0.09453899	0.1776799	0.06916205	0.06452707	0.08002875	0.03214251	0.09217829	0.1586935	0.1621169	0.02017014	0.05278351	0.08359534	0.03277428	0.02938807	0.04458485	0.1145124	0.051451	0.03274074	0.04091269	0.03688618	0.008085277	0.03674707	0.1042541	0.0429148	0.003026793	0.01896578	0.04560874	0.06640502	0.01938454	0.02501979	0.09308618	0.06359972	0.03652915	0.08179535	0.1023782	0.0402689	0.1161995	0.02576646	0.064555	0.0691001	0.02499339	0.06207069	0.07432567	0.04614294	0.03386744	0.1205223	0.07505687	0.01528191	0.09545685	0.06941563	0.05550064	0.015386	0.02290582	0.04357362	0.05857375	0.1278076	0.10992	0.04843706	0.04710437	0.01697771	0.0317626	0.007588205	0.08020004	0.05957102	0.02682418	0.01963834	0.01862323	0.01238689	0.09572524	0.06812445	0.03898585	0.06916978	0.0769076	0.1401625	0.1137914	0.0356055	0.03394256	0.01693079	0.1379718	0.04880435	0.01775116	0.05909631	0.09022607	0.02255322	0.05150103	0.08639286	0.04138133
400	0.02254695	0.02150801	0.04944302	0.05024986	0.06408088	0.04574606	0.03178422	0.1264184	0.04441386	0.08725525	0.07658523	0.1060509	0.09308245	0.1374803	0.09631135	0.04405454	0.07622038	0.1025099	0.009860518	0.08337755	0.07956543	0.1156273	0.04744603	0.02477365	0.08009426	0.05831849	0.06662893	0.05651716	0.0632357	0.1107306	0.03016114	0.04662992	0.05016313	0.003972771	0.02841467	0.1286457	0.06720593	0.007346211	0.03844205	0.06993119	0.06636157	0.03918234	0.04041765	0.03911064	0.05145336	0.07725979	0.02019581	0.1068169	0.05572982	0.09211272	0.03688973	0.08534516	0.02419894	0.06695483	0.05797917	0.03161163	0.05273505	0.04659964	0.07696903	0.09704868	0.02974505	0.03396564	0.08591848	0.04495943	0.03212139	0.06865302	0.02134906	0.08180245	0.04192208	0.02715096	0.04930611	0.09156303	0.04342398	0.02099276	0.02571716	0.06333982	0.07262228	0.001550966	0.03614086	0.02421363	0.002810606	0.1508675	0.02633873	0.1040804	0.0941891	0.02900364	0.1165807	0.08343916	0.06364816	0.04379294	0.08685848	0.06717181	0.01746647	0.05408435	0.03002265	0.0948082	0.07523063	0.05952572	0.0332619	0.03698218
500	0.02505117	0.04718199	0.08981492	0.1073727	0.07571529	0.03811405	0.05012593	0.07511166	0.05635532	0.1217566	0.02165528	0.07543013	0.05703498	0.1024985	0.2094404	0.07723913	0.07219052	0.01110866	0.03695382	0.05599438	0.1131667	0.2033271	0.07171748	0.04886248	0.04836759	0.1126696	0.04583314	0.03052805	0.1180511	0.0516844	0.07048601	0.01137944	0.06364096	0.0127219	0.05031435	0.07895905	0.03650757	0.05894489	0.04567264	0.05275705	0.1132071	0.06665194	0.04223581	0.02627503	0.07932619	0.07057705	0.07089462	0.1231841	0.006455427	0.07850906	0.01310543	0.06549845	0.0541625	0.05738345	0.03189527	0.0853639	0.04265137	0.0421409	0.07666112	0.06920606	0.006314783	0.03227911	0.0854194	0.06127124	0.02424524	0.1029867	0.01801563	0.0312246	0.03425126	0.01325865	0.02953147	0.08866174	0.07247616	0.06387978	0.03029584	0.09065267	0.1008344	0.06367544	0.03611655	0.06273668	0.04822107	0.1072757	0.08493472	0.1124477	0.1046428	0.04803631	0.06733226	0.08425582	0.0298534	0.04758061	0.05659583	0.1103804	0.03631353	0.03239946	0.08006898	0.03935946	0.07242115	0.01895534	0.05300819	0.05821223
600	0.0006266283	0.006887976	0.07798472	0.1570765	0.08638144	0.05984685	0.05847228	0.144785	0.06273751	0.1115806	0.05667616	0.08229333	0.1375669	0.08072918	0.1683124	0.06837189	0.06983569	0.08613374	0.0140256	0.05809645	0.0938802	0.1617749	0.03488665	0.01022078	0.05533752	0.05450559	0.06834537	0.08782265	0.04578383	0.1134235	0.03426037	0.02739265	0.1368398	0.01243972	0.04266872	0.05793098	0.06026128	0.04821377	0.03973324	0.09063034	0.09513676	0.02366407	0.02497936	0.08007357	0.1445427	0.03258077	0.03433326	0.08124367	0.01959712	0.07613243	0.03613567	0.06166833	0.05357505	0.07886931	0.1000023	0.05979371	0.06551166	0.04164777	0.1390292	0.1060374	0.02717026	0.06918764	0.01791636	0.07600561	0.04602075	0.08825345	0.05159794	0.06221835	0.04485491	0.0498828	0.06160254	0.08582421	0.02319361	0.04394276	0.03088604	0.0949095	0.030899	0.04445839	0.02491752	0.04373475	0.02937282	0.1057224	0.1036931	0.06643104	0.1258685	0.02415532	0.08391495	0.1532137	0.01947397	0.02663805	0.07190641	0.0400866	0.04795804	0.02034877	0.08763212	0.0761116	0.07015245	0.03455055	0.0212731	0.03256699
700	0.05710254	0.01306328	0.07755428	0.1446281	0.0814278	0.0492765	0.04727327	0.07115534	0.02988887	0.123214	0.01340057	0.03132743	0.06154364	0.03617407	0.1222406	0.09729764	0.04914294	0.0493699	0.01823297	0.04404081	0.05158654	0.1306684	0.02136558	0.09841806	0.0679422	0.09040598	0.05737958	0.04016067	0.114067	0.1170883	0.01466144	0.05448178	0.06270442	0.0007846389	0.01788289	0.1011896	0.1005552	0.03624405	0.03231867	0.02496512	0.0609289	0.02174066	0.02431448	0.05481033	0.02201776	0.06540496	0.03776104	0.07670214	0.05294718	0.05223652	0.04780528	0.03600816	0.05192026	0.05382539	0.09110952	0.02565444	0.04501766	0.01859705	0.06719455	0.05403432	0.03820791	0.06437046	0.04435524	0.1412243	0.01896245	0.08749262	0.01988548	0.083511	0.05874557	0.06275173	0.05680675	0.06796926	0.03925292	0.0895539	0.04440757	0.05178132	0.0917033	0.02002475	0.1028797	0.114481	0.01836603	0.1190606	0.05851582	0.1084555	0.07785304	0.05109983	0.1078298	0.1309768	0.0167628	0.07633504	0.03280213	0.04441541	0.04053552	0.01581093	0.1054234	0.07846085	0.08115848	0.03085035	0.0537434	0.06578406
800	0.03902417	0.05574849	0.05516463	0.146932	0.0933216	0.06284338	0.04772332	0.1127421	0.07251115	0.07074549	0.03476875	0.0554138	0.06992581	0.09728179	0.1238156	0.0885793	0.110267	0.04453353	0.01495623	0.04595852	0.04840301	0.2458343	0.0632279	0.0882808	0.07637198	0.07097161	0.05849138	0.1060962	0.04926723	0.08265316	0.02346177	0.05252343	0.08902233	0.001845489	0.04938285	0.1049097	0.03326106	0.02885234	0.05805943	0.08939831	0.08510714	0.02237281	0.02426916	0.01733552	0.116173	0.04289462	0.02957559	0.09654964	0.05405685	0.143128	0.07397315	0.07911682	0.058633	0.04735232	0.04734527	0.01978685	0.09708915	0.03328013	0.08577458	0.07350866	0.004910883	0.06246048	0.06402677	0.0743431	0.01982415	0.06009086	0.05253013	0.09577295	0.03823027	0.05248768	0.02804727	0.1221635	0.0561368	0.09109956	0.04961592	0.03444917	0.06868721	0.02694236	0.01120717	0.0240507	0.004943878	0.09311484	0.1101921	0.1110434	0.1788313	0.04284132	0.06630178	0.1089992	0.01257735	0.02336973	0.04621226	0.08772913	0.02447953	0.04674761	0.04011705	0.06262757	0.05416974	0.04201702	0.06852265	0.05707368
900	0.001558056	0.05300429	0.1167859	0.1336581	0.04237091	0.03915359	0.06501973	0.06298966	0.06128548	0.0769789	0.05275269	0.04195713	0.07849059	0.07220268	0.1762797	0.09518821	0.07318515	0.06058068	0.01034418	0.06379701	0.09840521	0.1523369	0.07475361	0.06907527	0.07462171	0.02797799	0.04714599	0.02988591	0.06468117	0.057219	0.04685781	0.0406002	0.0608791	0.008633092	0.0275239	0.05620396	0.07202558	0.0175491	0.02679452	0.1167457	0.1325601	0.0975291	0.04840427	0.02907304	0.1454601	0.05056147	0.1073179	0.07933215	0.02220888	0.07127621	0.0932304	0.05367968	0.0688223	0.05270768	0.04675079	0.03732333	0.02006625	0.04556251	0.09497164	0.08629527	0.03364073	0.04728622	0.07889632	0.1081316	0.0459843	0.06830218	0.05219987	0.02989787	0.03516124	0.04632763	0.03420705	0.09054784	0.02390366	0.06719658	0.0347348	0.05378803	0.06824731	0.04548288	0.04212684	0.04039755	0.0283282	0.1116	0.09609616	0.0901189	0.1598286	0.05305978	0.03488116	0.07145306	0.03148351	0.03256555	0.07127939	0.0798096	0.04029564	0.01859811	0.03042701	0.04557619	0.0731636	0.02753576	0.09519844	0.06490093
1000	0.02436429	0.06300604	0.07154293	0.09256334	0.07557765	0.05509258	0.06962868	0.09744856	0.03342107	0.1788658	0.03176249	0.03260384	0.1140343	0.05186768	0.07001768	0.0804166	0.09077841	0.03231146	0.05021876	0.08385023	0.1233412	0.1318546	0.0312473	0.04278343	0.0685504	0.02931443	0.06919254	0.01941638	0.1137722	0.1314557	0.05041493	0.01875351	0.07099052	0.007405376	0.05887245	0.1238848	0.0510647	0.0140668	0.01136334	0.1298164	0.03263357	0.06477603	0.02998522	0.06673807	0.08505965	0.02294214	0.08082977	0.1025296	0.03693629	0.07090818	0.01009358	0.05027348	0.06065448	0.03010915	0.04780159	0.08866362	0.05612826	0.06095415	0.0415937	0.09808428	0.01444944	0.05772713	0.06332712	0.1214696	0.09412318	0.08395549	0.0385368	0.1628576	0.04546984	0.0412156	0.07664842	0.07983446	0.04724521	0.1137798	0.02911686	0.03646107	0.06383107	0.03005045	0.01265862	0.0550679	0.06849825	0.1173137	0.08733351	0.08208818	0.07995323	0.05856953	0.04445808	0.1250607	0.0259724	0.05706008	0.0336659	0.06900162	0.03879721	0.02640256	0.05508454	0.06638992	0.01880576	0.02054822	0.03300606	0.07639825
