iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.1214859	0.3407235	0.3643509	0.1151099	0.3175196	0.0253034	0.2398978	0.201116	0.365713	0.07062735	0.157732	0.1340184	0.2355284	0.1670985	0.4138655	0.1448904	0.2164439	0.2635605	0.2090809	0.1733289	0.2060795	0.2481855	0.1572663	0.1817398	0.086286	0.1265078	0.2076903	0.1007141	0.130601	0.1337404	0.2462529	0.188666	0.3870663	0.223411	0.05789379	0.2359599	0.1874656	0.04604997	0.2326791	0.1765337	0.16206	0.08709103	0.4789192	0.1748198	0.2487946	0.3410315	0.2559393	0.140943	0.4233449	0.1681806	0.2425488	0.06045272	0.2942342	0.2262808	0.08929172	0.52767	0.322077	0.2184602	0.3001357	0.07978895	0.1975496	0.1781363	0.2337275	0.1214342	0.146691	0.3816099	0.2752675	0.2200772	0.2354159	0.2276976	0.5082671	0.0249969	0.1315516	0.08874997	0.1414086	0.3343529	0.1439989	0.443536	0.434965	0.1588961	0.1911179	0.09844726	0.3093907	0.2024517	0.0338816	0.3512014	0.0682818	0.1610361	0.5028686	0.3128173	0.2708407	0.08255172	0.4385303	0.04288262	0.1050534	0.3053433	0.4319188	0.08004597	0.2046888	0.05642472
200	0.1841497	0.3928698	0.2311934	0.1446929	0.2137553	0.1765592	0.2080438	0.4024834	0.2135481	0.108467	0.1036551	0.1042356	0.368469	0.2035487	0.285959	0.1431812	0.2823037	0.2673446	0.1256017	0.08546814	0.1747583	0.319656	0.2546412	0.2333736	0.1102288	0.2413145	0.3479219	0.1872299	0.07825526	0.1086619	0.2241112	0.2584291	0.3282202	0.3791095	0.1016419	0.3757704	0.2765127	0.1361009	0.2414541	0.3223986	0.1395296	0.1646097	0.3822793	0.120405	0.1828867	0.2380859	0.3078871	0.327847	0.5868467	0.1850324	0.4103406	0.1690824	0.3099313	0.2505957	0.1520964	0.09454035	0.3543769	0.2135907	0.1365648	0.1865731	0.1901482	0.04553578	0.3258655	0.1034798	0.5145157	0.2707816	0.454884	0.1410134	0.1844107	0.2179009	0.5870689	0.02744584	0.206	0.07163263	0.1234481	0.1185735	0.2408917	0.3126986	0.3162789	0.2565773	0.1925112	0.1512753	0.4181307	0.08693885	0.06639698	0.4076512	0.1069462	0.1316205	0.3989556	0.1768304	0.1441	0.05671312	0.2562826	0.09893886	0.1600569	0.2820301	0.1369349	0.1618152	0.1659323	0.1579985
300	0.1502509	0.3537279	0.3105544	0.2746807	0.3438167	0.07198296	0.2281529	0.4121836	0.3294731	0.153038	0.3004483	0.08195139	0.2262413	0.1804031	0.1913634	0.2508111	0.2794654	0.1873329	0.2488637	0.0783309	0.1205313	0.2256726	0.3856631	0.1314783	0.1113882	0.249933	0.2782202	0.06513175	0.02123301	0.06748882	0.3129708	0.2208806	0.3266514	0.2919453	0.02058738	0.1803715	0.4772518	0.3333877	0.1653174	0.1091192	0.1390387	0.1223591	0.3983322	0.3625961	0.2400567	0.3708713	0.1226558	0.1180137	0.3513439	0.18267	0.4006287	0.07685778	0.2349473	0.1246851	0.1877914	0.4171898	0.3535955	0.3538647	0.2578094	0.2470784	0.4126174	0.09428679	0.1265843	0.07306908	0.3038098	0.6527171	0.1119994	0.262641	0.1878071	0.1557458	0.4033974	0.1336301	0.3987218	0.0630395	0.2901699	0.3939097	0.2335113	0.2014255	0.3118104	0.2108749	0.1695855	0.1416493	0.2223576	0.04438042	0.04988725	0.2431631	0.1699506	0.1273445	0.1940804	0.09123441	0.08963224	0.0937529	0.3237148	0.09204346	0.2936581	0.2975004	0.1239219	0.1274002	0.5300205	0.04606957
400	0.23713	0.3290456	0.4042645	0.2924044	0.5665033	0.1369832	0.4092431	0.3320477	0.1602933	0.1760156	0.3817831	0.2420575	0.2265356	0.1922495	0.4953217	0.2351945	0.2090142	0.1947306	0.1459884	0.1280687	0.198419	0.2141392	0.2422997	0.1945405	0.03817186	0.1794054	0.2119657	0.2948267	0.06360956	0.02893057	0.3574623	0.2249053	0.4402183	0.3682866	0.02437998	0.2486818	0.1253756	0.1630256	0.1258276	0.1229931	0.2652705	0.1499037	0.6318407	0.2099842	0.3854922	0.2794709	0.211896	0.2303086	0.4753177	0.1106368	0.3188916	0.1382971	0.3627689	0.1440267	0.1654311	0.1499327	0.4130532	0.3937182	0.2319423	0.1061501	0.2723016	0.2501564	0.2839557	0.07101551	0.3081908	0.3373034	0.1932097	0.09047813	0.07705876	0.1379835	0.2242362	0.03703564	0.1937926	0.1453207	0.1888301	0.1674534	0.2463032	0.3696714	0.3475313	0.249982	0.3855373	0.2480219	0.2238616	0.09942016	0.1255667	0.3161656	0.1101974	0.1389304	0.2167759	0.1444911	0.1693807	0.2128916	0.5172916	0.1034336	0.0550075	0.3795214	0.2058539	0.03066323	0.4539	0.07873931
500	0.1403969	0.3519431	0.4583331	0.193608	0.2159636	0.2435939	0.3706393	0.5234207	0.3621379	0.2874883	0.3168942	0.1757117	0.263421	0.232754	0.3651648	0.2323051	0.285677	0.4174471	0.2259824	0.2120988	0.2887166	0.3444871	0.2679062	0.2379022	0.09589962	0.2499969	0.3616355	0.2870319	0.111201	0.06093343	0.1833859	0.2045724	0.1716624	0.3118262	0.09248234	0.1657241	0.171033	0.2401277	0.06708272	0.3436751	0.09908971	0.1496871	0.3403602	0.154665	0.2801131	0.19931	0.2436801	0.205924	0.5239159	0.2263257	0.35103	0.1450472	0.1239133	0.165181	0.20547	0.04176762	0.2241893	0.2349563	0.2410733	0.1467173	0.1608993	0.07741643	0.3978378	0.08851312	0.3625159	0.4360761	0.3204658	0.3766088	0.1190311	0.188119	0.3373656	0.020574	0.1908193	0.05566987	0.1893538	0.3598297	0.1531631	0.1522225	0.2984722	0.3462879	0.2691613	0.0791193	0.1615023	0.2967478	0.08241518	0.3817802	0.08647465	0.1447539	0.3284467	0.2738532	0.1462227	0.08263019	0.1175782	0.09071998	0.1364765	0.4134705	0.2022959	0.2476745	0.1707431	0.03827193
600	0.2239485	0.5223547	0.4262784	0.137643	0.2876056	0.1558044	0.1820624	0.2433985	0.3878179	0.2780403	0.2963604	0.2230826	0.125402	0.1735042	0.574929	0.4169571	0.0783669	0.2621859	0.1347696	0.05585678	0.1304796	0.3025011	0.3276222	0.1588733	0.08558169	0.1429815	0.1326716	0.1495179	0.056249	0.1424269	0.2365908	0.2371511	0.1230042	0.1887712	0.0272863	0.1264233	0.2080038	0.174425	0.134859	0.4392623	0.05706583	0.2870212	0.7564788	0.2859453	0.07630394	0.3009684	0.1924533	0.1051498	0.3774912	0.3583442	0.2340455	0.05456867	0.2007802	0.1080322	0.1625793	0.1663009	0.2581447	0.3557725	0.1284246	0.1960286	0.243175	0.1469623	0.3899903	0.1946301	0.3268139	0.6497601	0.1189951	0.2468036	0.1775216	0.1554667	0.2898566	0.01927824	0.2753158	0.124061	0.1165077	0.2940433	0.210111	0.1279563	0.4198279	0.1923806	0.1119948	0.1131053	0.3496004	0.105311	0.03564179	0.2042908	0.132602	0.2232559	0.3138439	0.1895324	0.127419	0.1140428	0.2625988	0.1574315	0.2273345	0.3374727	0.2044096	0.3146516	0.2984969	0.06797592
700	0.1726406	0.3618968	0.2783048	0.09256491	0.3411564	0.07838169	0.1957552	0.09063766	0.4675326	0.2030656	0.1921903	0.09573247	0.1502445	0.2136218	0.3177764	0.2180153	0.2199227	0.2390361	0.1219545	0.1154949	0.2271342	0.3468829	0.3010053	0.1418031	0.1799756	0.110512	0.2282793	0.2627271	0.08119101	0.01958957	0.1256368	0.4106327	0.3542037	0.1667168	0.07992752	0.2085179	0.2474819	0.2930101	0.0876215	0.1291345	0.08993513	0.08732291	0.5176399	0.2974177	0.2073779	0.2358992	0.1631684	0.2247725	0.3365185	0.13847	0.1956209	0.1800613	0.08429484	0.1923891	0.1113803	0.1212189	0.4051127	0.1298581	0.1508878	0.1008699	0.3450913	0.2328293	0.3128121	0.1782339	0.547436	0.4711313	0.3903867	0.2937989	0.04843481	0.3027234	0.3172677	0.04114185	0.1772638	0.06867968	0.3399023	0.2187178	0.4302882	0.1025256	0.4986261	0.3040792	0.191611	0.2610152	0.518499	0.3144333	0.1917789	0.1796079	0.1812484	0.1383438	0.4143547	0.3051256	0.2183289	0.2394843	0.522684	0.1422094	0.272608	0.2992507	0.1623914	0.1254462	0.2727313	0.09860413
800	0.2265381	0.5159525	0.3777743	0.1958783	0.199424	0.1611259	0.2434807	0.3815143	0.3584844	0.1951141	0.1790833	0.06702418	0.3002968	0.2924261	0.3829767	0.3740873	0.2299357	0.2354642	0.235868	0.1501338	0.1235481	0.3359527	0.3966628	0.1500663	0.1216601	0.2745584	0.2420556	0.2762131	0.03384992	0.01877271	0.3644429	0.2396384	0.5030687	0.4528625	0.1162411	0.1370629	0.1464648	0.4177111	0.1215692	0.264012	0.2716165	0.08430227	0.4275315	0.2960673	0.09648258	0.08470332	0.2114571	0.3089261	0.321587	0.3107709	0.2028833	0.1412055	0.1924023	0.1329508	0.08086419	0.2896507	0.1452735	0.3450476	0.1126916	0.2004283	0.2896934	0.2222038	0.4386243	0.1172011	0.4386902	0.3914528	0.2151422	0.1165449	0.1844236	0.2174429	0.3957125	0.0242637	0.1433453	0.2244095	0.161492	0.3237455	0.329202	0.3722027	0.4835719	0.1645227	0.2578351	0.2050301	0.2204474	0.1485944	0.1885131	0.2413509	0.1546575	0.2251782	0.3953738	0.1877917	0.1678201	0.2090004	0.3554662	0.08574287	0.1673715	0.1674989	0.2806603	0.1220739	0.2906365	0.1362503
900	0.04493953	0.4680127	0.3744247	0.1164287	0.3418306	0.1287744	0.3293954	0.3293237	0.30957	0.2684083	0.2679764	0.1119526	0.1762643	0.09468284	0.2058469	0.2330572	0.153198	0.08426848	0.3215448	0.1196634	0.1690676	0.4486253	0.1602495	0.09310324	0.1285114	0.1400501	0.4332325	0.09826359	0.302836	0.05695156	0.2443862	0.2341943	0.224788	0.4652539	0.04721311	0.1103302	0.1946391	0.1413545	0.04952423	0.2979091	0.3664415	0.2039238	0.5806299	0.2465159	0.2368322	0.298191	0.2958833	0.09636393	0.3261221	0.2083828	0.2514895	0.1738665	0.3998409	0.2951092	0.1684639	0.1547157	0.1968474	0.2013626	0.2597171	0.2640694	0.3131922	0.009733962	0.1080926	0.250114	0.5225613	0.4933271	0.1791608	0.244492	0.04871911	0.2874534	0.4969729	0.01724126	0.1599165	0.08479113	0.2949738	0.2672131	0.2478583	0.2970506	0.5635447	0.2243324	0.07045873	0.1928551	0.1397781	0.1346087	0.08803068	0.2548773	0.07753237	0.1831261	0.2548334	0.2237721	0.2618719	0.1399893	0.2825274	0.08477462	0.3182351	0.2780337	0.195481	0.04889459	0.2461165	0.1373208
1000	0.1715271	0.2558676	0.3237754	0.2525036	0.4425266	0.1202856	0.3103445	0.5211946	0.07492282	0.2239948	0.2600874	0.1233124	0.2614567	0.1439753	0.5085989	0.3143869	0.2623072	0.1653152	0.2388539	0.3210971	0.2268639	0.3862344	0.3603586	0.03853043	0.15769	0.2013649	0.3109219	0.1518866	0.07951215	0.02033504	0.1555494	0.1675248	0.2275218	0.2595026	0.1616807	0.08066539	0.2958671	0.09599824	0.07510878	0.290888	0.2709543	0.2190181	0.6132243	0.4617172	0.4296581	0.2351441	0.1747696	0.2058113	0.4101056	0.2480964	0.1816233	0.1577306	0.1879759	0.04983082	0.1041692	0.09326083	0.2313484	0.1341135	0.226194	0.1603358	0.2998722	0.08395774	0.2244256	0.08179219	0.2658546	0.2890087	0.07177265	0.274454	0.2324512	0.2734832	0.532933	0.007543046	0.2379647	0.050891	0.2833804	0.4676389	0.2399099	0.3180733	0.5329308	0.3326242	0.1769708	0.1787943	0.2191315	0.2402604	0.1120529	0.3253986	0.08573127	0.229194	0.1195775	0.2524338	0.1340936	0.153238	0.1843642	0.1569896	0.2956279	0.3321685	0.2882156	0.1663539	0.2095446	0.07117757
