iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.03540544	0.0407407	0.0028815	0.00898119	0.04215927	0.001166561	0.00883502	0.02886601	0.05450138	0.04271302	0.02136149	0.08625004	0.04880311	0.007478989	0.01827416	0.006859115	0.01335424	0.01490698	0.06949006	0.03792762	0.05660321	0.06730995	0.008475726	0.03588441	0.03774592	0.0421658	0.0002387377	0.02256774	0.04330328	0.03985721	0.0543399	0.03700162	0.02684612	0.01484093	0.02916991	0.0338485	0.1354129	0.00552785	0.1208602	0.007895856	0.01119959	0.008714602	0.007956404	0.01299594	0.01352679	0.02469472	0.004513761	0.02335146	0.008391968	0.01609787	0.06631905	0.0007997496	0.0429065	0.02553064	0.01764521	0.01552217	0.1070569	0.07455194	0.01737933	0.008535365	0.05166012	0.1056463	0.1694362	0.09911601	0.006818907	0.03149517	0.02351487	0.05732952	0.002898326	0.0118784	0.04206834	0.03339812	0.08258997	0.01679001	0.01075712	0.03441008	0.002520562	0.008932526	0.1390874	0.03762513	0.03637886	0.003525086	0.008623171	0.04537105	0.06874985	0.09410294	0.02383169	0.03997388	0.04137263	0.06714292	0.02785172	0.06638542	0.06079395	0.008856417	0.07534599	0.05753708	0.008215966	0.02773221	0.0464796	0.05549896
200	0.03353144	0.032715	0.0008958763	0.03975604	0.005696168	0.01121635	0.01373774	0.01702791	0.05900402	0.0545493	0.07818799	0.09912149	0.03274455	0.06864164	0.04468919	0.02297494	0.03943147	0.1252091	0.02706412	0.006411284	0.01601078	0.04534233	0.02678519	0.0187865	0.005419495	0.03951499	0.01094837	0.003993819	0.01010733	0.04128275	0.02441617	0.08675038	0.0138757	0.03673038	0.002357134	0.1423556	0.003511816	0.05906591	0.05716439	0.004748491	0.06466797	0.005263133	0.02427704	0.06556149	0.001363136	0.02314079	0.01460882	0.07820694	0.05213606	0.06308823	0.05003047	0.1064478	0.003790556	0.1169406	0.02839644	0.02393046	0.05782408	0.04915398	0.110054	0.0125731	0.009792192	0.03640296	0.001847442	0.08876798	0.01093776	0.01993489	0.03906584	0.006375741	0.08533017	0.001666583	0.001503475	0.01077448	0.01401752	0.04806974	0.03242266	0.0417406	0.008170164	0.01776573	0.1581353	0.01893542	0.004508392	0.002289311	0.01677837	0.09224705	0.02390453	0.02675256	0.01965262	0.01253986	0.01781569	0.05989185	0.0012831	0.00908642	0.03607265	0.001581941	0.01903721	0.01287006	0.008106588	0.04780298	0.0154453	0.004627291
300	0.06168312	0.02699167	0.0279685	0.01995242	0.03753297	0.007075907	0.07105985	0.01084286	0.05211151	0.0168987	0.1019924	0.0158349	0.02880985	0.03037048	0.01120118	0.02218989	0.02734842	0.03267722	0.005402208	0.01615553	0.01929881	0.03604655	0.02759497	0.08772017	0.0004107369	0.01622516	0.02477084	0.01638366	0.1280485	0.009069915	0.02354072	0.05567554	0.03025914	0.008866739	0.007743752	0.02179027	0.05314437	0.0380849	0.05216817	0.01919387	0.1349759	0.006738171	0.0392223	0.02991647	0.03850308	0.07257834	0.01091073	0.05105185	0.05314438	0.01889985	0.01773856	0.005833308	0.001704804	0.003873609	0.05546987	0.05823347	0.06376323	0.08262622	0.0662969	0.08531533	0.03852358	0.0289471	0.001901943	0.09653025	0.02005802	0.1010615	0.01628683	0.01674807	0.00174495	0.07041159	0.006630148	0.02812766	0.004063595	0.09002812	0.03904151	0.07738014	0.004860247	0.001389394	0.07600939	0.01168202	0.03519399	0.00171552	0.02687779	0.03817652	0.1200443	0.04572912	0.008579382	0.091412	0.02455257	0.002803247	0.04584146	0.01095283	0.0182998	0.05592894	0.01058246	0.1542381	0.001165788	0.01574007	0.06028162	0.01132632
400	0.03005001	0.0540959	0.00985017	0.06218474	0.004112251	0.09509382	0.001988917	0.03110504	0.05585953	0.03886116	0.03510701	0.0218438	0.02402594	0.07143691	0.07262661	0.02269561	0.01011628	0.03192607	0.0008115376	0.02885644	0.01039938	0.01702539	0.03492031	0.03329712	0.0006013659	0.0409062	0.003354815	0.003432117	0.1469032	0.0003105618	0.0244893	0.02032652	0.04050745	0.06688779	0.005117818	0.05586981	0.03586732	0.02422944	0.05899575	0.03776007	0.02815484	0.02799188	0.008534826	0.02139847	0.03415568	0.02413528	0.01226472	0.02550505	0.06071931	0.02725839	0.1062382	0.01182229	0.02887617	0.01562785	0.03094309	0.007380313	0.08453019	0.002550364	0.07470985	0.002703447	0.08627541	0.01046057	0.004536513	0.1821955	0.01810019	0.05180268	0.06180721	0.01596885	0.05062489	0.01889624	0.0395739	0.03233109	0.04713263	0.03115674	0.05789185	0.02153552	0.01616067	0.005815179	0.1125753	0.01072164	0.00510005	0.00059258	0.01399534	0.07628549	0.05041137	0.111602	0.003763866	0.00230662	0.002264948	0.02700386	0.04389553	0.02346681	0.05941699	0.001384116	0.02822398	0.03288755	0.006041768	0.05135368	0.03241871	0.01784601
500	0.06037135	0.04671221	0.05916416	0.01536873	0.03809858	0.007067836	0.06191854	0.009128345	0.05103788	0.01545559	0.2052767	0.07396959	0.0003167322	0.04971893	0.1127436	0.04109262	0.02406094	0.02444345	0.001570955	0.002189507	0.01727072	0.01570055	0.004802937	0.1246136	0.01710319	0.004745606	0.01612134	0.03690707	0.02825187	0.02025355	0.04513037	0.01882079	0.1008373	0.001259743	0.02264366	0.0204152	0.04528972	0.02835249	0.1119897	0.003464902	0.01170528	0.0111163	0.0257309	0.002495298	0.0139199	0.06413847	0.004116694	0.03792209	0.1004842	0.0009143724	0.08812174	0.01170119	0.06118936	0.02638523	0.02846624	0.001978544	0.05651778	0.004302773	0.05713147	0.03769418	0.05305081	0.09612846	0.005238186	0.0417482	0.007112584	0.05307211	0.02751912	0.07024959	0.005527526	0.0298241	0.005837461	0.002042351	0.03171865	0.03452515	0.09444503	0.00698526	0.03688805	0.007266526	0.1390424	0.04051061	0.008270983	0.01679125	0.002303283	0.02095861	0.07055583	0.1015135	0.02613399	0.01458491	0.01603922	0.02410209	0.1166039	0.008774699	0.009776379	0.01348561	0.07917989	0.03621399	0.005130204	0.01629432	0.06965117	0.008366635
600	0.03322185	0.08531736	0.0226939	0.01159962	0.04151997	0.02640179	0.008250572	0.02847963	0.06460806	0.05437808	0.0462271	0.0780576	0.004174496	0.00797274	0.01904821	0.06764698	0.009220074	0.02527538	0.01310881	0.01021077	0.03907019	0.107123	0.01867864	0.02363805	0.04730248	0.008723736	0.05829478	0.0215815	0.07298427	0.02224183	0.00954539	0.05022958	0.04510362	0.01161198	0.01118035	6.954016e-05	0.015581	0.01342748	0.1662645	0.0133776	0.03726595	0.01850124	0.08615757	0.02527306	0.0888684	0.01069052	0.08851943	0.00738212	0.06614389	0.01171351	0.06862681	0.1005361	0.05825106	0.06952592	0.02158064	0.01160638	0.1341811	0.007079642	0.107107	0.01187489	0.05005219	0.03128197	0.002139487	0.06151675	0.01805893	0.06304327	0.1380833	0.05665352	0.07321713	0.02019388	0.03668109	0.01648184	0.04301252	0.05562371	0.0556827	0.02791977	0.009779124	0.02107348	0.1078693	0.01921454	0.00545121	0.003733102	0.0831108	0.0159694	0.03891183	0.09397	0.003858669	0.03371298	0.08787889	0.009186403	0.0276866	0.01484313	0.06282712	0.03796392	0.01478351	0.03197605	0.02875687	0.005811898	0.08397324	0.01984451
700	0.04212666	0.1284465	0.02034237	0.03118437	0.01848556	0.02134549	0.01417836	0.07059769	0.01158392	0.09003061	0.06674643	0.01274547	0.01354266	0.02095099	0.08014144	0.02036492	0.0335184	0.01461537	0.05601411	0.007984835	0.0194919	0.0576694	0.001200193	0.07117989	0.002855115	0.001760957	0.02370684	0.001527418	0.01485728	0.02156791	0.04296931	0.05935451	0.0237676	0.005777465	0.01190459	0.01431535	0.01838269	0.03672946	0.0494674	0.002349526	0.01168683	0.02091463	0.04578816	0.05352824	0.003845554	0.06897075	0.03898434	0.009849967	0.0626224	0.02754734	0.06309083	0.01582484	0.06035155	0.03489317	0.05021876	0.0234349	0.0912202	0.02661657	0.06999202	0.0007703844	0.05735341	0.009630205	0.04384994	0.1301582	0.01918157	0.0631053	0.01166343	0.09670151	0.007352982	0.01868083	0.0002979985	0.007061339	0.015035	0.002907481	0.08286314	0.005831865	0.0428741	0.001375682	0.1641856	0.01387983	0.002099473	0.02994843	0.03807432	0.02651357	0.03361385	0.145173	0.0536796	0.06315008	0.00798865	0.03273803	0.01663397	0.03960132	0.02283606	0.01606805	0.009053392	0.06384669	0.009336775	0.0243721	0.03566258	0.0005075923
800	0.01770727	0.05778116	0.05504237	0.03391538	0.002898949	0.0001519484	0.006185822	0.06507783	0.05572532	0.08095723	0.03541877	0.03844283	0.01710005	0.06549687	0.03260364	0.007505371	0.02663872	0.03267649	0.01522567	0.01382193	0.02297003	0.08017237	0.1118293	0.01410933	0.01470863	0.06339641	0.1094407	0.009802256	0.03520504	0.03177052	0.07471865	0.01131208	0.01827147	0.01571809	0.04754049	0.02218504	0.003751004	0.009909708	0.05679913	0.02182036	0.01620088	0.05083987	0.07385822	0.0329639	0.00773937	0.04024893	0.03837091	0.0180204	0.004197379	0.009569003	0.09520242	0.03114182	0.02493228	0.01837882	0.02161336	0.01017266	0.05064566	0.006289181	0.0956113	0.07250267	0.01376952	4.553549e-05	0.02467826	0.03826669	0.0154146	0.02302317	0.03446798	0.05462867	0.009032509	0.01443264	0.0003276314	0.005602054	0.006176281	0.03554258	0.1284344	0.04225559	0.03906894	0.03752332	0.06764504	0.002987837	0.01462685	0.03205366	0.02445089	0.0511472	0.08089685	0.1002018	0.03514916	0.004116763	0.01120306	0.04130369	0.02853992	0.03556665	0.06339782	0.004962452	0.04659256	0.02785081	0.0260072	0.0002327214	0.03542457	0.0173983
900	0.03534798	0.02714747	0.09210629	0.002336609	0.002320289	0.007272552	0.01147386	0.02590825	0.09595198	0.007168582	0.1175137	0.08688723	0.04340897	0.05125466	0.01071903	0.003326782	0.02084321	0.03930808	0.07381843	0.01033955	0.01042297	0.02724137	0.02464743	0.04648803	0.0175927	0.003826032	0.002012451	0.003828342	0.02537254	0.009152735	0.01883136	0.0315497	0.01872285	0.004608738	0.01004495	0.02308606	0.01289546	0.02196826	0.01413835	0.0004553942	0.007342462	0.008140574	0.0919957	0.01701707	0.01691818	0.04835793	0.02509079	0.03107121	0.02062264	0.01317664	0.03946007	0.02891559	0.02219446	0.05785457	0.05034422	0.03291027	0.09137097	0.001793012	0.1239905	0.03530007	0.0654629	0.007404155	0.02094764	0.09521796	0.003513844	0.0853264	0.006076229	0.07600332	0.0796322	0.04178447	0.002776392	0.004271843	0.03632723	0.01640047	0.05597592	0.01604193	0.02276809	0.05406805	0.2033974	0.0001017477	0.01036987	0.00754496	0.03729345	0.07202226	0.007023987	0.0503548	0.03074835	0.01903651	0.00499439	0.04707834	0.008087387	0.007119711	0.0481348	0.03280754	0.02235419	0.01231923	0.1138853	0.004641127	0.02305478	0.02005486
1000	0.02274223	0.04361814	0.03268524	0.004985494	0.03734235	0.1367982	0.02787802	0.01756976	0.0574539	0.09454061	0.09223519	0.05353349	0.02204618	0.1039743	0.02833402	0.07443453	0.02169042	0.009320067	0.02425187	0.03409708	0.01193079	0.01446025	0.01959711	0.01140149	0.001346678	0.004491003	0.0017912	0.001420684	0.02867487	0.0008037975	0.09158967	0.01957348	0.05476474	0.06248959	0.0275183	0.00621393	0.03928146	0.03808704	0.08860743	0.008685783	0.001375208	0.04875697	0.03707754	0.03351267	0.01039454	0.03422228	0.003546391	0.0345813	0.03772067	0.0002341008	0.008409826	0.006257852	0.02203619	0.1149004	0.01599316	0.004351649	0.01178313	0.008493844	0.04075318	0.008773178	0.04266805	0.007088125	0.01892358	0.1349375	0.039886	0.1106977	0.02358502	0.02367859	0.005739472	0.03268349	0.01310514	0.04957461	0.08783843	0.02097594	0.07197045	0.0358824	0.01814496	0.0617757	0.1029705	0.02258288	0.03894251	0.05365228	0.05385603	0.01741835	0.02308068	0.07575364	0.0005548403	0.1225163	0.002179591	0.03012747	0.003251626	0.01192832	0.05618456	0.05534812	0.06204015	0.08012286	0.004623828	0.01436042	0.02019452	0.005307834
1100	0.04535342	0.04508018	0.009900431	0.01729725	0.03034205	0.0124948	0.06835974	0.06282152	0.05102839	0.029631	0.01282704	0.03438147	0.04732104	0.0140203	0.04157699	0.004670718	0.08305986	0.003675919	0.03793105	0.007766259	0.02586096	0.02779926	0.02801414	0.04689343	0.02327309	0.02479675	0.05031345	0.0172013	0.05126036	0.003625646	0.09463437	0.01365835	0.07118022	0.01982382	0.03879177	0.01885294	0.02905478	0.02126445	0.09256604	0.01342306	0.004904438	0.05419408	0.02875417	0.005342366	0.02162579	0.03122593	0.1261497	0.004246715	0.02631325	0.004460682	0.04635783	0.01174305	0.04883449	0.003512877	0.04703446	0.03554082	0.06558779	0.0001300991	0.05657292	0.001304683	0.04891871	0.01643595	0.01326608	0.1390329	0.0004711356	0.01714093	0.03824574	0.008532089	0.009825555	0.01934214	0.0433482	0.08646732	0.02295338	0.03658696	0.06644074	0.002432727	0.003384692	0.003937205	0.07661047	0.02086995	0.0005528379	0.115132	0.01632386	0.02832715	0.04754672	0.1138217	0.0577327	0.01716434	0.002786233	0.04576143	0.009988123	0.008375387	0.04142634	0.08079195	0.03266728	0.02961904	0.03463099	3.719925e-05	0.024906	0.07348112
1200	0.04340406	0.04766321	0.04039362	0.02861657	0.02035	0.007885853	0.01475863	0.0170119	0.0659404	0.01086691	0.1339529	0.1231113	0.0001789104	0.03626866	0.01730553	0.02040359	0.01529536	0.01141755	0.02964082	0.01766333	0.01454664	0.05008573	0.01129017	0.04972426	0.0001838962	0.01036402	0.01586151	0.004943883	0.009926692	0.02136538	0.03006504	0.1050912	0.0529079	0.05252073	0.0235239	0.005277471	0.02339115	0.01030966	0.0356478	0.004029129	0.01971015	0.0247436	0.1039081	0.01147051	0.01328002	0.06256713	0.04317357	0.01640343	0.03457737	0.009835278	0.009392251	0.0009952022	0.02026989	0.07433863	0.01837439	0.0605964	0.03530296	0.02282353	0.03461426	0.0704298	0.05090753	0.04858014	0.02840482	0.08375381	0.04486072	0.1274675	0.04208515	0.07620341	0.0009921836	0.02141468	0.006596538	0.011088	0.0468887	0.06263941	0.01527776	0.02083435	0.001737434	0.06305055	0.1115004	0.004776713	0.001385402	0.0066584	0.06514854	0.02018575	0.08748492	0.07649504	0.01667499	0.06392021	0.03417533	0.01706881	0.09181866	0.004389928	0.05596417	0.01507174	0.04232669	0.02347274	0.003099392	0.02561125	0.05867932	0.01523871
1300	0.04266404	0.04075116	0.007030323	0.0002844194	0.03032122	0.02391824	0.04163665	0.08810982	0.03319934	0.0248402	0.05813601	0.05613067	0.03467008	0.03981335	0.03462103	0.01286591	0.01420283	0.02900949	0.008893253	0.03357841	0.0009494159	0.0152922	0.01058217	0.01957653	0.009528898	0.001708012	0.01480391	0.01056045	0.01967104	0.0442753	0.03928863	0.01455441	0.1292803	0.02297906	0.009204138	0.08158909	0.01464051	9.26834e-06	0.06134239	0.01003913	0.009496936	0.01484484	0.01445701	0.02192532	0.008860426	0.01220595	0.05017716	0.007941293	0.1277704	0.05638185	0.01947327	0.01567672	0.009490709	0.07282466	0.07710434	0.00705589	0.05952985	0.0132485	0.03865782	0.08268906	0.05515538	0.03832636	0.007257845	0.09246883	0.0001568413	0.08845849	0.01959545	0.02393052	0.05841882	0.009744234	0.02366682	0.03176952	0.01866302	0.03169851	0.06540115	0.02513694	0.04998487	0.02243567	0.1098185	0.02790643	0.02904671	0.01078799	0.0779736	0.01258547	0.01029613	0.06802771	0.003327494	0.05285925	0.01707416	0.02969241	0.01191204	0.02669195	0.1035859	0.006594181	0.01236948	0.0272119	0.03762288	0.02748978	0.01869736	0.04254932
1400	0.0867831	0.07761572	0.0038446	0.0007508215	0.005401512	0.002796364	0.009819961	0.06466809	0.03226097	0.002044354	0.08847226	0.02748196	0.05359807	0.02381137	0.05430993	0.03519859	0.05674616	0.0003565375	0.08377616	0.01644359	0.003052156	0.06966378	0.02188181	0.0316975	0.001548958	0.07113725	0.007624147	0.00472496	0.01059339	0.05713413	0.03170476	0.04034586	0.08382547	0.07226137	0.003165917	0.00109974	0.003675952	0.04879771	0.07449685	0.004503579	0.01044752	0.02640811	0.02768289	0.0001627474	0.01905108	0.05534567	0.005334571	0.001187439	0.05827607	0.001641418	0.009613897	0.03572436	0.05141948	0.008203012	0.07221164	0.001238826	0.07170602	0.01569112	0.009906287	0.003542241	0.02895166	0.02103033	0.04334502	0.1355381	0.00361637	0.1354046	0.01951875	0.03608051	0.01233112	0.002585285	0.08618912	0.009754763	0.07589904	0.0005298247	0.01807565	0.02562045	0.04565542	0.05555486	0.189588	0.0160373	0.03295577	0.010802	0.01862769	0.03499783	0.02898234	0.1487626	0.01646524	0.1667051	0.05569335	0.04660924	0.01139514	0.007415547	0.03786934	0.004133165	0.06088451	0.04549157	0.02837429	0.02038992	0.05800795	0.02366625
1500	0.04161151	0.03362202	0.02080487	0.06703511	0.02278478	0.009416737	0.01009674	0.02631557	0.2131287	0.05382611	0.09094647	0.04876571	0.02431483	0.03127011	0.022482	0.02707821	0.01702131	0.01365994	0.02286518	0.01051964	0.02615635	0.06689829	0.01901485	0.1416405	0.02426164	0.07407461	0.01596617	0.05833302	0.06049833	0.03881429	0.05438167	0.0392664	0.1178293	0.01294197	0.01089991	0.00512094	0.1414304	0.007089399	0.07586141	0.01702405	0.003152092	0.05715686	0.01700176	0.004457603	0.005729094	0.01516716	0.0004730779	0.01379381	0.06206303	0.04750665	0.07529992	0.02259302	0.003019804	0.0190666	0.02162184	0.005530677	0.1098814	0.002939149	0.1406583	0.01831056	0.01770448	0.0166723	0.004394665	0.1835016	0.05840219	0.06334545	0.03056317	0.008628348	0.0581693	0.003049483	0.02330737	0.06287547	0.04281757	0.02638941	0.150975	0.01002135	0.01164997	0.04727423	0.0477439	0.07495117	0.002101339	0.00685679	0.07498289	0.02402457	0.07306722	0.05619342	0.03197522	0.08554726	0.04372188	0.09529984	0.002988942	0.06977751	0.06634513	0.02166402	0.02322863	0.05678479	0.0116965	0.0003356237	0.04518087	0.01252315
1600	0.0487944	0.01970638	0.04259454	0.007100915	0.03594832	0.004306953	0.001380818	0.07506429	0.1004165	0.04034188	0.04091303	0.08801778	0.01059941	0.05630107	0.1158009	0.008008716	0.001818471	0.01532546	0.07953529	0.01984	0.02704403	0.03107225	0.00337467	0.0605617	0.01040818	0.005049485	0.04863206	0.008703557	0.02299564	0.04100697	0.04619606	0.01682085	0.04037377	0.04447223	0.02308621	0.01055046	0.008764758	0.0276309	0.06966696	0.01720579	0.002991907	0.0197527	0.04326653	0.01315398	0.002917879	0.01141374	0.03393276	0.02078196	0.0710801	8.464084e-05	0.01732229	0.05241772	0.01059422	0.008500498	0.0181559	0.01884276	0.01298846	0.008178867	0.07258579	0.01338017	0.08698845	0.01978843	0.006831516	0.102955	0.02604931	0.07918166	0.05936565	0.0484165	0.05291387	0.00496974	0.01230546	0.0009403656	0.06762596	0.03355474	0.06072794	0.0248564	0.008696748	0.008789371	0.1371832	0.01266032	0.03068554	0.02769914	0.0190048	0.01691625	0.04741364	0.1721811	0.05455266	0.01715472	0.04750861	0.03237	0.04464658	0.05755754	0.04547465	0.00948091	0.07641135	0.04684937	0.0343818	0.009619042	0.01923635	0.01062698
1700	0.02694032	0.08171259	0.01738485	0.0245653	4.501868e-05	0.0110316	0.01354529	0.125201	0.03792118	0.02961163	0.1057417	0.06474466	0.001206784	0.08105717	0.0348095	0.04169409	0.001326739	0.02806636	0.09865501	0.002295236	0.02357349	0.07682565	0.01890229	0.002623637	0.07669975	0.01477694	0.06780949	0.0007384567	0.05348809	0.0004185823	0.06568508	0.07506476	0.05658204	0.01308284	0.02895015	0.03021921	0.006118005	0.002009257	0.04469985	0.004047607	0.002021894	0.00630655	0.01273742	0.06571584	0.0165371	0.04631278	0.05079389	0.008552812	0.1838587	0.01510309	0.002738612	0.03100632	0.006690339	0.005115308	0.1070306	0.01847653	0.07167747	0.01779209	0.02546637	0.0125245	0.02789072	0.03783824	0.1029939	0.1128978	0.02045594	0.1326064	0.01947735	0.01583358	0.003570568	0.01660225	0.04187868	0.03335692	0.05142365	0.06587728	0.1296094	0.02182654	0.04011074	0.04550507	0.09972826	0.01664164	0.02279844	0.001987597	0.004261577	0.01938962	0.02881018	0.03099153	0.01850842	0.05082094	0.03541868	0.07394836	0.01165646	0.003695501	0.03636911	0.007856079	0.06864835	0.06248525	0.01225933	0.0227484	0.02478743	0.01426078
1800	0.03565438	0.02484879	0.01362878	0.0104616	0.003751301	0.04937437	0.03468788	0.03717015	0.0236057	0.007088431	0.08842285	0.03024507	0.007438475	0.005515575	0.1266666	0.06740111	0.008195415	0.02144935	0.02986604	0.02183505	0.02141582	0.06431189	0.01187681	0.08505871	0.05720185	0.001306638	0.007922755	0.02735458	0.03491759	0.006880153	0.06491089	0.007903488	0.03419012	0.06675326	0.02664477	0.02006609	0.006924312	0.003123784	0.08172689	0.005078225	0.009320794	0.007381665	0.05069205	0.00933674	0.07991806	0.06858495	0.005583146	0.001261396	0.01202362	0.03840384	0.05407915	0.01889083	0.02189129	0.05452793	0.01430253	0.01500378	0.1047596	0.006259159	0.04809933	0.0156841	0.09850736	0.004201398	0.01895422	0.066559	0.004312266	0.02389881	0.06861829	0.01029179	0.1225262	0.001920606	0.002544964	0.03277602	0.07287574	0.0003199889	0.04420015	0.006626565	0.02427348	0.001314434	0.06721506	0.01343318	0.01151962	0.03321357	0.008361593	0.04930071	0.02360909	0.0350113	0.005203829	0.0700546	0.0006625073	0.004699786	0.004449413	0.02692964	0.0004096968	0.003081164	0.01994013	0.0187959	0.03541057	0.003713037	0.03508083	0.006082286
1900	0.03161206	0.02717741	0.0142982	0.001374266	0.0126794	0.02589755	0.02717566	0.1317589	0.05227086	0.0170183	0.0817413	0.0482171	0.009196739	0.03732212	0.0367796	0.003155271	0.06718029	0.008199913	0.04848677	0.01347365	0.005860543	0.02907166	0.05581882	0.02066284	0.002468509	0.01084985	0.01015705	0.00248697	0.03032195	0.0330744	0.05680707	0.0315716	0.06144674	0.04840945	0.05065135	0.02291013	0.00986746	0.004900169	0.07972486	0.0004781405	0.009420331	0.03955279	0.07961606	0.02844246	0.02429416	0.009952752	0.03739641	0.0516682	0.0342059	0.0034583	0.1146927	0.08892252	0.009610211	0.0490961	0.02570907	0.01951599	0.07359202	0.007012957	0.1274986	0.05041239	0.1069275	0.02450795	0.002071358	0.07935909	0.03950726	0.1428154	0.08721015	0.07164055	0.05537741	0.005835194	0.01591566	0.001483955	0.01879963	0.01743341	0.05558837	0.04694705	0.08684042	0.008369619	0.1308478	0.00158215	0.03168774	0.03321021	0.01783214	0.1459404	0.05112068	0.05552523	0.0005547415	0.02125003	0.0001787783	0.01469327	0.01369747	0.02097014	0.1060237	0.007334144	0.02228886	0.05915436	0.004047781	0.01040593	0.0181422	0.004109736
