iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.08724777	0.06046996	0.02185989	0.004300747	0.2468364	0.004566917	0.1069645	0.03193004	0.1222161	0.05499727	0.02916092	0.052363	0.09666764	0.1109514	0.09756815	0.07827856	0.109036	0.05663423	0.02098893	0.04190174	0.002779635	0.1364618	0.01326869	0.01321228	0.1317081	0.02049232	0.01472961	0.05432739	0.09659006	0.1665159	0.05441237	0.0860575	0.1424713	0.00855721	0.2364811	0.00709993	0.08442143	0.01906401	0.0460037	0.02080089	0.1294776	0.01675929	0.02273108	0.006038152	0.06722118	0.04235096	0.1120506	0.1365967	0.01674636	0.004153133	0.1229734	0.04927901	0.0610332	0.1082411	0.1931141	0.03939517	0.004197127	0.1109796	0.006051226	0.004142899	0.05141099	0.1988157	0.01616819	0.02564631	0.1285094	0.006994627	0.0052461	0.06836218	0.04140009	0.02577991	0.04758316	0.1054378	0.01826941	0.0378517	0.05032926	0.06629764	0.01014804	0.05297566	0.06974564	0.09853618	0.06724388	0.01559635	0.004561653	0.06900149	0.002077697	0.06506198	0.07227697	0.01044497	0.002790732	0.04567713	0.005302693	0.04936238	0.06744342	0.008492603	0.0626076	0.03535183	0.07363893	0.05251982	0.0370262	0.06005583
200	0.009501644	0.02242601	0.04074965	0.07145342	0.02303113	0.04175649	0.1260446	0.02709188	0.009671991	0.03202204	0.03034616	0.003345777	0.04580406	0.06370172	0.01789125	0.007398794	0.01531909	0.1464695	0.07802496	0.1164942	0.03973908	0.01638738	0.08901823	0.151156	0.03037303	0.04938283	0.09787248	0.0001227303	0.1001453	0.03635848	0.04998121	0.06149629	0.03860804	0.008443829	0.06292199	0.01753891	0.1432034	0.05050382	0.006811536	0.0155243	0.06893925	0.02381065	0.0001782644	0.04795597	0.09086408	0.02858417	0.1008111	0.06269604	0.0004933959	0.02366774	0.02534226	0.01218432	0.01421227	0.06017667	0.00749632	0.02062803	0.06821502	0.0360293	0.09250643	0.04433967	0.0588919	0.1655214	0.0286285	0.002472562	0.05315238	0.006479675	0.04099601	0.01788118	0.04518728	0.06036153	0.07677799	0.0873956	0.009791525	0.08008528	0.0335404	0.0639775	0.0003149034	0.1262866	0.01913903	0.02122857	0.02270778	0.04781452	0.07881747	0.07816597	0.03024621	0.02981316	0.006836244	0.009583513	0.001163581	0.09962152	0.0780741	0.1036484	0.01373807	0.1142105	0.1283661	0.003427161	0.1406499	0.0912891	0.09700716	0.05365853
300	0.01151388	0.01234772	0.06772045	0.007605709	0.06929232	0.07905784	0.03355772	0.03581675	0.05803301	0.01449245	0.1444616	0.009586145	0.005734976	0.05676268	0.2752931	0.02664497	0.03049598	0.09757468	0.02521254	0.01412018	0.02721213	0.0865156	0.08178946	0.00970765	0.01539549	0.06058805	0.1102152	0.01623077	0.05958783	0.03738189	0.03844727	0.03359922	0.02205148	0.1046384	0.1554498	0.02574036	0.07464149	0.01255507	0.2147455	0.01373164	0.04721503	0.002935508	0.1091884	0.006375103	0.08991317	0.1102187	0.03869514	0.09296874	0.04258147	0.1491457	0.02724083	0.01845924	0.0514307	0.2189274	0.02753531	0.10018	0.01085272	0.04256045	0.06741053	0.0168547	0.1174537	0.1209703	0.02304489	0.02572253	0.01283392	0.008341422	0.003849741	0.0379231	0.1133149	0.006128718	0.03401177	0.019929	0.003884045	0.076002	0.07205668	0.05354883	0.04556586	0.1757551	0.03406956	0.1577531	0.06419474	0.01304494	0.003391999	0.01829377	0.01594485	0.006731741	0.07079309	0.02596822	0.03377248	0.2059548	0.0488244	0.02656792	0.03643982	0.0944455	0.1783721	0.002838287	0.01993248	0.07645732	0.1220317	0.002599283
400	0.0002809385	0.01017719	0.004079641	0.06963723	0.0358714	0.005790503	0.1171076	0.09870231	0.02659039	0.01835372	0.08690199	0.1287371	0.003435823	0.01010511	0.09338548	0.07640482	0.09169465	0.09700806	0.003198571	0.008235093	0.006536817	0.09552882	0.03813203	0.002265339	0.08842835	0.03639623	0.003695319	0.00132866	0.01580436	0.06337354	0.01344035	0.1470374	0.0905241	0.01345603	0.2421992	0.02639068	0.07428976	0.01544518	0.02448645	0.0009744677	0.02889396	0.03397967	0.03047778	0.02302274	0.03936316	0.005893476	0.0470596	0.1139972	0.01669126	0.03025575	0.05886531	0.03031533	0.01981528	0.1211491	0.03348748	0.03840173	0.0009623985	0.08704961	0.06909837	0.03913667	0.1252	0.1208059	0.1360645	0.07059946	0.03816589	0.05516084	0.03226941	0.01932983	0.047755	0.05752645	0.008237885	0.05033602	0.02312749	0.04414967	0.06172469	0.01091433	0.04389495	0.06486158	0.0002655777	0.02588891	0.02713784	0.003555765	0.04887273	0.07272072	0.1010353	0.007188806	0.04110855	0.06661522	0.003445261	0.03674254	0.0180164	0.1275658	0.2265835	0.01903837	0.08001433	0.06532798	0.1418054	0.0913236	0.05960494	0.002150728
500	0.05193113	0.005071441	1.722867e-05	0.009638104	0.02100776	0.03298909	0.009607006	0.05414661	0.04971055	0.02321248	0.03188889	0.06385385	0.03992143	0.03335872	0.04061573	0.06453127	0.0142821	0.1360854	0.02497975	0.008963422	0.009776145	0.02058194	0.05248151	0.1140475	0.004407268	0.03888165	0.09372046	0.003230661	0.008691432	0.03462027	0.03018595	0.1592249	0.05259429	0.1208463	0.05257953	0.09020319	0.01480944	0.0278208	0.06930834	0.1290511	0.05124336	0.05066323	0.07015467	0.002231539	0.1150543	0.01496431	0.01818845	0.05460344	0.08466659	0.02411537	0.04674385	0.04307453	0.01338882	0.05473026	0.07634566	0.007369832	0.03165679	0.02066608	0.07942516	0.006874322	0.1882617	0.1197665	0.06812766	0.03193847	0.03562459	0.05268424	0.0206573	0.07077766	0.07628547	0.03803294	0.1139609	0.03688554	0.02607191	0.008873236	0.0776222	0.01614777	0.0006172998	0.05775934	0.01068335	0.07850805	0.08908882	0.02172593	0.002431531	0.006701146	0.06651629	0.01147394	0.01911675	0.01045443	0.02339662	0.04597201	0.06166699	0.00186566	0.03470994	0.008620934	0.1048977	0.01424189	0.02910473	0.06641186	0.164608	0.002176471
600	0.05533325	0.01997095	0.01304299	0.07860285	0.05152913	0.007436085	0.1588319	0.2115207	0.01548184	0.07911839	0.03582506	0.03262308	0.01039151	0.1356931	0.0559791	0.05938188	0.03553071	0.002809805	0.004081698	0.1236888	0.05384446	0.03814202	0.008939512	0.05337945	0.003731713	0.07050844	0.00106196	0.07224979	0.0872439	0.2453875	0.00239354	0.05485692	0.04356388	0.008935896	0.01336631	0.05154896	0.08900613	0.02098492	0.04285132	0.01167631	0.06730957	0.05044751	0.04106139	0.1150065	0.07779972	0.05772344	0.0448011	0.1643207	0.002535675	0.05873089	0.07603717	0.09695278	0.001654935	0.03615545	0.02905406	0.02218018	0.03818718	0.003925834	0.02237116	0.1813827	0.1994953	0.1099279	0.005015178	0.04073949	0.1460593	0.01268856	0.09116627	0.1273527	0.04988774	0.002640428	0.03436305	0.06818393	0.0276495	0.08582586	0.02458901	0.0006331389	0.01681115	0.06249303	0.0006510987	0.02800163	0.01827887	0.1032647	0.03088282	0.0105541	0.1078181	0.03041042	0.006569685	0.1145852	0.001288388	0.03511854	0.01893275	0.07946652	0.04571238	0.004787614	0.2711261	0.001237236	0.002254495	0.08094637	0.06060233	0.01306121
700	0.07783966	0.006507437	0.07737673	0.1278332	0.202821	0.05562418	0.01040234	0.01777778	0.0239154	0.0764933	0.0232662	0.0645258	0.01510646	0.07022409	0.0462414	0.1764166	0.02198772	0.002774231	0.02851745	0.01856987	0.04376445	0.01614526	0.008612216	0.01764384	0.0608714	0.01894903	0.0001396388	0.03757289	0.02743942	0.02090746	0.02460241	0.1224208	0.01537996	0.01004749	0.05391668	0.03057523	0.1346733	0.02564869	0.1772781	0.03438514	0.06769275	0.01337666	0.0658215	0.01144621	0.06014718	0.011508	0.1204325	0.1104957	0.05914503	0.09205643	0.0971042	0.02322202	0.008975654	0.01361856	0.06656519	0.1032985	0.002528037	0.0287356	0.08826532	0.02786334	0.1698312	0.2190006	0.0008145987	0.05661082	0.02230746	0.1042076	0.01313172	0.05673062	0.03914435	0.1193261	0.04001529	0.08975466	0.02394848	0.01413056	0.03278481	0.05102983	0.06805552	0.04744763	0.0498291	0.003733039	0.112819	0.09134149	0.006566399	0.02443088	0.01911286	0.009742326	0.009413241	0.0004776496	0.02935274	0.0191076	0.02412959	0.1135304	0.06464895	0.004415117	0.2730922	0.00852772	0.03408435	0.161538	0.1243268	0.006777023
800	0.03577621	0.04543171	0.1481194	0.004909667	0.0201188	0.04904476	0.05175299	0.02838352	0.04646435	0.08471374	0.03735226	0.02909363	0.001302211	0.002120395	0.04338684	0.03236251	0.01858887	0.1226851	0.004738759	0.02528992	0.01372905	0.03714275	0.07394358	0.02235836	0.03586273	0.1382151	0.08673639	0.002596183	0.2062532	0.08048655	0.03576617	0.2287595	0.01589658	0.1173135	0.08150148	0.002819082	0.1375333	0.03143186	0.02575962	0.005121983	0.02356015	0.00640277	0.01867137	0.002649168	0.02063383	0.00468881	0.09975904	0.09382158	0.1242747	0.05401671	0.05885746	0.0489711	0.003057956	0.1593285	0.03290273	0.01599024	0.004776681	0.1074451	0.02324532	0.01377142	0.1085461	0.08124685	0.002865355	0.04825784	0.001315902	0.1558741	0.1372634	0.002121515	0.02836781	0.1125318	0.003075951	0.09975664	0.03568327	0.04113505	0.00118216	0.04665279	0.1218994	0.005500065	0.004523266	0.07319913	0.094905	0.007381523	0.04227436	0.1262762	0.004014203	0.009883934	0.003633932	0.01492803	0.02038855	0.02082631	0.03685015	0.04937077	0.008835264	0.024918	0.06774959	0.03285082	0.07596229	0.08931107	0.1156563	0.09474755
900	0.01074512	0.1085894	0.001009654	0.1366084	0.1633755	0.02697798	0.124119	0.05371208	0.02622937	0.02558992	0.04842331	7.566768e-05	0.02628685	0.02942836	0.08181623	0.03554009	0.04665598	0.05339959	0.01765979	0.01892819	0.02768611	0.07049667	0.05926891	0.03060059	0.02131569	0.01450826	0.08544315	0.00458006	0.1622045	0.04889756	0.03322241	0.2672792	0.01062293	0.003756043	0.02009137	0.01795114	0.06837537	0.004759078	0.09978759	0.003820112	0.07008233	0.05817154	0.002885406	0.0262189	0.1201271	0.03150277	0.09467117	0.05481422	0.09452383	0.01534919	0.1447466	0.02769551	0.01171095	0.02191552	0.01097306	0.002602005	0.0323381	0.04231501	0.003595631	0.007202616	0.08302627	0.05529027	0.03488073	0.05704987	0.2153261	0.05100061	0.008583222	0.1026868	0.07482073	0.05096194	0.01704019	0.1929574	0.01222389	0.03757424	0.110912	0.01407751	0.01368339	0.06383101	0.05407936	0.02372802	0.06625314	0.01047521	0.001867344	0.119863	0.06196838	0.01414069	0.005064629	0.02342459	0.01445195	0.08657047	0.009292827	0.0723441	0.005199643	0.02264222	0.06659291	0.01669425	0.1986559	0.2767017	0.02665526	0.001548794
1000	0.1026535	0.02074416	0.01552194	0.1554246	0.03672309	0.005924732	0.03950582	0.04488504	0.0248766	0.02669265	0.07037027	0.06979174	0.05090174	0.009906035	0.0008518482	0.1352387	0.01380221	0.05294025	0.04980144	0.06302657	0.004427148	0.0923089	0.07304228	0.05789528	0.02063064	0.01229938	0.02315825	0.06661318	0.09000696	0.01547307	0.07465605	0.09457756	0.02014321	0.05267211	0.06754103	0.01816687	0.05966254	0.001683401	0.0761258	0.07648242	0.1329112	0.009403631	0.03543612	0.02244387	0.043352	0.1008641	0.3003614	0.04553701	0.08757179	0.1411565	0.1533143	0.03178482	0.03598427	0.06105177	0.0324519	0.001605053	0.007266899	0.08331745	0.03669154	0.05945548	0.1799245	0.0598222	0.05781474	0.184982	0.05440273	0.1275076	0.02762736	0.04439431	0.005650628	0.0008527206	0.01941507	0.06280433	0.0416254	0.1062787	0.09305848	0.1536587	0.07975769	0.09285658	0.001702132	0.06708629	0.1215231	0.03021428	0.02884677	0.0271504	0.04350619	0.03193916	0.02831418	0.02345725	0.06214191	0.04208408	0.1459568	0.1569103	0.03822732	0.00512795	0.03927099	0.03214349	0.1284389	0.2089549	0.2174347	0.07740874
