iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.0393353	0.03559476	0.003618822	0.01003735	0.01331332	0.01626655	0.004716448	0.01489575	0.02958796	0.03332496	0.002835318	0.03701906	0.006066205	0.09331296	0.01658785	0.03701145	0.002456335	0.007257077	0.04810588	0.01754967	0.002661986	0.02968875	0.03766793	0.04846288	0.01835429	0.02976881	0.04767613	0.04427949	0.002728913	0.01081896	0.02239321	0.004797222	0.03807234	0.01225219	0.0055667	0.01901597	0.005582842	0.1060518	0.0165177	2.450199e-05	0.01187132	0.0354033	0.01586961	0.04200489	0.01373204	0.007656727	0.03729036	0.004444684	0.02360842	0.03425811	0.01897225	0.01151154	0.01332263	0.002252029	0.017274	0.004509881	0.0022931	0.0149209	0.03307922	0.02888037	0.0005923994	9.256391e-06	0.01829433	0.04970235	0.005784255	0.004509509	0.02197421	0.0009028266	0.01942436	0.01071909	0.1049336	0.06091914	0.006326606	0.007282756	0.00957788	0.005004131	2.689809e-06	0.02225708	0.02266935	0.0232179	0.009594121	0.008451671	0.06509227	0.01085049	0.02196141	0.02090793	0.03138914	0.002174081	0.06351856	0.01895396	0.0348315	0.024247	0.04433923	0.03486701	0.0169727	0.04350443	0.03094957	0.02008574	0.0253267	0.0326392
200	0.03883719	0.01387782	0.004648257	0.02225768	0.003375969	0.01832686	0.04243004	0.01941221	0.000712578	0.04888088	0.004205655	0.03646126	0.003988505	0.0744949	0.003461778	0.04388956	0.001712146	0.01279548	0.02613045	0.01102424	0.0187436	0.01062996	0.02998257	0.1242674	0.0926058	0.05338688	0.008942975	0.02091857	0.003858477	0.001589272	0.0007624191	0.03188856	0.008569313	0.03886454	0.01581512	0.0171199	0.008933362	0.006331142	0.01891948	0.005329954	0.01735762	0.00935693	0.0293363	0.03145958	0.0002172707	0.009011237	0.05060177	0.006045763	0.01143268	0.0195989	0.01474697	0.002990135	0.03376594	0.02460725	0.003679885	0.009623881	0.00203537	0.0306903	0.04599945	0.0399496	0.02907564	0.003278187	0.01269697	0.03629892	0.01445402	0.001197193	0.01966702	0.008135291	0.003174896	0.002554599	0.07587907	0.02644078	0.02603204	0.009764325	0.009579806	0.01141069	0.03421734	0.01257803	0.01711423	0.02331512	0.01182173	0.003947565	0.03216989	0.01296811	0.0308437	0.004777598	0.007836871	0.0336069	0.03899622	0.06395942	0.03479593	0.01955959	0.01486489	0.006819075	0.06100424	0.01053197	0.02845448	0.02430169	0.008030591	0.02797458
300	0.02892783	0.02354791	0.002807179	0.02495505	0.004952251	0.009451809	0.04960478	0.04110489	0.03053694	0.03108049	0.01291113	0.02609265	0.04622331	0.0816373	0.0007344237	0.007511665	0.02694534	0.00175595	0.04421706	0.02715874	0.01626632	0.02371311	0.02843583	0.07718297	0.02641765	0.05905851	0.00124905	0.0289103	0.01479919	0.00350874	0.004808875	0.06622091	0.009950519	0.04415661	0.00146376	0.0002871349	0.002320344	0.01440734	0.002626677	0.00514201	0.002536345	0.03024837	0.02397914	0.03347723	0.0002731321	0.02353091	0.01902849	0.005025846	0.0002390657	0.02177685	0.001223271	0.006662242	0.006886564	0.01681109	0.03579061	0.02385467	0.01272192	0.001508608	0.01234506	0.03594168	0.02703752	0.02639007	0.02777311	0.01962903	0.006081214	0.01222254	0.003349269	0.001529985	0.04119785	0.022966	0.05442519	0.009220131	0.005424959	0.01554474	0.02648942	0.01192306	0.003786974	0.01529684	0.004610168	0.01617085	0.01873094	0.01027772	0.02598154	0.001354196	0.02636092	0.0234685	0.005576677	0.004635819	0.01688266	0.05920028	0.01426061	0.0009314098	0.01620167	0.003623053	0.0600941	0.002663832	0.02464585	0.01795938	0.01089522	0.01089241
400	0.02797341	0.001033053	0.01576843	0.06598358	0.0374592	0.1079077	0.004292294	0.01553875	0.02982295	0.03518454	0.02087781	0.07408327	0.0002162221	0.08299375	0.002870339	0.01550273	0.001035845	0.006329769	0.04854825	0.001791085	0.005404576	0.01575392	0.02131537	0.02964975	0.04003134	0.03986611	0.002189065	0.02407901	0.006024356	0.0009915548	0.007894622	0.02615519	0.00100727	0.01506336	0.03652995	0.01557457	0.0238865	0.02482951	0.01600253	0.0001029427	0.005332807	0.01597541	0.02357431	0.0518654	0.01490388	0.02820352	0.05770759	0.0007648537	0.0416332	0.05262331	0.001442588	0.0126756	0.02770645	0.02466575	0.02060393	0.01849703	0.02983859	0.005992227	0.01942063	0.03947139	0.03772397	0.001583103	0.07489472	0.01143305	0.02157085	0.002236552	0.04768274	0.01087401	0.006242478	0.002058273	0.03189823	0.02449334	0.02044942	0.002998734	0.04457354	0.04052959	0.0001233117	0.01991994	0.02094964	0.0239372	0.02328873	0.02877041	0.04156239	0.002141765	0.05974947	0.02774263	0.0198132	0.01764376	0.0214926	0.01927929	0.01804892	0.02918961	0.01339835	0.009748258	0.0417117	0.0003582232	0.02847757	0.06874371	0.01673583	0.02499915
500	0.03003433	0.01836467	0.04322796	0.02049838	0.02415719	0.01495274	0.02006412	0.06482184	0.02595947	0.04646946	0.01225447	0.01630887	0.03124415	0.07617623	0.0002367785	0.08699272	0.0007306858	0.01300516	0.08234017	0.03797591	0.02144974	0.004983315	0.02514151	0.1592096	0.05756791	0.0271517	0.01411826	0.04658354	0.006850039	0.006667794	0.01238109	0.02552659	0.001236103	0.03700398	0.02761648	0.01338967	0.01179025	0.01523585	0.02688023	0.0002877093	0.08529425	0.02308121	0.009110214	0.05800161	0.009102657	0.002574157	0.04289412	0.003264149	0.02758676	0.01762028	0.004632871	0.001125153	0.0002124603	0.00249847	0.01258262	0.03015174	0.008232246	0.01167008	0.0357357	0.02278444	0.02363516	0.03455441	0.009835933	0.05260467	0.02427262	0.03021892	0.0450679	0.008398608	0.05626757	0.006454605	0.05333706	0.07556023	0.00106415	0.003182321	0.02554154	0.007969934	0.01990481	0.01028701	0.003133809	0.0371576	0.02523556	0.0158308	0.01696724	0.006044965	0.06076232	0.01628555	0.03249696	0.001382825	0.04035003	0.01205778	0.02093543	0.01095	0.01511313	0.01315683	0.008316422	0.004394613	0.04218122	0.0190152	0.002097722	0.0604041
600	0.02570691	2.268283e-05	0.01768517	0.0593562	0.01401711	0.025096	0.05094383	0.04872663	0.02040442	0.05481221	0.01340678	0.0044096	0.04993822	0.0582923	0.01359164	0.05768666	0.01018973	0.000244574	0.0261767	0.02866232	0.04215071	0.0255667	0.01641782	0.08936697	0.04159015	0.06936472	0.01324656	0.01902514	0.01344837	0.0005207091	0.001875383	0.02241587	0.06853098	0.07711496	0.0005611156	0.000541755	0.009795563	0.03497849	0.0185384	0.004669313	0.06134749	0.02892283	0.01435582	0.04869294	0.01125855	0.01077949	0.0281107	0.0009941628	0.04381904	0.0454381	0.02132994	0.006218803	0.0814754	0.01939367	0.03023858	0.02353837	0.0538036	0.01338976	0.01074992	0.01220345	0.03420658	0.0057323	0.02412167	0.05570788	0.002312676	0.004720539	0.03292992	0.02017796	0.0114909	0.01161486	0.08842186	0.03794929	0.03074859	0.03793333	0.009530185	0.03852383	0.005527525	0.02134471	0.005496873	0.016928	0.04944763	0.01189943	0.0600812	0.000111037	0.04241975	0.00531215	0.0239681	0.01279182	0.08202805	0.01703516	0.01051912	0.04156644	0.05429031	0.01037027	0.03197853	0.03454421	0.006313152	0.004113674	0.02694041	0.05963193
700	0.04085641	0.01923168	0.009218105	0.028071	0.001373601	0.03368664	0.01784088	0.04490706	0.01510061	0.002897581	0.02066085	0.01895465	0.02979127	0.0512612	0.00252624	0.02474644	0.01609342	0.01426191	0.03539086	0.02284518	0.006693223	0.01250103	0.04740311	0.07752983	0.04587298	0.05987231	0.006665574	0.01608125	0.01759309	0.0380632	0.003777963	0.01576488	0.02839288	0.02392298	0.004331438	0.04059651	0.003177719	0.01564237	0.01593694	0.009346601	0.04828966	0.01547042	0.009366067	0.04450051	0.01784297	0.009424624	0.0566881	0.007628452	0.005085216	0.02172801	0.01470802	0.0345164	0.003485132	0.008497081	0.01103839	0.03337213	0.01549783	0.005911436	0.03229064	0.01892843	0.02124875	0.002970903	0.07532041	0.01836203	0.003577585	0.002442872	0.04689001	0.0002871342	0.005860876	0.007898695	0.06529796	0.004987817	0.004344111	0.00890112	0.01978397	0.04525273	0.008752084	0.03743036	0.0005832732	0.01692205	0.04336069	0.03041094	0.07116325	0.0333917	0.0570587	0.01192956	0.007726283	0.03109245	0.03180907	0.05652134	0.01797942	0.01446324	0.03401454	0.0197476	0.009368486	0.0239859	0.009105694	0.009544109	0.008995489	0.01100117
800	0.02572135	0.00191906	0.02323893	0.03765378	0.01147929	0.0349561	0.02443559	0.01490273	0.02971001	0.03414409	0.003776556	0.01323081	0.02016462	0.06839976	0.0009884084	0.04182654	0.01642927	0.009171809	0.01474062	0.04045057	0.05617494	0.03914366	0.004027161	0.03842822	0.01934114	0.03680476	0.01682578	0.04837417	0.02485018	0.003869175	0.02491665	0.05405237	0.03165246	0.03077637	0.01262675	0.01471308	0.012959	0.004997671	0.0411972	0.01165748	0.02414386	0.004532846	0.0246141	0.0329279	0.01825672	0.001646162	0.06256553	5.373645e-05	0.005429393	0.02207738	0.06023094	0.0004430511	0.01290399	0.004361697	0.03387861	0.005552922	0.01948311	0.02108665	0.02124681	0.0741336	0.03595342	0.00579171	0.009085469	0.04615406	0.03108431	0.02232063	0.03270381	0.001762779	0.008622809	0.005727173	0.03543462	0.03673138	0.003161941	0.008267272	0.008544593	0.007702467	0.00865116	0.03231833	0.05988335	0.003793631	0.007252396	0.0490188	0.04143999	0.02911053	0.02753636	0.02304865	0.03189636	0.004050959	0.03132331	0.01508252	0.01778546	0.0024965	0.02138144	0.03667265	0.02041249	0.02093022	0.01878201	0.02089128	0.01241641	0.02235435
900	0.03671632	0.009084589	0.009877226	0.0317333	0.0180612	0.06611778	0.03811985	0.008886	0.001478654	0.03043849	0.0103466	0.0437328	0.02119243	0.04775397	0.005213011	0.06402233	0.03226084	0.0007594723	0.01727746	0.00684793	0.01963894	0.01517928	0.006727394	0.07747891	0.04243823	0.03335879	0.005120387	0.01294029	0.004212184	0.004967559	0.007553667	0.08740492	0.0214794	0.0341061	0.004077798	0.001629507	0.01254024	0.03889745	0.00781403	0.009724336	0.05112684	0.02497038	0.01328139	0.03246143	0.02877599	0.005625154	0.007131454	0.004092596	0.01244939	0.03046315	0.004469562	0.004616533	0.0260147	0.007915152	0.00824126	0.03801562	0.01892725	0.04783231	0.05680601	0.006481446	0.002004027	0.009199757	0.002553152	0.01496571	0.02887844	0.008593648	0.02393887	0.01951684	0.01678318	0.0009934001	0.04122204	0.01780693	0.01095351	0.05467519	0.0301342	0.03204877	0.03339368	0.06243773	0.001182276	0.004132278	0.01783371	0.02730556	0.03303638	0.01056796	0.01068242	0.02807715	0.02532148	0.01328962	0.01979513	0.003218847	0.003013867	0.01491998	0.06243017	0.006456224	0.01310831	0.03088236	0.01533423	0.02777488	0.002985812	0.024581
1000	0.03467807	0.03811499	0.0118379	0.03677145	0.0200417	0.04803869	0.003262407	0.02395706	0.01104108	0.04289805	0.002321875	0.02952955	0.002080956	0.0854113	0.01020531	0.02205111	0.0003666551	0.003372211	0.02942953	0.007269336	0.009134967	0.01805818	0.009499979	0.05180791	0.06379763	0.1094644	0.00622698	0.01189419	0.0173037	0.02545352	0.0103537	0.05739663	0.01791228	0.01123319	0.009077458	0.03420136	0.02110302	0.04549321	0.01967028	0.004746256	0.01750792	0.01195682	0.008255257	0.02152673	0.02405731	0.005165483	0.046047	0.006911629	0.004312919	0.01511468	0.01663026	0.02169471	0.008054834	0.008979117	0.02417967	0.03605482	0.010395	0.02086507	0.06569664	0.0228702	0.04011802	0.01462193	0.007951648	0.03732731	0.00307579	0.0005708277	0.04376005	0.03321082	0.05129669	0.01407518	0.02746323	0.0290698	0.05348033	0.001963149	0.01408574	0.01255693	0.0006730171	0.03599262	0.001672249	0.01071723	0.05062292	0.01467027	0.01512803	0.006630839	0.02282878	0.01933918	0.02730982	0.01172862	0.05795188	0.006949562	0.004077459	0.0108343	0.01388073	0.03256612	0.02506361	0.01284763	0.009603499	0.02438068	0.02597983	0.04827257
1100	0.0338077	0.01294934	0.01365003	0.01968099	0.007411643	0.05496612	0.02698819	0.03118077	0.02050892	0.01782274	0.004126968	0.05738883	0.01134051	0.03951002	0.0009992623	0.02176022	0.03098948	0.008267068	0.02206824	0.0138162	0.001563403	0.01900671	0.02989691	0.02311165	0.05911212	0.08780768	0.009685711	0.06724094	0.001195703	0.007786992	0.005522325	0.02098244	0.01948327	0.06015523	0.009686327	0.006457002	0.00334152	0.03130513	0.003743954	0.01970469	0.02221278	0.0008284842	0.004554615	0.0547106	0.01873237	0.0183593	0.04621149	0.01774145	0.01727408	0.02351116	0.02500086	0.006948307	0.01322814	0.01659381	0.001074655	0.004559569	0.01105461	0.01561306	0.006758872	0.04241427	0.002965342	0.001994571	0.02686308	0.01632743	0.0009408892	0.004942156	0.02552921	0.01882321	0.01479996	0.001462262	0.06312947	0.03472866	0.01433163	0.02890217	0.04917304	0.003756398	0.01692485	0.01659748	0.01592185	0.01553135	0.05052195	0.0249648	0.06324815	0.01149323	0.00700521	0.005097429	0.03823245	0.01399306	0.06009177	0.006564697	0.01826677	0.02055526	0.04819755	0.01217037	0.02954756	0.01237299	0.03336487	0.04527257	0.0225987	0.07523839
1200	0.01403822	0.01062179	0.02245335	0.0111995	0.01626175	0.06662847	0.04731	0.02690305	0.02956548	0.04365064	0.05252657	0.00624707	0.005941532	0.04894215	0.00980708	0.04655811	0.01385932	0.035331	0.06216734	0.007364537	0.02035113	0.003280409	0.005160651	0.03801708	0.01188865	0.01922838	0.001077092	0.01131788	0.04696663	0.009175884	0.004688551	0.03286029	0.06115648	0.05562028	0.02163612	0.03223605	0.004494065	0.04989644	0.008885043	0.008009022	0.007561412	0.04217286	0.008868552	0.05162555	0.003506411	0.01779568	0.01547369	0.004541144	0.009373876	0.02183527	0.01532582	0.009294303	0.03250057	0.006349288	0.01179785	0.009676982	0.009873702	0.005776747	0.00498558	0.0100159	0.04823648	0.007332803	0.003511697	0.01160617	0.01509468	0.01856917	0.02610771	0.01785253	0.01967345	0.0004359787	0.08800345	0.02627193	0.01743909	9.550324e-05	0.02713796	0.01459664	0.0005948723	0.002942323	0.01659008	0.03301406	0.02590011	0.01982278	0.0391985	0.007543748	0.01070961	0.03155231	0.01487285	0.02365554	0.04666242	0.0003886151	0.01702316	0.02997648	0.00871616	0.02856217	0.0621347	0.02268413	0.007035787	0.02601551	0.001459644	0.0622007
1300	0.01060861	0.03069161	0.01112976	0.03188353	0.01629114	0.02524831	0.01599694	0.04075665	0.001685497	0.005035455	0.0200848	0.06348853	0.02526274	0.04795701	0.009720146	0.06344463	0.002923873	0.01701206	0.01489615	0.0187971	0.02331224	0.01005547	0.0600529	0.05658335	0.03953385	0.01225771	0.03036721	0.006259275	0.0003783328	0.007027609	0.003309617	0.0330563	0.04214776	0.01818811	0.01041621	0.009729507	0.009399682	0.01892056	0.02944652	0.009359618	0.0008259464	0.06165692	0.006341916	0.03275746	0.0004533568	0.06933478	0.03659531	0.000684189	0.01290362	0.02969064	0.003463176	0.008902697	0.008995048	0.02610401	0.00668943	0.0006837107	0.00184836	0.01056519	0.04939832	0.05556238	0.01269519	0.00673434	0.01077345	0.02822119	0.01325505	0.005680449	0.06475318	0.0296291	0.008137208	0.003026047	0.0513431	0.0412593	0.02071917	0.009514818	0.006673796	0.01879128	0.01696675	0.01750348	0.01249809	0.04472997	0.01759188	0.01084802	0.02620791	0.0003510512	0.02462482	0.001588506	0.02592527	0.003682488	0.05240425	0.000259889	0.01254858	0.01720268	0.01421304	0.01158402	0.008818597	0.002234212	0.001588798	0.01088564	0.003636158	0.003173981
