iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.01127583	0.0826975	0.1676857	0.04404156	0.0810313	0.06369426	0.06804315	0.04827656	0.03545136	0.09311174	0.1331725	0.1507031	0.04398896	0.1338325	0.1711853	0.04064092	0.02476361	0.1242308	0.06682515	0.04187876	0.0841229	0.1251691	0.09632744	0.01218068	0.05057617	0.1340686	0.03619143	0.0132494	0.04248508	0.04717906	0.05432567	0.2084595	0.04327351	0.02160324	0.0328917	0.1668246	0.07409434	0.03927821	0.07740812	0.09439362	0.08088201	0.04150395	0.07327126	0.08490566	0.02166295	0.03128538	0.07508108	0.07326785	0.0730718	0.03280064	0.03218862	0.04276616	0.08319343	0.02008678	0.02822423	0.05377755	0.004286529	0.01887603	0.1331968	0.04744234	0.1506715	0.03636846	0.03611413	0.007655495	0.1197223	0.03448769	0.1030747	0.08443342	0.1020761	0.04157172	0.0344955	0.04536006	0.1113946	0.02853745	0.03930255	0.1060865	0.06668662	0.05913457	0.02772861	0.08914733	0.03890111	0.03373607	0.110066	0.09251711	0.03583501	0.07073269	0.1802278	0.1090032	0.1086771	0.08925024	0.02818527	0.0804779	0.1774706	0.09492813	0.08791209	0.01414811	0.08074096	0.03966555	0.1515788	0.06277569
200	0.02023383	0.05490231	0.1428456	0.008350305	0.07181638	0.07934974	0.07321274	0.03026326	0.04269081	0.1932455	0.1201931	0.1066362	0.02645224	0.0540926	0.1243152	0.03605782	0.02028607	0.0664386	0.02462645	0.01789266	0.0374574	0.1926242	0.08740791	0.04796288	0.09254771	0.1727338	0.01547638	0.0258305	0.01106805	0.03435008	0.04648209	0.186488	0.0918515	0.05089293	0.1060766	0.1263627	0.161292	0.006802762	0.1155214	0.0568024	0.1391795	0.06512422	0.0609791	0.2651543	0.07530934	0.02361489	0.07202833	0.05320572	0.1244665	0.0338122	0.07049897	0.1026751	0.02367313	0.03078944	0.06541366	0.05306409	0.04585394	0.1309736	0.1298753	0.1643352	0.1742165	0.07626594	0.05566266	0.02712803	0.02980536	0.04007855	0.05461251	0.0219485	0.07761155	0.05751356	0.09413187	0.02002835	0.04776423	0.0403521	0.05773589	0.07434218	0.02410394	0.1296991	0.08133144	0.1160273	0.03552341	0.003812457	0.1024198	0.1585702	0.03410581	0.04791158	0.07525452	0.1064584	0.0812191	0.01483394	0.03718873	0.08011635	0.2606134	0.02505819	0.01478778	0.02769272	0.1265927	0.06078505	0.1752333	0.01738353
300	0.03026793	0.1910053	0.220724	0.06163684	0.07581212	0.006694319	0.06616872	0.03994246	0.04262232	0.2050312	0.05161177	0.08404312	0.1023959	0.09243419	0.03644707	0.02843655	0.07239503	0.07281995	0.05616524	0.0321677	0.06973531	0.02850224	0.02925544	0.1087424	0.1387997	0.1660272	0.06862824	0.01933943	0.005310334	0.03880904	0.1149581	0.2110927	0.137092	0.01930207	0.1152005	0.1328853	0.05115477	0.04302678	0.1137535	0.08315902	0.06626456	0.09425424	0.01160469	0.0659636	0.04628311	0.04203055	0.07983278	0.07337213	0.08204827	0.06052033	0.08667482	0.06405024	0.03769563	0.04224931	0.03318711	0.05517624	0.01754997	0.02751299	0.08640056	0.1757778	0.1472241	0.1482772	0.05619699	0.04534194	0.007882419	0.1062683	0.1319246	0.04475878	0.05584998	0.09277278	0.02135256	0.027546	0.1342559	0.09511318	0.03638019	0.09592725	0.01704311	0.05072589	0.1658488	0.04724251	0.02387674	0.05861095	0.09425253	0.1575035	0.02481346	0.03720872	0.09698714	0.1191473	0.1649481	0.0418803	0.09527362	0.1900416	0.3071595	0.05664904	0.09928203	0.04414589	0.2120675	0.01057402	0.05614101	0.06414001
400	0.0258453	0.09182598	0.2126547	0.001334528	0.03821059	0.004721896	0.0664408	0.04453794	0.0965121	0.1763036	0.04705253	0.06927744	0.1382494	0.1588963	0.134314	0.01766242	0.04732099	0.00867314	0.08674972	0.0409701	0.04447243	0.03491342	0.09899616	0.02591362	0.05294099	0.1532506	0.02630347	0.009547142	0.02390893	0.02847874	0.1168764	0.2224167	0.1152433	0.1074901	0.09390515	0.1731578	0.1469961	0.01167896	0.08832612	0.02011406	0.1413293	0.03966931	0.08645546	0.08975926	0.06226911	0.06816468	0.2517859	0.04757371	0.05519877	0.12508	0.1673729	0.08657718	0.07201627	0.02491311	0.06600314	0.05371953	0.02434301	0.08254882	0.1096749	0.104609	0.1087935	0.2032637	0.0450864	0.02159434	0.09530472	0.1011642	0.04115576	0.1076134	0.1332995	0.03629396	0.0129934	0.01898392	0.05357111	0.04663112	0.0926293	0.04431943	0.02717507	0.06810398	0.07721307	0.03625972	0.01794866	0.052626	0.05982385	0.09629674	0.04439875	0.01380606	0.1730204	0.07677999	0.1319231	0.01925524	0.02129929	0.09559115	0.2096265	0.06336876	0.04203787	0.0501933	0.08614396	0.03800765	0.04226654	0.0272147
500	0.03415046	0.1009867	0.1806698	0.05533733	0.1593877	0.004310712	0.04588959	0.02982904	0.03739669	0.05458362	0.1114953	0.1886059	0.009914891	0.03757818	0.1097928	0.008159106	0.005396255	0.07628604	0.04711993	0.1624923	0.1168976	0.07438847	0.04099808	0.03255558	0.08817675	0.05884117	0.1195317	0.06622009	0.02422678	0.02580245	0.1280671	0.2082953	0.09906311	0.07262505	0.0102362	0.1162585	0.04212354	0.03713127	0.08076493	0.1250111	0.1229186	0.03820275	0.1076697	0.1413765	0.02652884	0.03944318	0.09984082	0.07083529	0.1218362	0.04656906	0.0520384	0.02011204	0.1326922	0.02029774	0.04636722	0.06010785	0.04243572	0.07006544	0.1883286	0.1295909	0.1022269	0.04056728	0.06095076	0.02943517	0.0372298	0.04620539	0.06979065	0.04903156	0.02619276	0.1019309	0.02380447	0.01028574	0.09208934	0.1322891	0.0846607	0.1092692	0.06032092	0.1469986	0.0241945	0.0547118	0.01543407	0.03203403	0.1322805	0.1637768	0.08760556	0.04723368	0.1570601	0.1796096	0.1679144	0.01595961	0.02231571	0.08713305	0.1355328	0.0622759	0.0538218	0.01982572	0.1448514	0.007309485	0.09353169	0.04818206
600	0.005376282	0.06772924	0.09899266	0.02481963	0.01831432	0.03576319	0.07509275	0.03288337	0.02742522	0.09842611	0.01863617	0.2238471	0.05953376	0.05823486	0.1509559	0.1172145	0.08991738	0.02512522	0.07065868	0.07774314	0.04989528	0.04325046	0.0562721	0.04007319	0.04211617	0.05570696	0.03267459	0.03629057	0.0180131	0.01398358	0.06775814	0.1870062	0.1180736	0.1566773	0.06848822	0.1225142	0.1295988	0.01431737	0.1886088	0.08344843	0.2051203	0.06380564	0.05223003	0.09113979	0.0317849	0.0851329	0.0744519	0.2154779	0.1412223	0.06864083	0.2097087	0.06988935	0.06829889	0.01026282	0.02688422	0.09686112	0.01180542	0.03052063	0.1606299	0.1142257	0.1567209	0.05240932	0.02710919	0.01398924	0.0463879	0.01330855	0.1535659	0.03064566	0.07752516	0.04475066	0.03800545	0.006889668	0.06162555	0.08294796	0.06753897	0.08790163	0.06757746	0.09878816	0.03067555	0.02338401	0.02077455	0.00297113	0.1087915	0.0585501	0.03190917	0.02924908	0.1159785	0.1453699	0.1082864	0.05518915	0.06736704	0.09074568	0.3457784	0.02324239	0.04872028	0.02256238	0.1364353	0.009207151	0.1490293	0.08238501
700	0.004803341	0.04670381	0.2237598	0.1020794	0.1082178	0.004856512	0.01945703	0.04631271	0.1172621	0.1209796	0.1028269	0.1185045	0.01332419	0.06314707	0.06311524	0.01721667	0.03381396	0.1282064	0.0333992	0.04381838	0.08561391	0.1354972	0.02166502	0.05323866	0.08750593	0.06204689	0.06904594	0.02600689	0.003886445	0.08893347	0.06143267	0.1716854	0.08727056	0.04913262	0.05966398	0.2327822	0.1248526	0.06241837	0.1424614	0.2091321	0.09274375	0.08343361	0.1193406	0.163332	0.05077143	0.02616637	0.1747585	0.04909815	0.08347466	0.05072308	0.115523	0.06873289	0.03000037	0.01403654	0.04557193	0.09148954	0.02078127	0.05643485	0.09436994	0.1594796	0.1169138	0.06166904	0.00475479	0.0142781	0.04241113	0.07290126	0.1069616	0.03399112	0.04616049	0.07394282	0.08347304	0.01308866	0.1148274	0.02226879	0.1208423	0.05580888	0.01087265	0.03409399	0.05541777	0.08192297	0.03217085	0.01640079	0.1342719	0.08017892	0.07554821	0.02863238	0.08818367	0.1431599	0.2775595	0.04608046	0.02976568	0.04784788	0.1307987	0.06740721	0.01110987	0.04367315	0.1057615	0.04273941	0.09669694	0.08719107
800	0.02658347	0.1404071	0.22322	0.03846247	0.03239315	0.03124718	0.1330935	0.09833459	0.04281076	0.1141995	0.04105586	0.1475425	0.04880796	0.05510648	0.1052128	0.06764572	0.01042999	0.05858864	0.04741729	0.01424947	0.07838788	0.06682034	0.06303531	0.1011795	0.05151126	0.06556701	0.05739014	0.1000317	0.002777246	0.08720283	0.1528277	0.2560974	0.05191611	0.06769412	0.01979792	0.1817851	0.08347843	0.04824017	0.1272818	0.129882	0.1528367	0.06900348	0.03408012	0.06409476	0.052976	0.0696126	0.1348667	0.06176349	0.05953278	0.04373582	0.1308229	0.04754171	0.05808477	0.0273844	0.03337313	0.07510591	0.008945388	0.07181612	0.07834547	0.1579073	0.1678416	0.09563599	0.02625302	0.03532843	0.01588833	0.04301156	0.06663478	0.01311364	0.05911835	0.01125632	0.02794201	0.00403937	0.1367897	0.0395022	0.04366472	0.1406449	0.0478089	0.04417674	0.07216076	0.05119236	0.04115426	0.05005139	0.06114025	0.1076193	0.08266464	0.0227894	0.06753169	0.09540345	0.09624961	0.04361614	0.1133004	0.1000148	0.2876386	0.0336031	0.07314695	0.04390601	0.1109512	0.03582717	0.08286236	0.03519735
900	0.01547765	0.07321053	0.1232758	0.03169939	0.06023139	0.0884344	0.01445396	0.01166201	0.03185783	0.1355788	0.1065462	0.1671617	0.009987415	0.06525698	0.08361422	0.05933315	0.01641775	0.09572206	0.02384379	0.006431572	0.04989383	0.02317572	0.01799207	0.09796736	0.07530913	0.1162007	0.1113626	0.05754732	0.02785904	0.09511276	0.05181043	0.1869593	0.06868706	0.07197694	0.06470642	0.2184692	0.09339002	0.03775973	0.07202295	0.0834686	0.1714523	0.05099961	0.08048562	0.09170694	0.03787819	0.03896902	0.157908	0.07371643	0.03298568	0.1066178	0.04439836	0.1124487	0.1147281	0.03470699	0.01819981	0.03993508	0.001504887	0.02352113	0.1268304	0.05800583	0.0961391	0.08143014	0.001428663	0.01465956	0.07720438	0.07609583	0.1360547	0.01651299	0.04380167	0.06716234	0.02720068	0.008112517	0.05511053	0.06009643	0.05445541	0.04794928	0.03361408	0.07425477	0.06396348	0.09457636	0.01886606	0.07094095	0.187318	0.1178052	0.07290923	0.17219	0.1799223	0.02521796	0.1441432	0.003654019	0.01647596	0.07315693	0.2002425	0.08785674	0.04034852	0.09007905	0.06696776	0.03273193	0.1615693	0.1526213
1000	0.007377827	0.1619544	0.1808387	0.0461689	0.07659681	0.07030607	0.01882521	0.007606119	0.05886486	0.09948822	0.06718593	0.03070427	0.05960513	0.03704149	0.1386064	0.04509348	0.01009573	0.03805167	0.05882529	0.0388917	0.0779069	0.08609132	0.03715033	0.06486237	0.04063932	0.09674596	0.02472675	0.1565829	0.0002560704	0.01037111	0.1050178	0.128345	0.09460868	0.006875448	0.04131094	0.2151228	0.07142826	0.08031035	0.1053094	0.1111762	0.1630603	0.1001593	0.03729389	0.06967531	0.04627123	0.1111859	0.07989301	0.07383275	0.1288489	0.0465582	0.07078389	0.03563879	0.09019378	0.01947342	0.07709282	0.05263951	0.04906928	0.04297305	0.1480018	0.1632948	0.1634268	0.09665044	0.005173743	0.01071663	0.06642129	0.0666354	0.05904493	0.03178632	0.06752153	0.07054519	0.01759556	0.03094098	0.1641444	0.08483936	0.1575377	0.07183897	0.06516007	0.02122451	0.04943986	0.112797	0.07589735	0.03305445	0.1259689	0.1344426	0.0722865	0.06312765	0.1367173	0.1423802	0.1995383	0.00871963	0.0617945	0.1187805	0.3148744	0.06482372	0.06900946	0.08572934	0.1220377	0.01045022	0.1527856	0.06589652
