iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.06858227	0.05645767	0.07348419	0.08848713	0.05407916	0.07381347	0.06126488	0.07634608	0.04491815	0.06795974	0.02573149	0.02956433	0.08089432	0.04160446	0.04697862	0.05817796	0.03048736	0.03710965	0.05436577	0.1062989	0.1056784	0.09511765	0.06989647	0.05731743	0.1279939	0.06204126	0.06815793	0.06404907	0.04092703	0.1128789	0.07173225	0.07452846	0.02799285	0.05702848	0.06429927	0.02741141	0.02435034	0.07326952	0.08475918	0.06536443	0.01797335	0.07521914	0.05156765	0.02094975	0.04359246	0.1012114	0.09725369	0.05851356	0.03062948	0.02847634	0.03219832	0.0193364	0.0875363	0.07803477	0.05327942	0.04044558	0.05565541	0.0758684	0.04524901	0.03450328	0.0393469	0.03300198	0.1030942	0.03830218	0.09146297	0.05601113	0.09041041	0.04404661	0.08070752	0.06113873	0.07173439	0.02661716	0.02497646	0.05967824	0.07620315	0.07756926	0.02272017	0.02917058	0.04700867	0.01576264	0.01158808	0.04687515	0.07105304	0.05649036	0.07949682	0.05388055	0.04642821	0.07875639	0.03220621	0.05008935	0.05924664	0.02683773	0.01362092	0.04207646	0.0586499	0.08027449	0.05129758	0.09986816	0.0697597	0.04042232
200	0.04053285	0.03009001	0.05380904	0.1527002	0.04458708	0.05117764	0.07311265	0.0368787	0.07177537	0.06353182	0.006024344	0.02781812	0.07724125	0.02624277	0.02746801	0.05956418	0.03999364	0.02576422	0.0488422	0.054621	0.03441518	0.07358812	0.1268589	0.0564984	0.1603443	0.1234472	0.06836036	0.04952358	0.03730608	0.04901818	0.06355503	0.1115096	0.02079765	0.01735547	0.07732208	0.03195582	0.07336303	0.08271044	0.1061827	0.06974777	0.03913855	0.04832641	0.04991807	0.01489977	0.08010789	0.03473423	0.08299574	0.06982157	0.03512783	0.03658242	0.07060644	0.03707268	0.1024369	0.09205517	0.05543323	0.02521853	0.06538522	0.1448591	0.0521978	0.03613421	0.07625625	0.07987653	0.05959366	0.07369402	0.05066108	0.01250272	0.04293681	0.04009393	0.07273926	0.05566152	0.04211942	0.09818049	0.03588223	0.01814545	0.09827386	0.05636547	0.0508947	0.02841662	0.04498036	0.04432989	0.0130852	0.03493124	0.03575197	0.06444419	0.08322001	0.09287818	0.05798064	0.1377409	0.02934529	0.0308703	0.08039304	0.03362474	0.04081484	0.02490473	0.04723189	0.1081145	0.01900617	0.04372112	0.04116895	0.0301481
300	0.1003089	0.07811612	0.08839026	0.08591984	0.05216681	0.06353854	0.04426205	0.03429687	0.05126027	0.05508479	0.01826536	0.05149548	0.08193817	0.04582673	0.03623449	0.05187767	0.03146781	0.08518003	0.07358584	0.06048467	0.03519571	0.07503571	0.1084021	0.13255	0.0937667	0.04917053	0.04631386	0.04789204	0.02898777	0.07323364	0.0512979	0.1738138	0.06850892	0.02184117	0.09105537	0.03906344	0.03912952	0.05146516	0.06046154	0.06442162	0.0609467	0.05629235	0.0507405	0.02378681	0.03584426	0.08027958	0.1057197	0.07205048	0.0279	0.09471394	0.1016513	0.0341704	0.1130447	0.05839244	0.02924909	0.07688764	0.06228687	0.07932325	0.03878192	0.0321071	0.05925341	0.074095	0.04850304	0.03176495	0.09645119	0.01522405	0.07987488	0.03991702	0.09581925	0.1167635	0.04180971	0.03531726	0.02099633	0.0416311	0.1015001	0.06225958	0.01267098	0.05246902	0.05862352	0.02623812	0.006896729	0.05866779	0.05916847	0.09988662	0.07753818	0.1049717	0.02131595	0.08330462	0.0469631	0.02746681	0.09449227	0.03616274	0.0429153	0.01397562	0.07151506	0.103195	0.03896769	0.04991936	0.06801644	0.06305453
400	0.03220441	0.09589481	0.04463546	0.1125358	0.04044876	0.02479958	0.03967717	0.04454753	0.06277815	0.07533323	0.02432526	0.06313071	0.0856193	0.03646094	0.04160919	0.07856635	0.02772234	0.04625601	0.03159167	0.07192651	0.04101349	0.09528469	0.02209569	0.0236788	0.09035634	0.0408205	0.04339776	0.03688922	0.06733867	0.05918489	0.05031817	0.129725	0.04337538	0.03046753	0.04833992	0.05874425	0.04268962	0.1000442	0.03077343	0.06163849	0.08025628	0.07954266	0.1120526	0.03581469	0.05808291	0.06311965	0.06070507	0.07513585	0.03740606	0.05525964	0.05847977	0.05003141	0.07539403	0.05044904	0.07012071	0.02941892	0.08320797	0.06119124	0.0306972	0.005310988	0.03398923	0.03937442	0.04677807	0.03949413	0.07374685	0.04387638	0.04297738	0.053862	0.06016506	0.06640395	0.02034446	0.04709607	0.05653706	0.07001186	0.1237241	0.07339345	0.004936168	0.01034299	0.05496416	0.03753565	0.01236335	0.05981597	0.07104634	0.05298371	0.07435764	0.06957597	0.01366689	0.06671248	0.05665997	0.04210768	0.05878993	0.05758882	0.02269513	0.08932495	0.01578091	0.06505041	0.02927717	0.04037263	0.1079126	0.0517229
500	0.04617062	0.04554312	0.07094273	0.1092879	0.058851	0.07255563	0.06988196	0.07758198	0.06237931	0.09377097	0.02888013	0.04782739	0.06778244	0.03563328	0.03953176	0.04485502	0.03945599	0.03363367	0.05453166	0.07247496	0.06244139	0.05733034	0.07343635	0.05428062	0.1089868	0.03736708	0.05139067	0.0793801	0.05035725	0.07177146	0.0485414	0.05401801	0.03188496	0.01223027	0.03796153	0.04184675	0.03807954	0.06966555	0.06196687	0.05516811	0.05337753	0.05019987	0.08128662	0.03584042	0.04692259	0.07608937	0.1079313	0.0725758	0.034797	0.06133729	0.06451641	0.01783085	0.05887114	0.12973	0.02994157	0.03225676	0.06976079	0.04123773	0.0523135	0.01054492	0.02679887	0.07420339	0.05218671	0.02888654	0.04581612	0.03299679	0.06660485	0.04503389	0.09659454	0.03258647	0.06769649	0.04669275	0.02806296	0.0594834	0.09930612	0.1009246	0.0196273	0.01451976	0.06254552	0.04018518	0.04130949	0.0447745	0.06548076	0.1119562	0.08219965	0.06110234	0.02358326	0.1061503	0.04559561	0.04222208	0.05432918	0.01012809	0.01542382	0.01346727	0.06254507	0.1211364	0.07031852	0.06600979	0.09978568	0.0114122
600	0.05916721	0.04261524	0.08648292	0.09578983	0.03910621	0.05224289	0.06307024	0.09126955	0.04385688	0.03057411	0.02583417	0.04583141	0.114619	0.02660147	0.04902408	0.0583107	0.0359392	0.0563241	0.0879486	0.05516327	0.06863037	0.07702104	0.0493542	0.04000745	0.0778922	0.04195891	0.06352308	0.04339474	0.04800794	0.04393636	0.0972423	0.1129581	0.02443596	0.04300732	0.07733635	0.02004537	0.03807376	0.07209919	0.1031974	0.07278609	0.03035591	0.06221048	0.06973727	0.01162266	0.04322616	0.09162144	0.09804227	0.05323335	0.02739485	0.06264041	0.07873073	0.03173468	0.07175203	0.104071	0.06330641	0.09671034	0.05499752	0.07006052	0.04062437	0.009181158	0.0389626	0.04579781	0.05309354	0.04967259	0.0380932	0.03447606	0.05286829	0.07818789	0.08326569	0.05192071	0.02626191	0.09114583	0.04659029	0.06021668	0.06331894	0.05916429	0.06271152	0.02602223	0.03634411	0.02273461	0.007107425	0.08297256	0.05182516	0.07040888	0.08111158	0.0806274	0.02422547	0.06767883	0.02461184	0.02562537	0.04109736	0.02246368	0.04238343	0.04366796	0.05054664	0.06968674	0.04966619	0.04314097	0.05231303	0.03726883
700	0.02531292	0.07776782	0.03268455	0.09489723	0.0600159	0.02297304	0.03039706	0.03402038	0.0696611	0.09475608	0.009294707	0.04825852	0.09453142	0.04314091	0.03917785	0.0879345	0.06048645	0.04684814	0.03779765	0.06157554	0.04514495	0.09023994	0.04591619	0.06883338	0.1381033	0.04356836	0.05063522	0.05120584	0.0592114	0.05215259	0.04412054	0.1126277	0.06557342	0.03485303	0.09186071	0.04618542	0.04220993	0.06277739	0.07105313	0.06954008	0.02094745	0.09133555	0.09810805	0.02920147	0.0308799	0.04708365	0.08953205	0.03783442	0.04075514	0.07674063	0.03158554	0.06639376	0.09535828	0.04340685	0.03764479	0.04178413	0.111017	0.07278999	0.05591669	0.01530687	0.03328648	0.07616428	0.07182116	0.03415247	0.07538593	0.02479159	0.06533541	0.03729224	0.07191757	0.03136843	0.03779214	0.06767825	0.03512529	0.06523613	0.05868131	0.05789468	0.05001511	0.02256178	0.05038017	0.02856111	0.01356125	0.01877644	0.04817323	0.099275	0.09465643	0.08302778	0.06878859	0.1175022	0.01736037	0.01774438	0.07737878	0.03593417	0.04086405	0.0388239	0.06575069	0.1008834	0.05386007	0.1025238	0.04537529	0.02405482
800	0.05710001	0.04884137	0.06249907	0.1298135	0.05241715	0.04499975	0.01618729	0.09213645	0.07826854	0.07652734	0.01199668	0.05937398	0.06114109	0.05545507	0.03700371	0.1330935	0.02850961	0.04260844	0.05570091	0.05760486	0.03354392	0.04706934	0.01792395	0.04491276	0.118937	0.02528426	0.05277497	0.05944791	0.06675919	0.08139425	0.04084568	0.06598983	0.06021715	0.03612702	0.09073472	0.04444755	0.04913306	0.07374763	0.06177192	0.06735699	0.03631634	0.08103649	0.03233097	0.01831752	0.06742263	0.0568823	0.1232733	0.09142757	0.03329674	0.03625453	0.03557502	0.02709729	0.0821257	0.1200218	0.03958432	0.06904079	0.07603076	0.07519482	0.06404922	0.01293004	0.0437856	0.04761966	0.0590595	0.05559521	0.05889323	0.02716493	0.02048969	0.05099686	0.06653895	0.06565752	0.02217347	0.08947671	0.0261407	0.05605944	0.07748025	0.08782495	0.0498552	0.04350833	0.05278419	0.01559454	0.01407157	0.01256011	0.07744301	0.09325547	0.05332448	0.07749521	0.01633723	0.1328904	0.0491568	0.007246038	0.06339312	0.03428092	0.03385874	0.03626445	0.03551732	0.06671799	0.07048857	0.04807167	0.05838164	0.02652014
900	0.05079091	0.08424139	0.05514312	0.06210754	0.03606846	0.05491963	0.07158075	0.1087663	0.09905399	0.08445669	0.02013966	0.01623593	0.05508039	0.02088701	0.05197275	0.08239753	0.03295805	0.03619026	0.0337201	0.04535494	0.07310533	0.08458813	0.04714991	0.04713584	0.06113076	0.04958498	0.04080101	0.1013522	0.04967422	0.06744769	0.06566603	0.0612156	0.03874698	0.04848625	0.08553495	0.07412482	0.07453725	0.08673231	0.04912242	0.03423783	0.06282962	0.04332305	0.07180422	0.01495677	0.06284799	0.04321934	0.09318454	0.04778013	0.01447062	0.05005492	0.08577903	0.0460295	0.06936603	0.07246867	0.02998749	0.05162497	0.0675658	0.06473092	0.05267847	0.009726683	0.04079937	0.0682532	0.07838358	0.06192164	0.04966067	0.03978775	0.063234	0.03517053	0.08882588	0.08980384	0.07149881	0.08537126	0.02799764	0.06351389	0.05943855	0.05382933	0.02764678	0.01589047	0.08848925	0.02700694	0.007316429	0.04360844	0.06731355	0.1057733	0.1179976	0.04831133	0.06827215	0.1176143	0.0119211	0.01604135	0.07920391	0.0426826	0.03522924	0.05798593	0.02970166	0.07132267	0.04893453	0.07330371	0.08521522	0.06525883
1000	0.05253123	0.05871262	0.04372654	0.07004746	0.03399711	0.03970413	0.05938929	0.08250297	0.05108736	0.06983251	0.02915185	0.04070535	0.07173048	0.04191301	0.03874981	0.04007882	0.03708638	0.02512542	0.05628746	0.0629002	0.06767502	0.04405219	0.02218632	0.08185773	0.1590287	0.04495705	0.05794664	0.0305919	0.01844366	0.09709847	0.08092315	0.06187426	0.04098422	0.05780221	0.026431	0.03786977	0.06161622	0.05265077	0.077461	0.06989759	0.07918864	0.03809751	0.04304003	0.01768126	0.05675553	0.04053023	0.1153276	0.09045952	0.0343122	0.06483762	0.08043739	0.02667579	0.09519023	0.06850949	0.03900418	0.06520573	0.07766266	0.06058307	0.06602504	0.02889211	0.04287719	0.05603335	0.07127424	0.0547929	0.06018899	0.07600717	0.0744097	0.03975426	0.1120908	0.1021494	0.0281407	0.05124444	0.01274321	0.0323855	0.09164622	0.06094436	0.01882991	0.04489597	0.04246256	0.03451113	0.009613924	0.03483601	0.04408921	0.06873392	0.04522518	0.0936945	0.04286592	0.1679258	0.02111163	0.01396066	0.07778445	0.06998956	0.04095918	0.03060443	0.03949395	0.0671078	0.03147035	0.04429903	0.07428503	0.05050861
