iter	p__loc1	p__loc2	p__loc3	p__loc4	p__loc5	p__loc6	p__loc7	p__loc8	p__loc9	p__loc10	p__loc11	p__loc12	p__loc13	p__loc14	p__loc15	p__loc16	p__loc17	p__loc18	p__loc19	p__loc20	p__loc21	p__loc22	p__loc23	p__loc24	p__loc25	p__loc26	p__loc27	p__loc28	p__loc29	p__loc30	p__loc31	p__loc32	p__loc33	p__loc34	p__loc35	p__loc36	p__loc37	p__loc38	p__loc39	p__loc40	p__loc41	p__loc42	p__loc43	p__loc44	p__loc45	p__loc46	p__loc47	p__loc48	p__loc49	p__loc50	p__loc51	p__loc52	p__loc53	p__loc54	p__loc55	p__loc56	p__loc57	p__loc58	p__loc59	p__loc60	p__loc61	p__loc62	p__loc63	p__loc64	p__loc65	p__loc66	p__loc67	p__loc68	p__loc69	p__loc70	p__loc71	p__loc72	p__loc73	p__loc74	p__loc75	p__loc76	p__loc77	p__loc78	p__loc79	p__loc80	p__loc81	p__loc82	p__loc83	p__loc84	p__loc85	p__loc86	p__loc87	p__loc88	p__loc89	p__loc90	p__loc91	p__loc92	p__loc93	p__loc94	p__loc95	p__loc96	p__loc97	p__loc98	p__loc99	p__loc100
100	0.06144985	0.03944899	0.006127647	0.007168727	0.007957782	0.02607239	0.01815298	0.02926584	0.005637721	0.02551785	0.002760278	0.01250764	0.0312944	0.05045617	0.01627919	0.00105777	0.01076792	0.01629161	0.03882734	0.02619169	0.006785766	0.0009982613	0.006838773	0.005171809	0.04931755	0.0160085	0.03906758	0.0365102	0.008033086	0.03330476	0.02893996	0.008926647	0.00435888	0.01873047	0.0144816	0.008548345	0.0391719	0.05728035	0.06181394	0.00156622	0.03668998	0.005270236	0.03155385	0.01615646	0.0135359	0.006044448	0.09065342	0.01320278	0.0164753	0.01046485	0.007354569	0.04800796	0.01905163	0.05551861	0.04000651	0.05136814	0.01237346	0.04030608	0.01904505	0.02414358	0.03489046	0.01605432	0.02327072	0.05996436	0.02108186	0.03733511	0.01255973	0.02781163	0.001479448	0.01270077	0.0006746401	0.0004041293	0.04560022	0.0518653	0.01836941	0.01406318	0.05223622	0.08044774	0.009838216	0.01941212	0.0357997	0.001552154	0.0007856274	0.01577572	0.01692658	0.01394372	0.02541527	0.03689817	0.04136454	0.002827616	0.01382176	0.009736163	0.006459491	0.005421667	0.01758725	0.03398654	0.008038177	0.004416912	0.1221186	0.02833796
200	0.03663449	0.0245217	0.008591906	0.004550516	0.01686651	0.01271396	0.005277767	0.01833619	0.003405392	0.02148159	0.002157325	0.004278663	0.01466872	0.07778869	0.01251511	0.003206085	0.0005215854	0.003550189	0.003696356	0.01465635	0.0278731	0.0007718652	0.02294696	0.009419732	0.01898717	0.01257506	0.01428953	0.01336863	0.01655498	0.00965885	0.01152848	0.02524521	0.04689523	0.009446778	0.04194389	0.005930109	0.03404798	0.00327691	0.02239938	0.006181677	0.009502005	0.01683192	0.02815924	0.00278844	0.006173971	0.003023425	0.008293965	0.009272466	0.002046397	0.04084648	0.004649162	0.01128117	0.007016421	0.06805697	0.07802116	0.02763571	0.00170183	0.0265813	0.07510639	0.008222652	0.06475614	0.0181384	0.06502646	0.02796413	0.03134333	0.02589919	0.01147372	0.02069564	0.001225867	0.02206382	0.01737009	0.008514872	0.06941286	0.0107706	0.0434747	0.0004621598	0.03756911	0.02913615	0.01354978	0.02729445	0.01361699	0.0008777206	0.06219692	0.01330126	0.008694464	0.01439861	0.04598917	0.02366924	0.0659292	0.002674686	0.004499304	0.009087357	0.008900214	0.01104861	0.01261966	0.02394819	0.04861739	0.0008229009	0.02412595	0.02303928
300	0.004645225	0.02345143	0.005366867	0.04631965	0.04170486	0.02229322	0.003437642	0.02980923	0.005290167	0.0008358966	0.007894238	0.001555843	0.01221591	0.04044214	0.07430998	0.04493089	0.003888015	0.03732306	0.01061909	0.01362268	0.01995855	0.0003218488	0.01573302	0.008958769	0.009478203	0.00523464	0.009980056	0.01953937	0.01726438	0.009451169	0.05038197	0.003810524	0.01415191	0.01033843	0.02826885	0.04423081	0.02344987	0.0005040842	0.03139294	0.02313092	0.01630096	0.004446767	0.06606254	0.009833221	0.03397162	0.01417478	0.01518126	0.01527855	0.001676245	0.01276646	0.01009318	0.02973099	0.03317838	0.01241213	0.01389066	0.006977784	0.0008663127	0.0007429248	0.01649335	0.04334874	0.004854629	0.02963757	0.05703142	0.04231904	0.0304832	0.01816216	0.005676246	0.00129414	0.0349486	0.002978417	0.01587532	0.0478895	0.01334787	0.02780332	0.01045212	0.005043398	0.05182183	0.05001079	0.0007793647	0.00963797	0.003654203	0.003606467	0.01851901	0.02515843	0.0143093	0.008139964	0.04949567	0.01956237	0.003563851	0.03018428	0.0339964	0.004327828	0.0037003	0.001336327	0.02355598	0.007663169	0.01807531	0.008745599	0.09105597	0.02019116
400	0.0007780645	0.02671666	0.02414157	0.02521835	0.007735993	0.03519841	0.03035475	0.05290698	0.003560324	0.01914648	0.03842223	0.001559017	0.03074448	0.04170153	0.005914031	0.03276315	0.02074018	0.02033245	0.0001213897	0.002212643	0.04505142	0.003402159	0.04717681	0.001174771	0.007929334	0.0138868	0.01406776	0.003818759	0.005784324	0.06582932	0.01057791	0.01860317	0.01876211	0.002983543	0.0118411	0.02809464	0.03169254	0.04751319	0.05831282	0.01125797	0.03936915	0.003886544	0.03689162	0.005150265	0.01220123	0.01194984	0.006193491	0.009636445	0.0002209358	0.01371043	0.01454185	0.02344551	0.002791637	0.03221969	0.02250492	0.05938506	0.0002418086	0.004028919	0.0522439	0.02635363	0.02079975	0.008138311	0.01205819	0.03666847	0.04168051	0.0341061	0.01308605	0.01255875	0.004396986	0.0001054993	0.01126355	0.003653773	0.01174815	0.02523557	0.05835654	0.007929177	0.02129778	0.02497183	0.008348757	0.006900232	0.0005239454	0.002721236	0.006003558	0.01451624	0.005577147	0.03889218	0.02896382	0.0353201	0.0100207	0.009730965	0.04351662	0.05246005	0.006915288	0.004566642	0.009197586	0.01732198	0.005329243	0.01588563	0.1298056	0.006779271
500	0.002703296	0.06121086	0.0145387	0.008653393	0.02529374	0.04491489	0.02236242	0.006800028	0.0008850385	0.02019344	0.07225085	0.009253853	0.02076274	0.03892669	0.004772799	0.0004412841	0.01992989	0.02097875	0.002141494	0.00587575	0.0289091	0.002248272	0.02903102	0.007592196	0.01835078	0.01677672	0.02128931	0.008387639	0.01014151	0.02301128	0.04220679	0.003804615	0.05686368	0.004367155	0.03249942	0.03189357	0.04262476	0.009441536	0.01310189	0.007196675	0.03665245	0.002246537	0.01497838	0.02193701	0.03469513	0.0140618	0.001961971	0.006652898	0.004509087	0.005523186	0.01256692	0.0304095	0.006774243	0.02808907	0.01752886	0.02301107	9.85691e-05	0.0006940169	0.04489026	0.02002835	0.01300943	0.03661674	0.02101851	0.05736218	0.01739385	0.02416377	0.01584727	0.007572516	0.006091849	0.007812439	0.006762666	0.0008827444	0.1189436	0.02541316	0.02510806	0.003908564	0.05621665	0.03572128	0.002530419	0.007615366	0.009382978	0.009555726	0.001112965	0.005194328	0.0009086725	0.004147506	0.04532366	0.01542968	0.003897735	0.02534603	0.02475437	0.03576347	0.01190388	0.002625047	0.01286165	0.003713345	0.000659709	0.01851806	0.008512714	0.02345224
600	0.03172729	0.01410393	0.01480396	0.04328727	0.03545955	0.08568187	0.04794825	0.01455797	0.006115897	0.003957204	0.002717233	0.01937604	0.03697515	0.04007654	0.01773619	0.008178626	0.042186	0.02609962	0.03526706	0.01275168	0.006809073	0.00638509	0.02188331	0.04508193	0.0008978607	0.01967035	0.0238941	0.009795223	0.03910009	0.004567676	0.03964284	0.02685862	0.01456954	0.005136074	0.05628399	0.01347686	0.02074152	0.000138376	0.07451713	0.01272766	0.01546223	0.00887998	0.02207315	0.007493861	0.01539035	0.003494494	0.01656257	0.03393113	0.02541171	0.00043828	0.08044174	0.02430695	0.01701267	0.01378041	0.01405999	0.008347729	0.002831479	0.001607582	0.08147475	0.03029257	0.01149664	0.01092239	0.03567725	0.06330132	0.02860191	0.004082303	0.006186195	0.03832811	0.005674034	0.007179738	0.002364031	0.0147404	0.0304651	0.03482285	0.01831502	0.001673085	0.02569152	0.01842345	0.002287215	0.0200274	0.02131028	0.004122014	0.002050621	0.007015181	0.00285063	0.006546728	0.06162487	0.005166587	0.04239872	0.01726771	0.04195777	0.008279203	0.02285427	0.02064104	0.00674868	0.01833752	0.003872705	0.02121993	0.02762842	0.003485827
700	0.00953058	0.04767838	0.00562078	0.0170978	0.01358952	0.04651382	0.03032277	0.03386775	0.007199588	0.05633283	0.003533748	0.003106565	0.1026489	0.02417718	0.0114515	0.01748483	0.00649678	0.03144752	0.002307713	0.03146704	0.04535404	0.00454463	0.008762322	0.007526503	0.02978392	0.001916389	0.03351589	0.01993845	0.001943274	0.01013489	0.01963142	0.01664457	0.04539769	0.01018388	0.01435288	0.01249762	0.04240785	0.02738538	0.03088054	0.01092791	0.03174702	0.004172555	0.03447232	0.01731929	0.03461442	0.003855678	0.03012651	0.01403641	0.004719074	0.01075225	0.003528726	0.06175445	0.01561555	0.03441399	0.01254246	0.01861201	0.002125958	0.006500238	0.01545241	0.03958182	0.03238241	0.004919619	0.03635214	0.05576989	0.004868926	0.02242632	0.03158245	0.01496052	0.01728243	0.04839354	0.006915682	0.002935398	0.03141051	0.04231821	0.03935689	0.0002907189	0.02618471	0.04953995	0.002744057	0.02279564	0.04105512	0.003568676	0.0007680926	0.002943004	0.01454865	0.0007844447	0.07789776	0.02605873	0.0337942	0.008814344	0.01144557	0.03776132	0.002546753	0.001900815	0.03844863	0.02696033	0.005651762	0.08073068	0.03917075	0.01482967
800	0.0002346383	0.02188225	0.01082246	0.01402046	0.01018249	0.01885543	0.003833546	0.01063509	0.00331755	0.03389045	0.002880548	0.01783255	0.00925605	0.08216165	0.004459398	0.002275952	0.02159928	0.02624237	0.0004904037	0.01273445	0.018501	0.005120177	0.007754852	0.000171271	0.003817993	0.003555335	0.05304515	0.01387132	0.03804385	0.000225705	0.01708475	0.006691091	0.03360181	0.01150379	0.02168112	0.008473445	0.0274353	0.02499362	0.03335771	0.03351076	0.003828202	0.005968219	0.04758665	0.02240806	0.01303111	0.008936925	0.01006	0.01643922	0.01442217	0.0009064951	0.03195495	0.01099942	0.04174871	0.03197404	0.009551628	0.01627081	0.01116254	0.01417213	0.04116374	0.03417841	0.004373516	0.03960179	0.02073527	0.02530626	0.007536874	0.01637901	0.01472701	0.03036885	0.01532341	0.01153341	0.001682884	0.006382274	0.02923838	0.03924771	0.04281516	0.0006143661	0.03981829	0.07367244	0.002064777	0.02371319	0.001548901	0.03334468	0.0003085579	0.01474605	0.003650924	0.009379675	0.07527079	0.02968143	0.01334796	0.05957662	0.02976592	0.01967612	0.002101246	0.006919098	0.02351197	0.001342354	9.001082e-05	0.003824627	0.05839178	0.06603729
900	0.006240917	0.06972422	0.00603061	0.03594365	0.009737056	0.01588289	0.05671882	0.01425888	0.02913606	0.007944865	0.02791116	0.003105112	0.005925625	0.08221959	0.004759681	0.02773863	0.01301744	0.01743752	0.02064894	0.01616417	0.02297507	0.0308373	0.02711629	0.002377069	0.001517876	0.01005826	0.01827992	0.008389001	0.006254014	0.0009539268	0.006297343	0.0002193677	0.0100998	0.001016603	0.01240926	0.04367467	0.01192555	0.01029314	0.02661129	0.006023867	0.04858023	0.004949914	0.08066629	0.004398211	0.02341886	0.009749905	0.01275144	0.006177413	0.01583656	0.01515618	0.01759144	0.02508874	0.02486541	0.02007222	0.04178966	0.01829304	0.002430533	0.01870931	0.05545063	0.08188504	0.01305734	0.023963	0.02157797	0.0353933	0.02379822	0.004490767	0.01216466	0.01262858	0.01201116	0.01172446	0.009062803	0.02193253	0.028309	0.0661763	0.04819993	0.006859898	0.06686075	0.0587366	0.006279987	0.009916691	0.02911411	0.005136698	0.005920095	0.007292814	0.01636744	0.01343453	0.1015186	0.03271404	0.04031488	0.02035293	0.004921469	0.03437465	0.01030222	0.004770092	0.003663952	0.003382747	0.002048865	0.0229497	0.07228653	0.05228535
1000	0.01765755	0.03032405	0.003584034	0.01082491	0.02305923	0.03576091	0.02319665	0.03451548	0.002353729	0.0107476	0.005505543	0.007942102	0.04639677	0.06464689	0.03951353	0.002753864	0.003827999	0.02159457	0.007026198	0.00334728	0.02355119	0.001361136	0.0385124	0.003524522	0.01955791	0.008956701	0.003365489	0.02937877	0.007143142	0.01006352	0.02109265	0.006379547	0.01982856	0.0225397	0.01018908	0.02581556	0.002939854	0.01931816	0.01648579	0.01322936	0.03011474	0.0007312791	0.05554114	2.950522e-05	0.02010437	0.03267277	0.01464556	0.06133641	0.000885042	0.003197954	0.03726129	0.005328742	0.02425254	0.03206622	0.03174144	0.03017699	0.001230896	0.01804189	0.005409312	0.003668207	0.07083484	0.03908657	0.01609252	0.04200139	0.002103685	0.01589158	0.02412488	0.01301882	0.003698279	0.02076345	0.0002604817	0.003795579	0.0948973	0.0223922	0.008047141	0.01551953	0.05978816	0.04774046	0.01891758	0.02356883	0.004610734	0.01890807	0.007526398	0.002056478	0.02088436	0.005102268	0.02412794	0.0203031	0.06236782	0.07061107	0.03962668	0.006123286	0.0005789051	0.009171267	0.04404834	0.01401315	0.0009377358	0.0007953409	0.05390039	0.01254672
